iso3,income_cat,hazard,EPR,N_q,l,di_lab
DOM,1.0,Flood,0.58308,2285511.4,46263.7749789338,2.1613265891681426
DOM,1.0,Storm surge,0.58308,2285511.4,46263.7749789338,2.7129311061612698
DOM,1.0,Tsunami,0.58308,2285511.4,46263.7749789338,6.349148486411502
DOM,1.0,Wind,0.58308,2285511.4,46263.7749789338,40.83662705916647
DZA,0.2,Earthquake,0.3442,9362861.6,5814.659108872636,14.382290243252921
DZA,0.2,Flood,0.3442,9362861.6,5814.659108872636,0.9095097531502142
DZA,0.2,Tsunami,0.3442,9362861.6,5814.659108872636,0.04450226323395702
DZA,0.4,Earthquake,0.3442,9362861.6,8133.536200649851,19.732256947233047
DZA,0.4,Flood,0.3442,9362861.6,8133.536200649851,1.600341291813317
DZA,0.4,Tsunami,0.3442,9362861.6,8133.536200649851,0.06105634624344995
DZA,0.6,Earthquake,0.3442,9362861.6,10591.873020571215,4.275024045755591
DZA,0.6,Flood,0.3442,9362861.6,10591.873020571215,2.605986003827269
DZA,0.6,Tsunami,0.3442,9362861.6,10591.873020571215,0.08312400005099423
DZA,0.8,Earthquake,0.3442,9362861.6,13837.993529825428,4.444840426168982
DZA,0.8,Flood,0.3442,9362861.6,13837.993529825428,0.538102379912186
DZA,0.8,Tsunami,0.3442,9362861.6,13837.993529825428,0.013753404731287569
DZA,1.0,Earthquake,0.3442,9362861.6,23766.80578148471,7.088097881997709
DZA,1.0,Flood,0.3442,9362861.6,23766.80578148471,1.1516008155836965
DZA,1.0,Tsunami,0.3442,9362861.6,23766.80578148471,0.026871893949040337
ECU,0.2,Earthquake,0.62032,3627095.6,2186.9956865181985,12.773562786697227
ECU,0.2,Flood,0.62032,3627095.6,2186.9956865181985,5.107256079294052
ECU,0.2,Tsunami,0.62032,3627095.6,2186.9956865181985,0.29396923529518304
ECU,0.4,Earthquake,0.62032,3627095.6,5096.939979389383,14.07294968477572
ECU,0.4,Flood,0.62032,3627095.6,5096.939979389383,11.801001445274187
ECU,0.4,Tsunami,0.62032,3627095.6,5096.939979389383,0.7066796984835364
ECU,0.6,Earthquake,0.62032,3627095.6,8307.44263970412,20.46356714969135
ECU,0.6,Flood,0.62032,3627095.6,8307.44263970412,16.70371707502159
ECU,0.6,Tsunami,0.62032,3627095.6,8307.44263970412,0.92368491423388
ECU,0.8,Earthquake,0.62032,3627095.6,13287.477817402347,26.600384354511043
ECU,0.8,Flood,0.62032,3627095.6,13287.477817402347,19.631972234901674
ECU,0.8,Tsunami,0.62032,3627095.6,13287.477817402347,1.083641560989625
ECU,1.0,Earthquake,0.62032,3627095.6,28180.96890968799,58.98142847120675
ECU,1.0,Flood,0.62032,3627095.6,28180.96890968799,17.46653516712959
ECU,1.0,Tsunami,0.62032,3627095.6,28180.96890968799,0.9244023612421736
EGY,0.2,Earthquake,0.39787999999999996,23307651.6,7318.111979181231,1.1364942435310792
EGY,0.2,Flood,0.39787999999999996,23307651.6,7318.111979181231,0.16076041444273986
EGY,0.2,Tsunami,0.39787999999999996,23307651.6,7318.111979181231,0.211478468669177
EGY,0.4,Earthquake,0.39787999999999996,23307651.6,10427.408626906521,0.8212149617104213
EGY,0.4,Flood,0.39787999999999996,23307651.6,10427.408626906521,0.12445140623325002
EGY,0.4,Tsunami,0.39787999999999996,23307651.6,10427.408626906521,0.18236541468777642
EGY,0.6,Earthquake,0.39787999999999996,23307651.6,12969.678460443065,0.9355904029832566
EGY,0.6,Flood,0.39787999999999996,23307651.6,12969.678460443065,0.12927715205998175
EGY,0.6,Tsunami,0.39787999999999996,23307651.6,12969.678460443065,0.20588820256430435
EGY,0.8,Earthquake,0.39787999999999996,23307651.6,15946.868621338968,1.0138456642577975
EGY,0.8,Flood,0.39787999999999996,23307651.6,15946.868621338968,0.1275567637504264
EGY,0.8,Tsunami,0.39787999999999996,23307651.6,15946.868621338968,0.22158840279789271
EGY,1.0,Earthquake,0.39787999999999996,23307651.6,26956.824458597683,1.8647017991665904
EGY,1.0,Flood,0.39787999999999996,23307651.6,26956.824458597683,0.20290942109500984
EGY,1.0,Tsunami,0.39787999999999996,23307651.6,26956.824458597683,0.40023711414251817
ESP,0.2,Earthquake,0.48944000000000004,9761427.4,5297.939131905784,2.3516502730150775
ESP,0.2,Flood,0.48944000000000004,9761427.4,5297.939131905784,0.389715782880474
ESP,0.2,Tsunami,0.48944000000000004,9761427.4,5297.939131905784,0.2756991620205804
ESP,0.4,Earthquake,0.48944000000000004,9761427.4,14886.042108447069,13.46011853031034
ESP,0.4,Flood,0.48944000000000004,9761427.4,14886.042108447069,2.1606373122599165
ESP,0.4,Tsunami,0.48944000000000004,9761427.4,14886.042108447069,1.5780166983530273
ESP,0.6,Earthquake,0.48944000000000004,9761427.4,22117.2823640167,3.4719631664493207
ESP,0.6,Flood,0.48944000000000004,9761427.4,22117.2823640167,3.2212389560039316
ESP,0.6,Tsunami,0.48944000000000004,9761427.4,22117.2823640167,2.2883474717526076
ESP,0.8,Earthquake,0.48944000000000004,9761427.4,32878.65443239386,5.3554476833971805
ESP,0.8,Flood,0.48944000000000004,9761427.4,32878.65443239386,0.9811297324593241
ESP,0.8,Tsunami,0.48944000000000004,9761427.4,32878.65443239386,0.6278537482806209
ESP,1.0,Earthquake,0.48944000000000004,9761427.4,66162.56004007673,5.988607853556253
ESP,1.0,Flood,0.48944000000000004,9761427.4,66162.56004007673,2.4962301859565916
ESP,1.0,Tsunami,0.48944000000000004,9761427.4,66162.56004007673,1.6108838550718128
EST,0.2,Earthquake,0.59283,274397.2,6373.67906235245,1.5114034078934977
EST,0.2,Flood,0.59283,274397.2,6373.67906235245,0.38684408653306007
EST,0.4,Earthquake,0.59283,274397.2,13762.824789282306,1.0972400629000276
EST,0.4,Flood,0.59283,274397.2,13762.824789282306,0.677783804960469
EST,0.6,Earthquake,0.59283,274397.2,19353.121561598495,1.8396049203420572
EST,0.6,Flood,0.59283,274397.2,19353.121561598495,0.36835364756718986
EST,0.8,Earthquake,0.59283,274397.2,28786.208450534694,3.2685780390648946
EST,0.8,Flood,0.59283,274397.2,28786.208450534694,0.6603160282072948
EST,1.0,Earthquake,0.59283,274397.2,57726.44598404193,0.9879535768815823
EST,1.0,Flood,0.59283,274397.2,57726.44598404193,1.7270495990700165
ETH,0.2,Earthquake,0.65567,26411953.400000002,1132.6839738511164,0.6429565279312834
ETH,0.2,Flood,0.65567,26411953.400000002,1132.6839738511164,0.4181313179038992
ETH,0.4,Earthquake,0.65567,26411953.400000002,1743.200580057703,0.7627112399523953
ETH,0.4,Flood,0.65567,26411953.400000002,1743.200580057703,0.8465233995093092
ETH,0.6,Earthquake,0.65567,26411953.400000002,2303.3117298645284,0.9770634860292399
ETH,0.6,Flood,0.65567,26411953.400000002,2303.3117298645284,1.2324948969461083
ETH,0.8,Earthquake,0.65567,26411953.400000002,3030.9218306283337,1.0617922829211004
ETH,0.8,Flood,0.65567,26411953.400000002,3030.9218306283337,2.132540917854363
ETH,1.0,Earthquake,0.65567,26411953.400000002,5241.148042118993,1.0673364607864972
ETH,1.0,Flood,0.65567,26411953.400000002,5241.148042118993,5.1649920804497675
FIN,0.2,Earthquake,0.55216,1127442.8,7073.832637274658,1.4386665605537687
FIN,0.4,Earthquake,0.55216,1127442.8,16105.477524647087,1.1315258740286551
FIN,0.6,Earthquake,0.55216,1127442.8,21613.274371826792,1.754852795201629
FIN,0.8,Earthquake,0.55216,1127442.8,30882.425397772917,2.9164186178710017
FIN,1.0,Earthquake,0.55216,1127442.8,63178.349386007816,0.9296890151589714
FRA,0.2,Earthquake,0.5116700000000001,13703339.8,5891.025888064381,3.356517100722762
FRA,0.2,Flood,0.5116700000000001,13703339.8,5891.025888064381,0.3229199529946224
FRA,0.2,Storm surge,0.5116700000000001,13703339.8,5891.025888064381,0.19129167907794004
FRA,0.2,Tsunami,0.5116700000000001,13703339.8,5891.025888064381,0.1349246798783625
FRA,0.2,Wind,0.5116700000000001,13703339.8,5891.025888064381,0.15499188016129037
FRA,0.4,Earthquake,0.5116700000000001,13703339.8,14708.698592336763,4.3467187743377265
FRA,0.4,Flood,0.5116700000000001,13703339.8,14708.698592336763,1.126831587078279
FRA,0.4,Storm surge,0.5116700000000001,13703339.8,14708.698592336763,0.6435190203505272
FRA,0.4,Tsunami,0.5116700000000001,13703339.8,14708.698592336763,0.4818429769100034
FRA,0.4,Wind,0.5116700000000001,13703339.8,14708.698592336763,0.26927618847495144
FRA,0.6,Earthquake,0.5116700000000001,13703339.8,21603.848504577694,4.203239339457234
FRA,0.6,Flood,0.5116700000000001,13703339.8,21603.848504577694,0.42370674525971236
FRA,0.6,Storm surge,0.5116700000000001,13703339.8,21603.848504577694,0.2686442351024412
FRA,0.6,Tsunami,0.5116700000000001,13703339.8,21603.848504577694,0.16896107045195405
FRA,0.6,Wind,0.5116700000000001,13703339.8,21603.848504577694,0.21766850576333724
FRA,0.8,Earthquake,0.5116700000000001,13703339.8,31179.669354202353,3.3169271004445244
FRA,0.8,Flood,0.5116700000000001,13703339.8,31179.669354202353,0.702259988874645
FRA,0.8,Storm surge,0.5116700000000001,13703339.8,31179.669354202353,0.4379952857322655
FRA,0.8,Tsunami,0.5116700000000001,13703339.8,31179.669354202353,0.28069433751787953
FRA,0.8,Wind,0.5116700000000001,13703339.8,31179.669354202353,0.3548869475313074
FRA,1.0,Earthquake,0.5116700000000001,13703339.8,68929.10695495892,2.3894070937222693
FRA,1.0,Flood,0.5116700000000001,13703339.8,68929.10695495892,2.1826106608326588
FRA,1.0,Storm surge,0.5116700000000001,13703339.8,68929.10695495892,1.3569307862287496
FRA,1.0,Tsunami,0.5116700000000001,13703339.8,68929.10695495892,0.8853990518560879
FRA,1.0,Wind,0.5116700000000001,13703339.8,68929.10695495892,0.7745154507742011
GAB,0.2,Earthquake,0.38286000000000003,507790.4,5263.889765790261,0.6364748328966264
GAB,0.2,Flood,0.38286000000000003,507790.4,5263.889765790261,5.193069691979443
GAB,0.4,Earthquake,0.38286000000000003,507790.4,9503.009001759669,1.3836872518230692
GAB,0.4,Flood,0.38286000000000003,507790.4,9503.009001759669,11.671687488328576
GAB,0.6,Earthquake,0.38286000000000003,507790.4,13724.183651720456,0.785405655443571
GAB,0.6,Flood,0.38286000000000003,507790.4,13724.183651720456,8.74913216045334
GAB,0.8,Earthquake,0.38286000000000003,507790.4,20431.54036844024,0.6376591725155946
GAB,0.8,Flood,0.38286000000000003,507790.4,20431.54036844024,13.107362599425382
GAB,1.0,Earthquake,0.38286000000000003,507790.4,39340.31288173051,0.9192866567528556
GAB,1.0,Flood,0.38286000000000003,507790.4,39340.31288173051,27.604436916122033
GBR,0.2,Earthquake,0.58958,13845200.0,7507.2783795838395,4.937742328138458
GBR,0.2,Flood,0.58958,13845200.0,7507.2783795838395,0.07714089391541983
GBR,0.2,Storm surge,0.58958,13845200.0,7507.2783795838395,9.431085947362891e-05
GBR,0.2,Tsunami,0.58958,13845200.0,7507.2783795838395,0.08145195953503162
GBR,0.2,Wind,0.58958,13845200.0,7507.2783795838395,0.0001350872804752615
GBR,0.4,Earthquake,0.58958,13845200.0,16537.400164984258,20.486981188139136
GBR,0.4,Flood,0.58958,13845200.0,16537.400164984258,0.30641291080421246
GBR,0.4,Storm surge,0.58958,13845200.0,16537.400164984258,0.0003544356615751977
GBR,0.4,Tsunami,0.58958,13845200.0,16537.400164984258,0.33794893533060666
GBR,0.4,Wind,0.58958,13845200.0,16537.400164984258,0.0005076841087194973
GBR,0.6,Earthquake,0.58958,13845200.0,24184.78982255023,19.2016434047138
GBR,0.6,Flood,0.58958,13845200.0,24184.78982255023,0.4253937687392519
GBR,0.6,Storm surge,0.58958,13845200.0,24184.78982255023,0.0005463000594099472
GBR,0.6,Tsunami,0.58958,13845200.0,24184.78982255023,0.4754836967635406
GBR,0.6,Wind,0.58958,13845200.0,24184.78982255023,0.0007003964753058298
GBR,0.8,Earthquake,0.58958,13845200.0,34810.06043895618,7.520669522507497
GBR,0.8,Flood,0.58958,13845200.0,34810.06043895618,0.12782890872875904
GBR,0.8,Storm surge,0.58958,13845200.0,34810.06043895618,0.00016148365419641018
GBR,0.8,Tsunami,0.58958,13845200.0,34810.06043895618,0.12405938360387628
GBR,0.8,Wind,0.58958,13845200.0,34810.06043895618,0.00023130714471591922
GBR,1.0,Earthquake,0.58958,13845200.0,71425.16484047889,9.18017754230426
GBR,1.0,Flood,0.58958,13845200.0,71425.16484047889,0.3461960070746054
GBR,1.0,Storm surge,0.58958,13845200.0,71425.16484047889,0.00043594475265542167
GBR,1.0,Tsunami,0.58958,13845200.0,71425.16484047889,0.34043976284237654
GBR,1.0,Wind,0.58958,13845200.0,71425.16484047889,0.0005674551675235813
GEO,0.2,Earthquake,0.5355,734770.0,965.4165006224778,0.1380064525908809
GEO,0.2,Flood,0.5355,734770.0,965.4165006224778,0.027221844355075513
GEO,0.4,Earthquake,0.5355,734770.0,6848.573095583542,26.57695572620712
GEO,0.4,Flood,0.5355,734770.0,6848.573095583542,3.7768710510426073
GEO,0.6,Earthquake,0.5355,734770.0,12409.52244432566,78.67494580010633
GEO,0.6,Flood,0.5355,734770.0,12409.52244432566,10.206323876204204
GEO,0.8,Earthquake,0.5355,734770.0,18313.710273733628,128.23094799136956
GEO,0.8,Flood,0.5355,734770.0,18313.710273733628,16.935140683689507
GEO,1.0,Earthquake,0.5355,734770.0,38761.17561569077,407.0483168849209
GEO,1.0,Flood,0.5355,734770.0,38761.17561569077,63.28935472114944
GHA,0.2,Earthquake,0.61912,6885482.800000001,1464.8762595975218,0.29613934700800815
GHA,0.2,Flood,0.61912,6885482.800000001,1464.8762595975218,0.36988283904278113
GHA,0.4,Earthquake,0.61912,6885482.800000001,2995.7161114926275,0.6584277663152722
GHA,0.4,Flood,0.61912,6885482.800000001,2995.7161114926275,1.1708103754030121
GHA,0.6,Earthquake,0.61912,6885482.800000001,4536.614198239003,0.268328461811583
GHA,0.6,Flood,0.61912,6885482.800000001,4536.614198239003,0.7334984657557434
GHA,0.8,Earthquake,0.61912,6885482.800000001,6825.9416780906195,0.22905689090952636
GHA,0.8,Flood,0.61912,6885482.800000001,6825.9416780906195,1.035150230068496
GHA,1.0,Earthquake,0.61912,6885482.800000001,15256.46094927298,0.4600274091730076
GHA,1.0,Flood,0.61912,6885482.800000001,15256.46094927298,3.1676353067516794
GIN,0.2,Earthquake,0.49546999999999997,2950957.0,1593.2935535646343,0.23480803531179598
GIN,0.2,Flood,0.49546999999999997,2950957.0,1593.2935535646343,1.8261442987927985
GIN,0.2,Tsunami,0.49546999999999997,2950957.0,1593.2935535646343,3.0352922613335466e-07
GIN,0.4,Earthquake,0.49546999999999997,2950957.0,2385.8235154905988,0.38216051597742184
GIN,0.4,Flood,0.49546999999999997,2950957.0,2385.8235154905988,3.1394439235302025
GIN,0.4,Tsunami,0.49546999999999997,2950957.0,2385.8235154905988,4.940073090740733e-07
GIN,0.6,Earthquake,0.49546999999999997,2950957.0,3200.2405231794833,0.4318272517642685
GIN,0.6,Flood,0.49546999999999997,2950957.0,3200.2405231794833,4.023179592442639
GIN,0.6,Tsunami,0.49546999999999997,2950957.0,3200.2405231794833,6.263985311987498e-07
GIN,0.8,Earthquake,0.49546999999999997,2950957.0,4199.049734354917,0.25188685076654294
GIN,0.8,Flood,0.49546999999999997,2950957.0,4199.049734354917,3.63079411389519
GIN,0.8,Tsunami,0.49546999999999997,2950957.0,4199.049734354917,5.545800754858033e-07
GIN,1.0,Earthquake,0.49546999999999997,2950957.0,6937.025044237179,0.4120499336656319
GIN,1.0,Flood,0.49546999999999997,2950957.0,6937.025044237179,5.2088931193283665
GIN,1.0,Tsunami,0.49546999999999997,2950957.0,6937.025044237179,9.734932069590528e-07
GMB,0.2,Earthquake,0.44778,551997.6,917.1720788048383,0.06507473112516253
GMB,0.2,Flood,0.44778,551997.6,917.1720788048383,0.2408736464261682
GMB,0.2,Tsunami,0.44778,551997.6,917.1720788048383,0.0035774927518949736
GMB,0.4,Earthquake,0.44778,551997.6,1515.051741217727,0.14229354741908917
GMB,0.4,Flood,0.44778,551997.6,1515.051741217727,0.5151781323050194
GMB,0.4,Tsunami,0.44778,551997.6,1515.051741217727,0.00782260834169438
GMB,0.6,Earthquake,0.44778,551997.6,2136.0580165784736,0.10371792709201993
GMB,0.6,Flood,0.44778,551997.6,2136.0580165784736,0.46100064816693875
GMB,0.6,Tsunami,0.44778,551997.6,2136.0580165784736,0.006847186173280799
GMB,0.8,Earthquake,0.44778,551997.6,3014.1676139025585,0.05224891179205425
GMB,0.8,Flood,0.44778,551997.6,3014.1676139025585,0.4100854486450602
GMB,0.8,Tsunami,0.44778,551997.6,3014.1676139025585,0.005722925636624528
GMB,1.0,Earthquake,0.44778,551997.6,5988.824698943764,0.07211231319370487
GMB,1.0,Flood,0.44778,551997.6,5988.824698943764,0.8338912924142529
GMB,1.0,Tsunami,0.44778,551997.6,5988.824698943764,0.01235442226701879
GRC,0.2,Earthquake,0.42954000000000003,2077761.0,5834.998788070426,72.71291105752826
GRC,0.2,Flood,0.42954000000000003,2077761.0,5834.998788070426,2.1703939842702202
GRC,0.2,Tsunami,0.42954000000000003,2077761.0,5834.998788070426,2.7959159468119217
GRC,0.4,Earthquake,0.42954000000000003,2077761.0,13193.657011466066,87.80003191584521
GRC,0.4,Flood,0.42954000000000003,2077761.0,13193.657011466066,1.2840618474093148
GRC,0.4,Tsunami,0.42954000000000003,2077761.0,13193.657011466066,1.576654860859114
GRC,0.6,Earthquake,0.42954000000000003,2077761.0,18928.59607906154,142.3642394269343
GRC,0.6,Flood,0.42954000000000003,2077761.0,18928.59607906154,2.0881798103263445
GRC,0.6,Tsunami,0.42954000000000003,2077761.0,18928.59607906154,2.5564827848824354
GRC,0.8,Earthquake,0.42954000000000003,2077761.0,26190.26533269952,214.91180160221916
GRC,0.8,Flood,0.42954000000000003,2077761.0,26190.26533269952,3.13265238788576
GRC,0.8,Tsunami,0.42954000000000003,2077761.0,26190.26533269952,3.859243889306352
GRC,1.0,Earthquake,0.42954000000000003,2077761.0,53940.417428689834,452.20836261131467
GRC,1.0,Flood,0.42954000000000003,2077761.0,53940.417428689834,7.91041363732997
GRC,1.0,Tsunami,0.42954000000000003,2077761.0,53940.417428689834,9.611305806604017
GTM,0.2,Earthquake,0.56648,3681271.8000000003,2199.54757081538,5.367151369593109
GTM,0.2,Flood,0.56648,3681271.8000000003,2199.54757081538,1.8299089629229361
GTM,0.2,Storm surge,0.56648,3681271.8000000003,2199.54757081538,0.05969335163178366
GTM,0.2,Tsunami,0.56648,3681271.8000000003,2199.54757081538,0.0440507384317864
GTM,0.2,Wind,0.56648,3681271.8000000003,2199.54757081538,0.9757795029615437
GTM,0.4,Earthquake,0.56648,3681271.8000000003,4353.727189567887,7.660773838507956
GTM,0.4,Flood,0.56648,3681271.8000000003,4353.727189567887,5.363886477673827
GTM,0.4,Storm surge,0.56648,3681271.8000000003,4353.727189567887,0.17497502231658038
GTM,0.4,Tsunami,0.56648,3681271.8000000003,4353.727189567887,0.1098186499039745
GTM,0.4,Wind,0.56648,3681271.8000000003,4353.727189567887,1.3018539151728232
GTM,0.6,Earthquake,0.56648,3681271.8000000003,6289.525269851941,6.605278283995587
GTM,0.6,Flood,0.56648,3681271.8000000003,6289.525269851941,8.07848267348823
GTM,0.6,Storm surge,0.56648,3681271.8000000003,6289.525269851941,0.26352770364571604
GTM,0.6,Tsunami,0.56648,3681271.8000000003,6289.525269851941,0.16221609944925672
GTM,0.6,Wind,0.56648,3681271.8000000003,6289.525269851941,1.1477283667682623
GTM,0.8,Earthquake,0.56648,3681271.8000000003,11324.62569541859,8.679176235523904
GTM,0.8,Flood,0.56648,3681271.8000000003,11324.62569541859,17.80580157076933
GTM,0.8,Storm surge,0.56648,3681271.8000000003,11324.62569541859,0.5808419958509339
GTM,0.8,Tsunami,0.56648,3681271.8000000003,11324.62569541859,0.3020666312821482
GTM,0.8,Wind,0.56648,3681271.8000000003,11324.62569541859,1.663837615256504
GTM,1.0,Earthquake,0.56648,3681271.8000000003,27462.194207756118,25.015235229127036
GTM,1.0,Flood,0.56648,3681271.8000000003,27462.194207756118,51.85080414260304
GTM,1.0,Storm surge,0.56648,3681271.8000000003,27462.194207756118,1.6914220033827396
GTM,1.0,Tsunami,0.56648,3681271.8000000003,27462.194207756118,0.8836234362573174
GTM,1.0,Wind,0.56648,3681271.8000000003,27462.194207756118,4.856800962420143
HND,0.2,Earthquake,0.5729,2165140.6,1028.0182658904248,8.11167395091155
HND,0.2,Flood,0.5729,2165140.6,1028.0182658904248,3.274533540867414
HND,0.2,Storm surge,0.5729,2165140.6,1028.0182658904248,1.2947436510509451
HND,0.2,Tsunami,0.5729,2165140.6,1028.0182658904248,0.0029190536098720734
HND,0.2,Wind,0.5729,2165140.6,1028.0182658904248,0.759828429950139
HND,0.4,Earthquake,0.5729,2165140.6,2530.634702374329,12.219960703708468
HND,0.4,Flood,0.5729,2165140.6,2530.634702374329,10.289119083676647
HND,0.4,Storm surge,0.5729,2165140.6,2530.634702374329,4.0682959701704196
HND,0.4,Tsunami,0.5729,2165140.6,2530.634702374329,0.009234211537878028
HND,0.4,Wind,0.5729,2165140.6,2530.634702374329,1.1637004904159292
HND,0.6,Earthquake,0.5729,2165140.6,4151.505787321908,16.51576054883162
HND,0.6,Flood,0.5729,2165140.6,4151.505787321908,13.26576475926211
HND,0.6,Storm surge,0.5729,2165140.6,4151.505787321908,5.245255387990476
HND,0.6,Tsunami,0.5729,2165140.6,4151.505787321908,0.011264991142157506
HND,0.6,Wind,0.5729,2165140.6,4151.505787321908,1.5858242460819778
HND,0.8,Earthquake,0.5729,2165140.6,6555.301417320197,18.493311593604773
HND,0.8,Flood,0.5729,2165140.6,6555.301417320197,13.470601421448055
HND,0.8,Storm surge,0.5729,2165140.6,6555.301417320197,5.326247371904827
HND,0.8,Tsunami,0.5729,2165140.6,6555.301417320197,0.011198372434181791
HND,0.8,Wind,0.5729,2165140.6,6555.301417320197,1.7603404759740702
HND,1.0,Earthquake,0.5729,2165140.6,14531.279814515225,29.5719631732249
HND,1.0,Flood,0.5729,2165140.6,14531.279814515225,19.954379090385427
HND,1.0,Storm surge,0.5729,2165140.6,14531.279814515225,7.889919377981684
HND,1.0,Tsunami,0.5729,2165140.6,14531.279814515225,0.016348594099029782
HND,1.0,Wind,0.5729,2165140.6,14531.279814515225,2.9381162309103233
HRV,0.2,Earthquake,0.47965,773260.0,9840.624803398186,43.503678680125326
HRV,0.2,Flood,0.47965,773260.0,9840.624803398186,2.8276971552204184
HRV,0.2,Tsunami,0.47965,773260.0,9840.624803398186,0.04369318997897654
HRV,0.4,Earthquake,0.47965,773260.0,19770.17451099172,54.184255819289184
HRV,0.4,Flood,0.47965,773260.0,19770.17451099172,8.70211521829578
HRV,0.4,Tsunami,0.47965,773260.0,19770.17451099172,0.142789072206142
HRV,0.6,Earthquake,0.47965,773260.0,26157.556958244633,21.3813865166556
HRV,0.6,Flood,0.47965,773260.0,26157.556958244633,9.775211597931248
HRV,0.6,Tsunami,0.47965,773260.0,26157.556958244633,0.15659136384641079
HRV,0.8,Earthquake,0.47965,773260.0,33950.881071371405,28.52455020518398
HRV,0.8,Flood,0.47965,773260.0,33950.881071371405,1.977848695243606
HRV,0.8,Tsunami,0.47965,773260.0,33950.881071371405,0.028648809227007823
HRV,1.0,Earthquake,0.47965,773260.0,56037.05619722261,32.72078477270615
HRV,1.0,Flood,0.47965,773260.0,56037.05619722261,3.56513817665938
HRV,1.0,Tsunami,0.47965,773260.0,56037.05619722261,0.05144343554085844
HTI,0.2,Earthquake,0.55521,2354511.4,606.2474961682494,18.392315408809772
HTI,0.2,Flood,0.55521,2354511.4,606.2474961682494,7.993840993626316
HTI,0.2,Storm surge,0.55521,2354511.4,606.2474961682494,20.660196120030093
HTI,0.2,Tsunami,0.55521,2354511.4,606.2474961682494,0.41913421564297904
HTI,0.2,Wind,0.55521,2354511.4,606.2474961682494,2.9984423801622166
HTI,0.4,Earthquake,0.55521,2354511.4,1252.9946842651011,48.40779789980086
HTI,0.4,Flood,0.55521,2354511.4,1252.9946842651011,21.746364702755177
HTI,0.4,Storm surge,0.55521,2354511.4,1252.9946842651011,57.220287048463845
HTI,0.4,Tsunami,0.55521,2354511.4,1252.9946842651011,1.1031435658187134
HTI,0.4,Wind,0.55521,2354511.4,1252.9946842651011,8.304458132651686
HTI,0.6,Earthquake,0.55521,2354511.4,1857.4495574827172,13.408312968737501
HTI,0.6,Flood,0.55521,2354511.4,1857.4495574827172,34.044230154657576
HTI,0.6,Storm surge,0.55521,2354511.4,1857.4495574827172,92.12499281637598
HTI,0.6,Tsunami,0.55521,2354511.4,1857.4495574827172,1.8008529807196643
HTI,0.6,Wind,0.55521,2354511.4,1857.4495574827172,3.5282223050801913
HTI,0.8,Earthquake,0.55521,2354511.4,2729.392153457539,12.127944150506444
HTI,0.8,Flood,0.55521,2354511.4,2729.392153457539,51.612964631268824
HTI,0.8,Storm surge,0.55521,2354511.4,2729.392153457539,143.6174509795331
HTI,0.8,Tsunami,0.55521,2354511.4,2729.392153457539,2.465129899778742
HTI,0.8,Wind,0.55521,2354511.4,2729.392153457539,2.6739255717605697
HTI,1.0,Earthquake,0.55521,2354511.4,5729.867916697488,16.153435583913012
HTI,1.0,Flood,0.55521,2354511.4,5729.867916697488,13.768567672183172
HTI,1.0,Storm surge,0.55521,2354511.4,5729.867916697488,40.48636816254193
HTI,1.0,Tsunami,0.55521,2354511.4,5729.867916697488,0.5837946309727456
HTI,1.0,Wind,0.55521,2354511.4,5729.867916697488,5.875841710898752
HUN,0.2,Earthquake,0.5682,1912462.8,2979.5946131879987,1.811169931239915
HUN,0.2,Flood,0.5682,1912462.8,2979.5946131879987,0.8137634558023688
HUN,0.4,Earthquake,0.5682,1912462.8,10211.932408321334,14.18157931750048
HUN,0.4,Flood,0.5682,1912462.8,10211.932408321334,7.714539661938183
HUN,0.6,Earthquake,0.5682,1912462.8,14896.703734255694,4.463720526965634
HUN,0.6,Flood,0.5682,1912462.8,14896.703734255694,7.200266623590278
HUN,0.8,Earthquake,0.5682,1912462.8,23686.460968216645,3.91842835504825
HUN,0.8,Flood,0.5682,1912462.8,23686.460968216645,4.1863048495040704
HUN,1.0,Earthquake,0.5682,1912462.8,53723.84859768602,3.467713624267021
HUN,1.0,Flood,0.5682,1912462.8,53723.84859768602,14.119537167323205
IDN,0.2,Earthquake,0.63347,56697586.2,4837.1258504076295,13.821173319037678
IDN,0.2,Flood,0.63347,56697586.2,4837.1258504076295,5.088801168613519
IDN,0.2,Storm surge,0.63347,56697586.2,4837.1258504076295,0.00701428816383919
IDN,0.2,Tsunami,0.63347,56697586.2,4837.1258504076295,7.602682320933136
IDN,0.2,Wind,0.63347,56697586.2,4837.1258504076295,0.28692118958032964
IDN,0.4,Earthquake,0.63347,56697586.2,7182.787050116419,15.857250326170107
IDN,0.4,Flood,0.63347,56697586.2,7182.787050116419,6.210284981348637
IDN,0.4,Storm surge,0.63347,56697586.2,7182.787050116419,0.010131268165960057
IDN,0.4,Tsunami,0.63347,56697586.2,7182.787050116419,11.303256521279536
IDN,0.4,Wind,0.63347,56697586.2,7182.787050116419,0.20308403876649803
IDN,0.6,Earthquake,0.63347,56697586.2,9457.891584923267,11.927797929320292
IDN,0.6,Flood,0.63347,56697586.2,9457.891584923267,4.003608378860848
IDN,0.6,Storm surge,0.63347,56697586.2,9457.891584923267,0.007621629378269259
IDN,0.6,Tsunami,0.63347,56697586.2,9457.891584923267,7.045768271094487
IDN,0.6,Wind,0.63347,56697586.2,9457.891584923267,0.17286006987797767
IDN,0.8,Earthquake,0.63347,56697586.2,12927.580758452428,13.23547432495111
