iso3,hazard,rp,income_cat,di,dy
MDG,Wind,1000.0,0.2,4.982184779729373,5.246041809844321
MDG,Wind,1000.0,0.4,8.026448671577013,8.298654944983136
MDG,Wind,1000.0,0.6,11.787015647449916,12.291709511573888
MDG,Wind,1000.0,0.8,10.800751346708187,10.864639278171545
MDG,Wind,1000.0,1.0,12.503694890260805,11.39886962935193
MDG,Wind,1000.0,tot,9.620019067145059,9.619983034784964
MDG,Wind,2500.0,0.2,5.9137407427051,6.226933074629142
MDG,Wind,2500.0,0.4,9.527213185961866,9.850315880990598
MDG,Wind,2500.0,0.6,13.990921202447533,14.589981413744093
MDG,Wind,2500.0,0.8,12.820247765745187,12.896081296608829
MDG,Wind,2500.0,1.0,14.841603267653934,13.530200650555146
MDG,Wind,2500.0,tot,11.418745232902724,11.41870246330556
MDG,Wind,5000.0,0.2,6.678238910474809,7.031919145797515
MDG,Wind,5000.0,0.4,10.758842596433388,11.123714355933789
MDG,Wind,5000.0,0.6,15.799595963490388,16.476099616061358
MDG,Wind,5000.0,0.8,14.477583850245697,14.56322075226186
MDG,Wind,5000.0,1.0,16.76024985676732,15.279315814196906
MDG,Wind,5000.0,tot,12.89490223548232,12.894853936850286
MDG,Wind,AAL,0.2,0.4907553095529653,0.5167457623797275
MDG,Wind,AAL,0.4,0.7906214796482794,0.81743434987966
MDG,Wind,AAL,0.6,1.1610449568841859,1.2107583265137734
MDG,Wind,AAL,0.8,1.0638959221513125,1.0701890130277274
MDG,Wind,AAL,1.0,1.2316393164284567,1.1228117865613592
MDG,Wind,AAL,tot,0.94759139693304,0.9475878476724494
MDG,all_hazards,10.0,0.2,5.290562314577386,5.51168187118567
MDG,all_hazards,10.0,0.4,8.553066317320793,8.716179713657146
MDG,all_hazards,10.0,0.6,12.509232149638512,12.878085854114534
MDG,all_hazards,10.0,0.8,12.213488212093257,12.119582716896975
MDG,all_hazards,10.0,1.0,23.192705085769475,22.533300627347444
MDG,all_hazards,10.0,tot,12.351810815879883,12.351766156640354
MDG,all_hazards,25.0,0.2,9.881369633114032,10.285775317150074
MDG,all_hazards,25.0,0.4,15.97822141532249,16.26446170271405
MDG,all_hazards,25.0,0.6,23.35046380660137,24.013777178262977
MDG,all_hazards,25.0,0.8,22.889216122151062,22.687064210873928
MDG,all_hazards,25.0,1.0,44.80314036571131,43.65091138180737
MDG,all_hazards,25.0,tot,23.38048226858005,23.38039795816168
MDG,all_hazards,50.0,0.2,13.668792848643568,14.230170499534754
MDG,all_hazards,50.0,0.4,22.097854821590378,22.49761430851897
MDG,all_hazards,50.0,0.6,32.25154420779613,33.1694370166708
MDG,all_hazards,50.0,0.8,31.5451372917707,31.261055103243052
MDG,all_hazards,50.0,1.0,61.790732902639434,60.195203903281104
MDG,all_hazards,50.0,tot,32.27081241448804,32.270696166249735
MDG,all_hazards,100.0,0.2,16.2778184235515,16.96421119775849
MDG,all_hazards,100.0,0.4,26.297639132035425,26.810816849945887
MDG,all_hazards,100.0,0.6,38.28056290111362,39.41044116876534
MDG,all_hazards,100.0,0.8,37.112722822037554,36.79902400228388
MDG,all_hazards,100.0,1.0,70.9536196251273,68.93718931742544
MDG,all_hazards,100.0,tot,37.784472580773084,37.78433650723581
MDG,all_hazards,250.0,0.2,20.455037170379068,21.370471438948005
MDG,all_hazards,250.0,0.4,32.99154506156259,33.74623281536429
MDG,all_hazards,250.0,0.6,47.69903423001411,49.224705949702134
MDG,all_hazards,250.0,0.8,45.23835896747335,44.911187111400736
MDG,all_hazards,250.0,1.0,81.45383258404759,78.58439081558625
MDG,all_hazards,250.0,tot,45.56756160269534,45.56739762620028
MDG,all_hazards,500.0,0.2,25.8493754254037,27.069918618223202
MDG,all_hazards,500.0,0.4,41.62363693535773,42.70930008048685
MDG,all_hazards,500.0,0.6,59.74702739850534,61.797882580568455
MDG,all_hazards,500.0,0.8,55.40411224334963,55.062771791991636
MDG,all_hazards,500.0,1.0,93.78051499650024,89.76380060024017
MDG,all_hazards,500.0,tot,55.28093339982333,55.280734734302065
MDG,all_hazards,1000.0,0.2,33.384487679701486,35.028584502966865
MDG,all_hazards,1000.0,0.4,53.67869816969984,55.22062685023329
MDG,all_hazards,1000.0,0.6,76.58585320585175,79.36389503306714
MDG,all_hazards,1000.0,0.8,69.64108837129578,69.27311458490439
MDG,all_hazards,1000.0,1.0,111.43276925779041,105.83543988367981
MDG,all_hazards,1000.0,tot,68.94457933686786,68.9443321709703
MDG,all_hazards,2500.0,0.2,50.77758188288463,53.40393740455245
MDG,all_hazards,2500.0,0.4,81.49106624849432,84.09470490812514
MDG,all_hazards,2500.0,0.6,115.36426299947614,119.82415569602318
MDG,all_hazards,2500.0,0.8,102.26288086980716,101.82647971157714
MDG,all_hazards,2500.0,1.0,151.6957912741493,142.44051540270473
MDG,all_hazards,2500.0,tot,100.31831665496232,100.31795862459653
MDG,all_hazards,5000.0,0.2,73.77636889374175,77.70099880219902
MDG,all_hazards,5000.0,0.4,118.25754838840035,122.262828257814
MDG,all_hazards,5000.0,0.6,166.61168631878485,173.290813697688
MDG,all_hazards,5000.0,0.8,145.3295675161316,144.79306916993167
MDG,all_hazards,5000.0,1.0,205.14437679469148,191.06931728646208
MDG,all_hazards,5000.0,tot,141.82390958235,141.82340544281897
MDG,all_hazards,AAL,0.2,2.078115498280054,2.1659587176927277
MDG,all_hazards,AAL,0.4,3.358063217640012,3.424128376665309
MDG,all_hazards,AAL,0.6,4.899043447690008,5.045163451888822
MDG,all_hazards,AAL,0.8,4.758044785320496,4.721001626240586
MDG,all_hazards,AAL,1.0,8.986793749493998,8.723721591240285
MDG,all_hazards,AAL,tot,4.816012139684913,4.815994752745546
MEX,Earthquake,10.0,0.2,5.734968627134844,6.469084488132393
MEX,Earthquake,10.0,0.4,2.563196558614617,2.5355661485900316
MEX,Earthquake,10.0,0.6,4.036176843466422,4.103697604114799
MEX,Earthquake,10.0,0.8,6.464834162853449,6.7021705995297545
MEX,Earthquake,10.0,1.0,9.886750910187216,8.875243686750203
MEX,Earthquake,10.0,tot,5.7371854204513095,5.7371525054234365
MEX,Earthquake,25.0,0.2,14.3307091160393,16.16513952802999
MEX,Earthquake,25.0,0.4,6.404991321999407,6.335947636748296
MEX,Earthquake,25.0,0.6,10.085717995201357,10.254440867645766
MEX,Earthquake,25.0,0.8,16.154518689593772,16.747581992600747
MEX,Earthquake,25.0,1.0,24.70530540066872,22.177721253259374
MEX,Earthquake,25.0,tot,14.336248504700512,14.336166255656835
MEX,Earthquake,50.0,0.2,28.640624492769444,32.30682357353505
MEX,Earthquake,50.0,0.4,12.800689055052917,12.662701866361754
MEX,Earthquake,50.0,0.6,20.156801697776963,20.494002627186283
MEX,Earthquake,50.0,0.8,32.2855973074104,33.470863383522115
MEX,Earthquake,50.0,1.0,49.37476360941561,44.323262818097476
MEX,Earthquake,50.0,tot,28.651695232485064,28.651530853740535
MEX,Earthquake,100.0,0.2,57.20989843897154,64.53316323442311
MEX,Earthquake,100.0,0.4,25.569488576386213,25.293857957616055
MEX,Earthquake,100.0,0.6,40.26338805131291,40.936949863133655
MEX,Earthquake,100.0,0.8,64.49076358180639,66.85834295685173
MEX,Earthquake,100.0,1.0,98.62652304442736,88.53610594096365
MEX,Earthquake,100.0,tot,57.23201233858087,57.23168399059764
MEX,Earthquake,250.0,0.2,142.47448709012428,160.71221209972506
MEX,Earthquake,250.0,0.4,63.67778775142486,62.99136228822502
MEX,Earthquake,250.0,0.6,100.27120686537879,101.9486329101927
MEX,Earthquake,250.0,0.8,160.60662077856819,166.50279724992882
MEX,Earthquake,250.0,1.0,245.61769322535466,220.48870260365555
MEX,Earthquake,250.0,tot,142.52955914217017,142.5287414303454
MEX,Earthquake,500.0,0.2,250.00682548793068,282.0094375126921
MEX,Earthquake,500.0,0.4,111.7384725853239,110.53396885631528
MEX,Earthquake,500.0,0.6,175.9507026714157,178.89416271833247
MEX,Earthquake,500.0,0.8,281.8241513499501,292.17045539517267
MEX,Earthquake,500.0,1.0,430.9971632190954,386.90211644013914
MEX,Earthquake,500.0,tot,250.10346306274315,250.10202818453035
MEX,Earthquake,1000.0,0.2,335.85473448873154,378.8464757883745
MEX,Earthquake,1000.0,0.4,150.10748194205638,148.48937299920092
MEX,Earthquake,1000.0,0.6,236.36905277878867,240.32324479177072
MEX,Earthquake,1000.0,0.8,378.59756564413914,392.49660696537507
MEX,Earthquake,1000.0,1.0,578.9939436086873,519.7574399679911
MEX,Earthquake,1000.0,tot,335.9845556924806,335.98262810254244
MEX,Earthquake,2500.0,0.2,491.43207042145457,554.3387924900582
MEX,Earthquake,2500.0,0.4,219.6414790722889,217.2738166685852
MEX,Earthquake,2500.0,0.6,345.8618297207168,351.6477144150087
MEX,Earthquake,2500.0,0.8,553.9745801834581,574.3120474035242
MEX,Earthquake,2500.0,1.0,847.2001828476435,760.5236687499934
MEX,Earthquake,2500.0,tot,491.62202844911235,491.6192079454339
MEX,Earthquake,5000.0,0.2,651.47514659014,734.8684952293572
MEX,Earthquake,5000.0,0.4,291.17140168157727,288.0326704013701
MEX,Earthquake,5000.0,0.6,458.497521384801,466.16767623679294
MEX,Earthquake,5000.0,0.8,734.3856710912647,761.346374789544
MEX,Earthquake,5000.0,1.0,1123.10509739123,1008.2009262424857
MEX,Earthquake,5000.0,tot,651.7269676278027,651.72322857991
MEX,Earthquake,AAL,0.2,4.3851670501149025,4.94649892373353
MEX,Earthquake,AAL,0.4,1.9599139633689406,1.9387867399265728
MEX,Earthquake,AAL,0.6,3.0862086356778855,3.1378374821538255
MEX,Earthquake,AAL,0.8,4.943248969360924,5.1247251010665655
MEX,Earthquake,AAL,1.0,7.5597718388398985,6.786336370304059
MEX,Earthquake,AAL,tot,4.38686209147251,4.386836923436911
MEX,Flood,10.0,0.2,31.99623013209562,32.83642692765206
MEX,Flood,10.0,0.4,78.20261024183263,86.60823236677325
MEX,Flood,10.0,0.6,122.7100319078318,137.34961491122954
MEX,Flood,10.0,0.8,59.201548606054075,56.862223805616956
MEX,Flood,10.0,1.0,92.92629372426487,71.37858578614758
MEX,Flood,10.0,tot,77.0073429224158,77.00701675948388
MEX,Flood,25.0,0.2,64.94431480800395,66.64970337928327
MEX,Flood,25.0,0.4,158.731666742787,175.79296950206756
MEX,Flood,25.0,0.6,249.07055954470752,278.785237908545
MEX,Flood,25.0,0.8,120.16428166442783,115.4160395855796
MEX,Flood,25.0,1.0,188.6170479664098,144.88061020650602
MEX,Flood,25.0,tot,156.30557414526723,156.3049121163963
MEX,Flood,50.0,0.2,89.97975771371411,92.34255807437863
MEX,Flood,50.0,0.4,219.9212811349818,243.55956099209968
MEX,Flood,50.0,0.6,345.0849957799517,386.25441249677147
MEX,Flood,50.0,0.8,166.48651975114953,159.90787352039166
MEX,Flood,50.0,1.0,261.3272051120592,200.73076823330672
MEX,Flood,50.0,tot,216.55995189837125,216.55903466338964
MEX,Flood,100.0,0.2,100.2265586623613,102.85843226341154
MEX,Flood,100.0,0.4,244.96568722608342,271.295869735739
MEX,Flood,100.0,0.6,384.38291513389237,430.2406620817309
MEX,Flood,100.0,0.8,185.44583095479453,178.11801535360368
MEX,Flood,100.0,1.0,291.0868746342759,223.5897787331993
MEX,Flood,100.0,tot,241.22157332228147,241.2205516335369
MEX,Flood,250.0,0.2,106.35314870641142,109.14590192676184
MEX,Flood,250.0,0.4,259.93980546902833,287.8794838665471
MEX,Flood,250.0,0.6,407.8792475670599,456.5401598599224
MEX,Flood,250.0,0.8,196.78165448102797,189.00590848388094
MEX,Flood,250.0,1.0,308.8802616555325,237.25724303228517
MEX,Flood,250.0,tot,255.96682357581204,255.9657394338795
MEX,Flood,500.0,0.2,111.7001441596094,114.63330543513057
MEX,Flood,500.0,0.4,273.008501364292,302.35287097380046
MEX,Flood,500.0,0.6,428.38572536034314,479.4931066101002
MEX,Flood,500.0,0.8,206.67502035294507,198.50834207971994
MEX,Flood,500.0,1.0,324.4094808158786,249.18555371384466
MEX,Flood,500.0,tot,268.8357744106137,268.83463576251916
MEX,Flood,1000.0,0.2,118.02471446028277,121.12395416685507
MEX,Flood,1000.0,0.4,288.4665070146055,319.4723832400686
MEX,Flood,1000.0,0.6,452.64133985602,506.642470509857
MEX,Flood,1000.0,0.8,218.3771600900916,209.74807658676855
MEX,Flood,1000.0,1.0,342.7778596846928,263.2946810048818
MEX,Flood,1000.0,tot,284.05751622113854,284.0563131016862
MEX,Flood,2500.0,0.2,128.18722094563566,131.55332038376287
MEX,Flood,2500.0,0.4,313.30488736357614,346.98052152631755
MEX,Flood,2500.0,0.6,491.61597811599387,550.2668708386965
MEX,Flood,2500.0,0.8,237.1805040830606,227.80841418937163
MEX,Flood,2500.0,1.0,372.2927137388706,285.96564373931585
MEX,Flood,2500.0,tot,308.51626084942734,308.51495413549287
MEX,Flood,5000.0,0.2,137.51126586933623,141.1222076727727
MEX,Flood,5000.0,0.4,336.09396745317395,372.2190901331889
MEX,Flood,5000.0,0.6,527.374998643524,590.2920230018713
MEX,Flood,5000.0,0.8,254.43247084528895,244.37867659329476
MEX,Flood,5000.0,1.0,399.37243324648,306.76612985010644
MEX,Flood,5000.0,tot,330.9570272115606,330.9556254502468
MEX,Flood,AAL,0.2,2.6612256064326227,2.731107377427108
MEX,Flood,AAL,0.4,6.504353419332176,7.203475057867044
MEX,Flood,AAL,0.6,10.206173593922857,11.423793075821004
MEX,Flood,AAL,0.8,4.923976244715753,4.729407352224887
MEX,Flood,AAL,1.0,7.728967798672814,5.936778159827696
MEX,Flood,AAL,tot,6.404939332615245,6.404912204633549
MEX,Storm surge,10.0,0.2,4.121755541324546,4.154942257017564
MEX,Storm surge,10.0,0.4,9.996010149021346,10.965321734804073
MEX,Storm surge,10.0,0.6,17.32160061193412,19.37684686510673
MEX,Storm surge,10.0,0.8,9.178201426700408,8.996501709025514
MEX,Storm surge,10.0,1.0,14.169499858117854,11.29321940007326
MEX,Storm surge,10.0,tot,10.957413517419655,10.957366393205428
MEX,Storm surge,25.0,0.2,6.315149388652022,6.365996428273474
MEX,Storm surge,25.0,0.4,15.315390917458355,16.800522048357067
MEX,Storm surge,25.0,0.6,26.53929725288482,29.68824361545392
MEX,Storm surge,25.0,0.8,14.06238495894329,13.783993664387514
MEX,Storm surge,25.0,1.0,21.709804831792113,17.302910586342726
MEX,Storm surge,25.0,tot,16.78840546994612,16.78833326856294
MEX,Storm surge,50.0,0.2,7.989628109733799,8.053957377666292
MEX,Storm surge,50.0,0.4,19.37630770945156,21.2552253248272
MEX,Storm surge,50.0,0.6,33.576262776186084,37.56016067409483
MEX,Storm surge,50.0,0.8,17.791063875662896,17.43885638608448
MEX,Storm surge,50.0,1.0,27.466217545478006,21.8908235249758
MEX,Storm surge,50.0,tot,21.23989600330247,21.23980465752972
MEX,Storm surge,100.0,0.2,9.845798723436593,9.92507312962825
MEX,Storm surge,100.0,0.4,23.87786053248377,26.193293041335224
MEX,Storm surge,100.0,0.6,41.3767850817432,46.28623221730395
MEX,Storm surge,100.0,0.8,21.924328841055228,21.490295616523298
MEX,Storm surge,100.0,1.0,33.8472386865394,26.976555023198962
MEX,Storm surge,100.0,tot,26.17440237305164,26.174289805597937
MEX,Storm surge,250.0,0.2,12.590224831160748,12.69159625112817
MEX,Storm surge,250.0,0.4,30.533595194819984,33.49443328288978
MEX,Storm surge,250.0,0.6,52.910184496229185,59.188095000967905
MEX,Storm surge,250.0,0.8,28.035534458386454,27.480518452621922
MEX,Storm surge,250.0,1.0,43.281846089661634,34.49602235965528
MEX,Storm surge,250.0,tot,33.470277014051604,33.470133069452615
MEX,Storm surge,500.0,0.2,14.904727232258049,15.024734093456159
MEX,Storm surge,500.0,0.4,36.14668633021744,39.65182501307287
MEX,Storm surge,500.0,0.6,62.63683757043752,70.06883699193095
MEX,Storm surge,500.0,0.8,33.18939888019531,32.53235245835634
MEX,Storm surge,500.0,1.0,51.23849007670015,40.83753950095415
MEX,Storm surge,500.0,tot,39.623228017961694,39.623057611554096
MEX,Storm surge,1000.0,0.2,17.440459155289645,17.580882708734638
MEX,Storm surge,1000.0,0.4,42.29629947047119,46.39776520542761
MEX,Storm surge,1000.0,0.6,73.29320357499756,81.98960441030844
MEX,Storm surge,1000.0,0.8,38.83589055597855,38.06706123729091
MEX,Storm surge,1000.0,1.0,59.95566235035655,47.78520455761871
MEX,Storm surge,1000.0,tot,46.3643030214187,46.36410362387606
MEX,Storm surge,2500.0,0.2,21.172080273491403,21.3425493373703
MEX,Storm surge,2500.0,0.4,51.34616237376142,56.32519193979941
MEX,Storm surge,2500.0,0.6,88.97527156678281,99.53238448085557
MEX,Storm surge,2500.0,0.8,47.14535236845544,46.21202166271362
MEX,Storm surge,2500.0,1.0,72.78398377185007,58.0094926269394
MEX,Storm surge,2500.0,tot,56.28457007086822,56.284328009535656
MEX,Storm surge,5000.0,0.2,24.308614563510897,24.50433773833862
MEX,Storm surge,5000.0,0.4,58.95283100839071,64.66947807649605
MEX,Storm surge,5000.0,0.6,102.15649828745511,114.27759292797572
MEX,Storm surge,5000.0,0.8,54.12969270764367,53.058093880646034
MEX,Storm surge,5000.0,1.0,83.5665548709412,66.60329920714527
MEX,Storm surge,5000.0,tot,64.62283828758832,64.62256036612034
MEX,Storm surge,AAL,0.2,0.8001013072946448,0.8065434008017831
MEX,Storm surge,AAL,0.4,1.9403918325042413,2.1285513337617803
MEX,Storm surge,AAL,0.6,3.3624107871257536,3.761368269559928
MEX,Storm surge,AAL,0.8,1.7816415569753103,1.7463706195824573
MEX,Storm surge,AAL,1.0,2.750535602251868,2.192201724477062
MEX,Storm surge,AAL,tot,2.1270162172303637,2.127007069636602
MEX,Tsunami,10.0,0.2,0.195651630642332,0.20076636117575558
MEX,Tsunami,10.0,0.4,0.49867300741780823,0.5541455372139499
MEX,Tsunami,10.0,0.6,0.7900931907394076,0.8875351877210598
MEX,Tsunami,10.0,0.8,0.34185408370217035,0.3234525238945892
MEX,Tsunami,10.0,1.0,0.5297558412409598,0.3901199638520481
MEX,Tsunami,10.0,tot,0.47120555074853565,0.4712039147714805
MEX,Tsunami,25.0,0.2,0.43746802681375374,0.4489043285036244
MEX,Tsunami,25.0,0.4,1.1150098563663513,1.2390438757742863
MEX,Tsunami,25.0,0.6,1.766611952157005,1.9844877654502875
MEX,Tsunami,25.0,0.8,0.764369972100069,0.7232249326598705
MEX,Tsunami,25.0,1.0,1.184509639914037,0.8722902551167524
MEX,Tsunami,25.0,tot,1.0535938894702432,1.0535902315009644
MEX,Tsunami,50.0,0.2,0.797404767641791,0.8182505459221209
MEX,Tsunami,50.0,0.4,2.0324095040953605,2.2584953260605163
MEX,Tsunami,50.0,0.6,3.2201320025216504,3.617270082621529
MEX,Tsunami,50.0,0.8,1.393272702542693,1.318274648734313
MEX,Tsunami,50.0,1.0,2.159091810810753,1.589986846041441
MEX,Tsunami,50.0,tot,1.9204621575224496,1.9204554898759842
MEX,Tsunami,100.0,0.2,1.4479199487713297,1.485771513553185
MEX,Tsunami,100.0,0.4,3.6904297346439545,4.100954207335299
MEX,Tsunami,100.0,0.6,5.847084885028609,6.568204411682446
MEX,Tsunami,100.0,0.8,2.5298912446386788,2.3937104959966553
MEX,Tsunami,100.0,1.0,3.92045825528102,2.8870829045526727
MEX,Tsunami,100.0,tot,3.4871568136727182,3.487144706624052
MEX,Tsunami,250.0,0.2,3.1695939149590275,3.2524535298887427
MEX,Tsunami,250.0,0.4,8.07859829573953,8.977263910291231
MEX,Tsunami,250.0,0.6,12.799661119084755,14.378240145901596
MEX,Tsunami,250.0,0.8,5.538101675661959,5.23999287993979
MEX,Tsunami,250.0,1.0,8.582146161004431,6.320018184719123
MEX,Tsunami,250.0,tot,7.633620233289941,7.633593730148097
MEX,Tsunami,500.0,0.2,5.72487042108829,5.8745301476460625
MEX,Tsunami,500.0,0.4,14.591436527202253,16.214592153199742
MEX,Tsunami,500.0,0.6,23.11854556344488,25.969750045924
MEX,Tsunami,500.0,0.8,10.00283169473084,9.464392300697988
MEX,Tsunami,500.0,1.0,15.500936720858876,11.415116932070001
MEX,Tsunami,500.0,tot,13.787724185465029,13.787676315907557
MEX,Tsunami,1000.0,0.2,10.325097538318113,10.59501653396573
MEX,Tsunami,1000.0,0.4,26.31640443992936,29.24384889291962
MEX,Tsunami,1000.0,0.6,41.69548309903161,46.8377766738971
MEX,Tsunami,1000.0,0.8,18.040620190637924,17.069517117043603
MEX,Tsunami,1000.0,1.0,27.956734704174156,20.587749078263915
MEX,Tsunami,1000.0,tot,24.866867994418232,24.866781659217995
MEX,Tsunami,2500.0,0.2,22.495174981525825,23.08324449035102
MEX,Tsunami,2500.0,0.4,57.33525717929885,63.71324779627079
MEX,Tsunami,2500.0,0.6,90.84148452555485,102.04494225016035
MEX,Tsunami,2500.0,0.8,39.30489823050662,37.18916678249552
MEX,Tsunami,2500.0,1.0,60.909026452154464,44.85429956206825
MEX,Tsunami,2500.0,tot,54.177168273808114,54.17698017626918
MEX,Tsunami,5000.0,0.2,40.508431364296996,41.56740393753776
MEX,Tsunami,5000.0,0.4,103.24708885835985,114.73232493062557
MEX,Tsunami,5000.0,0.6,163.58379270027348,183.75854122535551
MEX,Tsunami,5000.0,0.8,70.77872359555899,66.9687971461132
MEX,Tsunami,5000.0,1.0,109.68259280176812,80.77186848716956
MEX,Tsunami,5000.0,tot,97.56012586405149,97.55978714536032
MEX,Tsunami,AAL,0.2,0.1367193859491065,0.14029350805342444
MEX,Tsunami,AAL,0.4,0.3484676674542645,0.3872313117227663
MEX,Tsunami,AAL,0.6,0.5521091519954333,0.6202006365859187
MEX,Tsunami,AAL,0.8,0.2388841853988766,0.22602536102241147
MEX,Tsunami,AAL,1.0,0.37018803819642926,0.27261189558825494
MEX,Tsunami,AAL,tot,0.32927368579882205,0.3292725425945552
MEX,Wind,10.0,0.2,10.121406828445082,11.159287807694774
MEX,Wind,10.0,0.4,4.33451336030808,3.911772939224794
MEX,Wind,10.0,0.6,7.446849526443848,7.170588746715635
MEX,Wind,10.0,0.8,12.808453758313094,12.850638795457755
MEX,Wind,10.0,1.0,33.72711432466161,33.34564426205412
MEX,Wind,10.0,tot,13.687667559634344,13.687586510229414
MEX,Wind,25.0,0.2,14.271388064353808,15.73482120863327
MEX,Wind,25.0,0.4,6.111751388279729,5.515678855871316
MEX,Wind,25.0,0.6,10.500208246748395,10.110674967305204
MEX,Wind,25.0,0.8,18.06017850952301,18.11966026396723
MEX,Wind,25.0,1.0,47.55591243159564,47.01803193823301
MEX,Wind,25.0,tot,19.299887728100117,19.299773446802003
MEX,Wind,50.0,0.2,17.735611191755417,19.55427670172769
MEX,Wind,50.0,0.4,7.595312091185468,6.854549480764508
MEX,Wind,50.0,0.6,13.049018781986687,12.564930565808837
MEX,Wind,50.0,0.8,22.44408901602306,22.5180093148102
MEX,Wind,50.0,1.0,59.099589258773086,58.43114416745497
MEX,Wind,50.0,tot,23.984724067944747,23.98458204611324
MEX,Wind,100.0,0.2,21.45299150278084,23.652848914516042
MEX,Wind,100.0,0.4,9.187287880381168,8.291261585311917
MEX,Wind,100.0,0.6,15.784090326682344,15.198537323970752
MEX,Wind,100.0,0.8,27.148365271574377,27.237779249171265
MEX,Wind,100.0,1.0,71.48685052227991,70.6782994828446
MEX,Wind,100.0,tot,29.01191710073973,29.01174531116292
MEX,Wind,250.0,0.2,26.743990862440295,29.486404036402238
MEX,Wind,250.0,0.4,11.453169274396137,10.336154006631316
MEX,Wind,250.0,0.6,19.67695588813386,18.946986636434865
MEX,Wind,250.0,0.8,33.8440274242884,33.95549377151143
MEX,Wind,250.0,1.0,89.11781263254464,88.10984683869808
MEX,Wind,250.0,tot,36.16719121636066,36.16697705793558
MEX,Wind,500.0,0.2,31.035535849845395,34.21801758240979
MEX,Wind,500.0,0.4,13.291032271068163,11.994772204055142
MEX,Wind,500.0,0.6,22.83447048060533,21.98736478882876
MEX,Wind,500.0,0.8,39.27489849335886,39.40425158179992
MEX,Wind,500.0,1.0,103.41833733952998,102.24862565770829
MEX,Wind,500.0,tot,41.97085488688155,41.97060636296038
MEX,Wind,1000.0,0.2,35.58847177943391,39.23782592224281
MEX,Wind,1000.0,0.4,15.240836478124965,13.754414106141631
MEX,Wind,1000.0,0.6,26.18430409028868,25.212927370652224
MEX,Wind,1000.0,0.8,45.03655498115342,45.18488426278224
MEX,Wind,1000.0,1.0,118.58988347070543,117.24857422507245
MEX,Wind,1000.0,tot,48.12801015994128,48.127725177378274
MEX,Wind,2500.0,0.2,42.028875274316064,46.33864870461434
MEX,Wind,2500.0,0.4,17.998952564901874,16.243534100624398
MEX,Wind,2500.0,0.6,30.922846521087298,29.77568090950935
MEX,Wind,2500.0,0.8,53.18676687830137,53.36193913396164
MEX,Wind,2500.0,1.0,140.05095391778565,138.46690953008653
MEX,Wind,2500.0,tot,56.837679031278455,56.83734247575925
MEX,Wind,5000.0,0.2,47.23854804462603,52.082537752174
MEX,Wind,5000.0,0.4,20.230005679205274,18.256995006852822
MEX,Wind,5000.0,0.6,34.75587584794661,33.46651377237431
MEX,Wind,5000.0,0.8,59.779511731408725,59.976397395397704
MEX,Wind,5000.0,1.0,157.4109150473452,155.63052105809967
MEX,Wind,5000.0,tot,63.882971270106374,63.8825929969797
MEX,Wind,AAL,0.2,3.54942035218629,3.913389110021689
MEX,Wind,AAL,0.4,1.520046590229288,1.371798082910345
MEX,Wind,AAL,0.6,2.6114945992037732,2.5146142296367233
MEX,Wind,AAL,0.8,4.491726023898731,4.506519661970671
MEX,Wind,AAL,1.0,11.827575754393187,11.693800121527227
MEX,Wind,AAL,tot,4.800052663982254,4.800024241213331
MEX,all_hazards,10.0,0.2,52.170012759642425,54.82050784167255
MEX,all_hazards,10.0,0.4,95.59500331719448,104.57503872660611
MEX,all_hazards,10.0,0.6,152.3047520804156,168.88828331488776
MEX,all_hazards,10.0,0.8,87.9948920376232,85.73498743352457
MEX,all_hazards,10.0,1.0,151.23941465847253,125.2828130988772
MEX,all_hazards,10.0,tot,107.86081497066964,107.86032608311363
MEX,all_hazards,25.0,0.2,100.29902940386283,105.36456487272362
MEX,all_hazards,25.0,0.4,187.67881022689085,205.68416191881855
MEX,all_hazards,25.0,0.6,297.9623949916991,330.8230851244002
MEX,all_hazards,25.0,0.8,169.20573379458799,164.79050043919494
MEX,all_hazards,25.0,1.0,283.77258027038033,232.25156423945788
MEX,all_hazards,25.0,tot,207.78370973748423,207.78277531891905
MEX,all_hazards,50.0,0.2,145.14302627561457,153.07586627322976
MEX,all_hazards,50.0,0.4,261.7259994947671,286.5905329901137
MEX,all_hazards,50.0,0.6,415.0872110384231,460.4907764464829
MEX,all_hazards,50.0,0.8,240.40054265278857,234.65387725354276
MEX,all_hazards,50.0,1.0,399.4268673365366,326.9659855898764
MEX,all_hazards,50.0,tot,292.356729359626,292.3554077106491
MEX,all_hazards,100.0,0.2,190.18316727632163,202.45528905553215
MEX,all_hazards,100.0,0.4,307.2907539499785,335.1752365273375
MEX,all_hazards,100.0,0.6,487.65426347865946,539.2305858978217
MEX,all_hazards,100.0,0.8,301.53917989386923,296.09814367214665
MEX,all_hazards,100.0,1.0,498.96794514280356,412.66782208475917
MEX,all_hazards,100.0,tot,357.1270619483265,357.12541544751946
MEX,all_hazards,250.0,0.2,291.3314454050958,315.28856784390604
MEX,all_hazards,250.0,0.4,373.6829559854088,403.6786973545844
MEX,all_hazards,250.0,0.6,593.5372559358865,651.0021145534195
MEX,all_hazards,250.0,0.8,424.805938817933,422.1847108378829
MEX,all_hazards,250.0,1.0,695.4797597640978,586.6718330190132
MEX,all_hazards,250.0,tot,475.7674711816844,475.7651847217612
MEX,all_hazards,500.0,0.2,413.3721031507318,451.76002477133466
MEX,all_hazards,500.0,0.4,448.77612907810374,480.74802920044345
