iso3,hazard,income_cat,delta_l,l_baseline,N_q,EPR,JEL
CYP,all_hazards,1.0,37.249287282245206,232329.9063571398,814969.2000000001,1.8444600000000002,80.33448844686724
CZE,Earthquake,0.2,7.4608953353250405,9959.703396150455,2176432.8000000003,0.57784,942.1008737671826
CZE,Earthquake,0.4,4.190519478794278,19185.936495842674,2176432.8000000003,0.57784,274.68675904186836
CZE,Earthquake,0.6,5.952078491303494,24657.530582583044,2176432.8000000003,0.57784,303.57914496971495
CZE,Earthquake,0.8,6.7599218429947125,32796.815934169026,2176432.8000000003,0.57784,259.21662778310497
CZE,Earthquake,1.0,2.289681335867115,59912.193106412684,2176432.8000000003,0.57784,48.06320094296469
CZE,Flood,0.2,1.5705712880648857,9959.703396150455,2176432.8000000003,0.57784,198.31890360315805
CZE,Flood,0.4,1.3065237786873016,19185.936495842674,2176432.8000000003,0.57784,85.64207473437415
CZE,Flood,0.6,0.9707629181276869,24657.530582583044,2176432.8000000003,0.57784,49.512683188586294
CZE,Flood,0.8,1.4844852575098098,32796.815934169026,2176432.8000000003,0.57784,56.9242176733445
CZE,Flood,1.0,3.398315083730992,59912.193106412684,2176432.8000000003,0.57784,71.3347740483787
CZE,all_hazards,0.2,9.031466623389926,19919.40679230091,4352865.600000001,1.15568,1140.4197773703406
CZE,all_hazards,0.4,5.49704325748158,38371.87299168535,4352865.600000001,1.15568,360.3288337762425
CZE,all_hazards,0.6,6.9228414094311805,49315.06116516609,4352865.600000001,1.15568,353.09182815830127
CZE,all_hazards,0.8,8.244407100504523,65593.63186833805,4352865.600000001,1.15568,316.1408454564495
CZE,all_hazards,1.0,5.687996419598107,119824.38621282537,4352865.600000001,1.15568,119.3979749913434
DEU,Earthquake,0.2,1.6947815488689841,7077.062946234098,16702190.0,0.58224,2328.8210972800407
DEU,Earthquake,0.4,1.8408624715691138,17266.45913634306,16702190.0,0.58224,1036.7964870875503
DEU,Earthquake,0.6,3.3017505350520957,24355.227500185487,16702190.0,0.58224,1318.3402884199027
DEU,Earthquake,0.8,6.436858056441641,36993.52790005577,16702190.0,0.58224,1692.0907074269307
DEU,Earthquake,1.0,7.177689002282931,82433.13429574332,16702190.0,0.58224,846.7559989570371
DEU,Flood,0.2,0.0792749065265278,7077.062946234098,16702190.0,0.58224,108.93266741491594
DEU,Flood,0.4,0.28294113575598845,17266.45913634306,16702190.0,0.58224,159.35594327930585
DEU,Flood,0.6,0.11108364969659153,24355.227500185487,16702190.0,0.58224,44.354062860000184
DEU,Flood,0.8,0.21932968174207396,36993.52790005577,16702190.0,0.58224,57.65634616834032
DEU,Flood,1.0,0.7553778251569556,82433.13429574332,16702190.0,0.58224,89.11234587167748
DEU,all_hazards,0.2,1.7740564553955118,14154.125892468195,33404380.0,1.16448,2437.7537646949568
DEU,all_hazards,0.4,2.1238036073251023,34532.91827268612,33404380.0,1.16448,1196.1524303668562
DEU,all_hazards,0.6,3.412834184748687,48710.455000370974,33404380.0,1.16448,1362.6943512799028
DEU,all_hazards,0.8,6.656187738183714,73987.05580011154,33404380.0,1.16448,1749.7470535952712
DEU,all_hazards,1.0,7.933066827439887,164866.26859148665,33404380.0,1.16448,935.8683448287146
DNK,Earthquake,0.2,0.8069761113597534,8063.5557666862505,1195398.4000000001,0.59553,71.24434517350028
DNK,Earthquake,0.4,1.0558204948605951,19050.861539690108,1195398.4000000001,0.59553,39.45406735427757
DNK,Earthquake,0.6,0.9900575329027983,25625.444009668117,1195398.4000000001,0.59553,27.50460090429833
DNK,Earthquake,0.8,1.7885377671985276,36762.72699989794,1195398.4000000001,0.59553,34.63432359831981
DNK,Earthquake,1.0,2.596524833436864,89576.43267922397,1195398.4000000001,0.59553,20.635501690463677
DNK,Flood,0.2,0.05560773921273128,8063.5557666862505,1195398.4000000001,0.59553,4.909360898074534
DNK,Flood,0.4,0.20601370468874686,19050.861539690108,1195398.4000000001,0.59553,7.6983527221331824
DNK,Flood,0.6,0.07199267670692186,25625.444009668117,1195398.4000000001,0.59553,2.000014923426137
DNK,Flood,0.8,0.13147716463384274,36762.72699989794,1195398.4000000001,0.59553,2.5460030809696765
DNK,Flood,1.0,0.5223787901853023,89576.43267922397,1195398.4000000001,0.59553,4.151529101172868
DNK,all_hazards,0.2,0.8625838505724848,16127.111533372501,2390796.8000000003,1.19106,76.15370607157482
DNK,all_hazards,0.4,1.261834199549342,38101.723079380215,2390796.8000000003,1.19106,47.15242007641075
DNK,all_hazards,0.6,1.0620502096097202,51250.888019336235,2390796.8000000003,1.19106,29.504615827724464
DNK,all_hazards,0.8,1.9200149318323705,73525.45399979588,2390796.8000000003,1.19106,37.180326679289486
DNK,all_hazards,1.0,3.1189036236221663,179152.86535844795,2390796.8000000003,1.19106,24.787030791636546
DOM,Earthquake,0.2,5.359226547051685,5170.802823470112,2285511.4,0.58308,1381.197157097193
DOM,Earthquake,0.4,7.474195283474938,10088.955599987536,2285511.4,0.58308,987.255966264118
DOM,Earthquake,0.6,12.220805847080394,15183.298560293886,2285511.4,0.58308,1072.6184167857696
DOM,Earthquake,0.8,12.60248734510876,22662.622229007295,2285511.4,0.58308,741.0672954570607
DOM,Earthquake,1.0,17.719792197622358,46263.774978933805,2285511.4,0.58308,510.42165879136815
DOM,Flood,0.2,0.6646662523686725,5170.802823470112,2285511.4,0.58308,171.29993108708982
DOM,Flood,0.4,1.1140226153695896,10088.955599987536,2285511.4,0.58308,147.14968392763856
DOM,Flood,0.6,2.0519229744263945,15183.298560293886,2285511.4,0.58308,180.09699194438954
DOM,Flood,0.8,2.1434890226075485,22662.622229007295,2285511.4,0.58308,126.0441347272756
DOM,Flood,1.0,2.1613265891681426,46263.774978933805,2285511.4,0.58308,62.2573837508726
DOM,Storm surge,0.2,0.8815673548449546,5170.802823470112,2285511.4,0.58308,227.20038304247507
DOM,Storm surge,0.4,1.4775625613140833,10088.955599987536,2285511.4,0.58308,195.16916522250935
DOM,Storm surge,0.6,2.6249962252346517,15183.298560293886,2285511.4,0.58308,230.39555086725136
DOM,Storm surge,0.8,2.690541112245966,22662.622229007295,2285511.4,0.58308,158.21257905424565
DOM,Storm surge,1.0,2.7129311061612698,46263.774978933805,2285511.4,0.58308,78.14644663718691
DOM,Tsunami,0.2,2.8478742863860567,5170.802823470112,2285511.4,0.58308,733.9633496722721
DOM,Tsunami,0.4,4.501585124456608,10088.955599987536,2285511.4,0.58308,594.6080618995229
DOM,Tsunami,0.6,7.229550794274328,15183.298560293886,2285511.4,0.58308,634.536660189183
DOM,Tsunami,0.8,6.641004331423745,22662.622229007295,2285511.4,0.58308,390.512680888897
DOM,Tsunami,1.0,6.349148486411502,46263.774978933805,2285511.4,0.58308,182.88831303460245
DOM,Wind,0.2,7.062452971353296,5170.802823470112,2285511.4,0.58308,1820.158166579503
DOM,Wind,0.4,7.750324733873834,10088.955599987536,2285511.4,0.58308,1023.7295178677629
DOM,Wind,0.6,13.98936767724081,15183.298560293886,2285511.4,0.58308,1227.8448408032668
DOM,Wind,0.8,17.987362734659218,22662.622229007295,2285511.4,0.58308,1057.7155040233044
DOM,Wind,1.0,40.83662705916647,46263.774978933805,2285511.4,0.58308,1176.306058813774
DOM,all_hazards,0.2,16.815787412004667,25854.01411735056,11427557.0,2.9154,4333.818987478533
DOM,all_hazards,0.4,22.317690318489053,50444.77799993768,11427557.0,2.9154,2947.912395181552
DOM,all_hazards,0.6,38.11664351825658,75916.49280146943,11427557.0,2.9154,3345.4924605898605
DOM,all_hazards,0.8,42.064884546045235,113313.11114503647,11427557.0,2.9154,2473.552194150783
DOM,all_hazards,1.0,69.77982543852974,231318.87489466902,11427557.0,2.9154,2010.019861027804
DZA,Earthquake,0.2,14.382290243252921,5814.659108872636,9362861.6,0.3442,7971.1918129754495
DZA,Earthquake,0.4,19.732256947233047,8133.536200649851,9362861.6,0.3442,7818.380955429666
DZA,Earthquake,0.6,4.275024045755591,10591.873020571215,9362861.6,0.3442,1300.7243365790005
DZA,Earthquake,0.8,4.444840426168982,13837.993529825428,9362861.6,0.3442,1035.1481745034864
DZA,Earthquake,1.0,7.088097881997709,23766.80578148471,9362861.6,0.3442,961.1216469640832
DZA,Flood,0.2,0.9095097531502142,5814.659108872636,9362861.6,0.3442,504.0836038984404
DZA,Flood,0.4,1.600341291813317,8133.536200649851,9362861.6,0.3442,634.0925881697204
DZA,Flood,0.6,2.605986003827269,10591.873020571215,9362861.6,0.3442,792.9006666822798
DZA,Flood,0.8,0.538102379912186,13837.993529825428,9362861.6,0.3442,125.31736639692461
DZA,Flood,1.0,1.1516008155836965,23766.80578148471,9362861.6,0.3442,156.1531021362018
DZA,Tsunami,0.2,0.04450226323395702,5814.659108872636,9362861.6,0.3442,24.664783587983266
DZA,Tsunami,0.4,0.06105634624344995,8133.536200649851,9362861.6,0.3442,24.191950061994646
DZA,Tsunami,0.6,0.08312400005099423,10591.873020571215,9362861.6,0.3442,25.29141559507002
DZA,Tsunami,0.8,0.01375340473128757,13837.993529825428,9362861.6,0.3442,3.2029972812928817
DZA,Tsunami,1.0,0.02687189394904034,23766.80578148471,9362861.6,0.3442,3.6437362179974175
DZA,all_hazards,0.2,15.336302259637092,17443.97732661791,28088584.799999997,1.0326,8499.940200461873
DZA,all_hazards,0.4,21.393654585289813,24400.608601949552,28088584.799999997,1.0326,8476.665493661381
DZA,all_hazards,0.6,6.964134049633854,31775.619061713645,28088584.799999997,1.0326,2118.9164188563504
DZA,all_hazards,0.8,4.9966962108124555,41513.98058947628,28088584.799999997,1.0326,1163.668538181704
DZA,all_hazards,1.0,8.266570591530446,71300.41734445412,28088584.799999997,1.0326,1120.9184853182824
ECU,Earthquake,0.2,12.773562786697227,2186.9956865181985,3627095.6,0.62032,13141.317457286832
ECU,Earthquake,0.4,14.07294968477572,5096.939979389383,3627095.6,0.62032,6212.271125988696
ECU,Earthquake,0.6,20.46356714969135,8307.44263970412,3627095.6,0.62032,5542.283993547614
ECU,Earthquake,0.8,26.600384354511043,13287.477817402347,3627095.6,0.62032,4504.225713687868
ECU,Earthquake,1.0,58.98142847120675,28180.96890968799,3627095.6,0.62032,4709.0592180260055
ECU,Flood,0.2,5.107256079294052,2186.9956865181985,3627095.6,0.62032,5254.295500356246
ECU,Flood,0.4,11.801001445274187,5096.939979389383,3627095.6,0.62032,5209.357112641169
ECU,Flood,0.6,16.70371707502159,8307.44263970412,3627095.6,0.62032,4523.978791206813
ECU,Flood,0.8,19.631972234901674,13287.477817402347,3627095.6,0.62032,3324.269039588313
ECU,Flood,1.0,17.46653516712959,28180.96890968799,3627095.6,0.62032,1394.522828077991
ECU,Tsunami,0.2,0.29396923529518304,2186.9956865181985,3627095.6,0.62032,302.43269698513893
ECU,Tsunami,0.4,0.7066796984835364,5096.939979389383,3627095.6,0.62032,311.9520771797342
ECU,Tsunami,0.6,0.92368491423388,8307.44263970412,3627095.6,0.62032,250.16772871473916
ECU,Tsunami,0.8,1.083641560989625,13287.477817402347,3627095.6,0.62032,183.49231794474383
ECU,Tsunami,1.0,0.9244023612421736,28180.96890968799,3627095.6,0.62032,73.80400192405514
ECU,all_hazards,0.2,18.17478810128646,6560.987059554595,10881286.8,1.86096,18698.045654628215
ECU,all_hazards,0.4,26.580630828533444,15290.819938168148,10881286.8,1.86096,11733.580315809599
ECU,all_hazards,0.6,38.09096913894682,24922.327919112362,10881286.8,1.86096,10316.430513469166
ECU,all_hazards,0.8,47.31599815040234,39862.43345220704,10881286.8,1.86096,8011.987071220925
ECU,all_hazards,1.0,77.3723659995785,84542.90672906397,10881286.8,1.86096,6177.386048028052
EGY,Earthquake,0.2,1.1364942435310792,7318.111979181231,23307651.6,0.39787999999999996,1440.1867686996322
EGY,Earthquake,0.4,0.8212149617104213,10427.408626906521,23307651.6,0.39787999999999996,730.3500901798263
EGY,Earthquake,0.6,0.9355904029832566,12969.678460443065,23307651.6,0.39787999999999996,668.9708220256141
EGY,Earthquake,0.8,1.0138456642577975,15946.868621338968,23307651.6,0.39787999999999996,589.5858594129099
EGY,Earthquake,1.0,1.8647017991665904,26956.824458597683,23307651.6,0.39787999999999996,641.4920614101264
EGY,Flood,0.2,0.16076041444273986,7318.111979181231,23307651.6,0.39787999999999996,203.71860493701817
EGY,Flood,0.4,0.12445140623325002,10427.408626906521,23307651.6,0.39787999999999996,110.68124669349521
EGY,Flood,0.6,0.12927715205998175,12969.678460443065,23307651.6,0.39787999999999996,92.43643629406064
EGY,Flood,0.8,0.1275567637504264,15946.868621338968,23307651.6,0.39787999999999996,74.178612022551
EGY,Flood,1.0,0.20290942109500984,26956.824458597683,23307651.6,0.39787999999999996,69.80461051517679
EGY,Tsunami,0.2,0.211478468669177,7318.111979181231,23307651.6,0.39787999999999996,267.98947216478314
EGY,Tsunami,0.4,0.18236541468777642,10427.408626906521,23307651.6,0.39787999999999996,162.18725093060945
EGY,Tsunami,0.6,0.20588820256430435,12969.678460443065,23307651.6,0.39787999999999996,147.215276766027
EGY,Tsunami,0.8,0.22158840279789271,15946.868621338968,23307651.6,0.39787999999999996,128.86121971549855
EGY,Tsunami,1.0,0.40023711414251817,26956.824458597683,23307651.6,0.39787999999999996,137.68900288446946
EGY,all_hazards,0.2,1.508733126642996,21954.335937543692,69922954.80000001,1.1936399999999998,1911.8948458014336
EGY,all_hazards,0.4,1.1280317826314477,31282.22588071956,69922954.80000001,1.1936399999999998,1003.218587803931
EGY,all_hazards,0.6,1.2707557576075428,38909.035381329195,69922954.80000001,1.1936399999999998,908.6225350857017
EGY,all_hazards,0.8,1.3629908308061167,47840.60586401691,69922954.80000001,1.1936399999999998,792.6256911509595
EGY,all_hazards,1.0,2.4678483344041187,80870.47337579305,69922954.80000001,1.1936399999999998,848.9856748097727
ESP,Earthquake,0.2,2.3516502730150775,5297.939131905784,9761427.4,0.48944000000000004,2120.6966957847712
ESP,Earthquake,0.4,13.46011853031034,14886.042108447067,9761427.4,0.48944000000000004,4319.986895416874
ESP,Earthquake,0.6,3.4719631664493207,22117.2823640167,9761427.4,0.48944000000000004,749.9911435027195
ESP,Earthquake,0.8,5.3554476833971805,32878.65443239386,9761427.4,0.48944000000000004,778.20592619866
ESP,Earthquake,1.0,5.988607853556253,66162.56004007673,9761427.4,0.48944000000000004,432.4405018111611
ESP,Flood,0.2,0.389715782880474,5297.939131905784,9761427.4,0.48944000000000004,351.44212663482955
ESP,Flood,0.4,2.1606373122599165,14886.042108447067,9761427.4,0.48944000000000004,693.4504219775523
ESP,Flood,0.6,3.2212389560039316,22117.2823640167,9761427.4,0.48944000000000004,695.8313128015034
ESP,Flood,0.8,0.9811297324593241,32878.65443239386,9761427.4,0.48944000000000004,142.5690282694012
ESP,Flood,1.0,2.4962301859565916,66162.56004007673,9761427.4,0.48944000000000004,180.2540858657505
ESP,Tsunami,0.2,0.2756991620205804,5297.939131905784,9761427.4,0.48944000000000004,248.6229813321934
ESP,Tsunami,0.4,1.5780166983530273,14886.042108447067,9761427.4,0.48944000000000004,506.45998713035897
ESP,Tsunami,0.6,2.2883474717526076,22117.2823640167,9761427.4,0.48944000000000004,494.31409689361607
ESP,Tsunami,0.8,0.6278537482806209,32878.65443239386,9761427.4,0.48944000000000004,91.23411086859542
ESP,Tsunami,1.0,1.6108838550718128,66162.56004007673,9761427.4,0.48944000000000004,116.32276476962494
ESP,all_hazards,0.2,3.017065217916132,15893.817395717353,29284282.200000003,1.46832,2720.761803751794
ESP,all_hazards,0.4,17.198772540923283,44658.1263253412,29284282.200000003,1.46832,5519.897304524786
ESP,all_hazards,0.6,8.981549594205859,66351.8470920501,29284282.200000003,1.46832,1940.136553197839
ESP,all_hazards,0.8,6.9644311641371255,98635.96329718157,29284282.200000003,1.46832,1012.0090653366566
ESP,all_hazards,1.0,10.095721894584658,198487.6801202302,29284282.200000003,1.46832,729.0173524465365
EST,Earthquake,0.2,1.5114034078934977,6373.67906235245,274397.2,0.59283,38.57447766721992
EST,Earthquake,0.4,1.0972400629000276,13762.824789282306,274397.2,0.59283,12.968923355942945
EST,Earthquake,0.6,1.8396049203420572,19353.121561598495,274397.2,0.59283,15.46263079612075
EST,Earthquake,0.8,3.2685780390648946,28786.208450534694,274397.2,0.59283,18.47073769191833
EST,Earthquake,1.0,0.9879535768815823,57726.44598404193,274397.2,0.59283,2.784014968207631
EST,Flood,0.2,0.38684408653306007,6373.67906235245,274397.2,0.59283,9.873147366700344
EST,Flood,0.4,0.677783804960469,13762.824789282306,274397.2,0.59283,8.011124015285427
EST,Flood,0.6,0.36835364756718986,19353.121561598495,274397.2,0.59283,3.096162872665493
EST,Flood,0.8,0.6603160282072948,28786.208450534694,274397.2,0.59283,3.7314465204800755
EST,Flood,1.0,1.7270495990700165,57726.44598404193,274397.2,0.59283,4.866758972445346
EST,all_hazards,0.2,1.8982474944265577,12747.3581247049,548794.4,1.18566,48.44762503392026
EST,all_hazards,0.4,1.7750238678604966,27525.64957856461,548794.4,1.18566,20.980047371228373
EST,all_hazards,0.6,2.2079585679092473,38706.24312319699,548794.4,1.18566,18.558793668786244
EST,all_hazards,0.8,3.9288940672721893,57572.41690106939,548794.4,1.18566,22.202184212398407
EST,all_hazards,1.0,2.715003175951599,115452.89196808386,548794.4,1.18566,7.650773940652977
ETH,Earthquake,0.2,0.6429565279312834,1132.6839738511164,26411953.400000002,0.65567,9830.117063315032
ETH,Earthquake,0.4,0.7627112399523953,1743.200580057703,26411953.400000002,0.65567,7577.023256685545
ETH,Earthquake,0.6,0.9770634860292399,2303.3117298645284,26411953.400000002,0.65567,7346.084162706732
ETH,Earthquake,0.8,1.0617922829211004,3030.9218306283337,26411953.400000002,0.65567,6066.674083863345
ETH,Earthquake,1.0,1.0673364607864972,5241.148042118993,26411953.400000002,0.65567,3526.6369530171364
ETH,Flood,0.2,0.4181313179038992,1132.6839738511164,26411953.400000002,0.65567,6392.7802647223625
ETH,Flood,0.4,0.8465233995093092,1743.200580057703,26411953.400000002,0.65567,8409.640699422342
ETH,Flood,0.6,1.2324948969461083,2303.3117298645284,26411953.400000002,0.65567,9266.553681038613
ETH,Flood,0.8,2.132540917854363,3030.9218306283337,26411953.400000002,0.65567,12184.52132985277
ETH,Flood,1.0,5.1649920804497675,5241.148042118993,26411953.400000002,0.65567,17065.89496580369
ETH,all_hazards,0.2,1.0610878458351827,2265.367947702233,52823906.800000004,1.31134,16222.897328037394
ETH,all_hazards,0.4,1.6092346394617045,3486.401160115406,52823906.800000004,1.31134,15986.663956107886
ETH,all_hazards,0.6,2.2095583829753482,4606.623459729057,52823906.800000004,1.31134,16612.637843745346
ETH,all_hazards,0.8,3.1943332007754632,6061.8436612566675,52823906.800000004,1.31134,18251.195413716116
ETH,all_hazards,1.0,6.232328541236265,10482.296084237985,52823906.800000004,1.31134,20592.531918820827
FIN,Earthquake,0.2,1.4386665605537687,7073.832637274658,1127442.8,0.55216,126.60907277980296
FIN,Earthquake,0.4,1.1315258740286551,16105.477524647087,1127442.8,0.55216,43.73713614274116
FIN,Earthquake,0.6,1.754852795201629,21613.274371826792,1127442.8,0.55216,50.54516103591199
FIN,Earthquake,0.8,2.9164186178710017,30882.425397772917,1127442.8,0.55216,58.78925010148572
FIN,Earthquake,1.0,0.9296890151589715,63178.349386007816,1127442.8,0.55216,9.160704701788228
FIN,all_hazards,0.2,1.4386665605537687,7073.832637274658,1127442.8,0.55216,126.60907277980296
FIN,all_hazards,0.4,1.1315258740286551,16105.477524647087,1127442.8,0.55216,43.73713614274116
FIN,all_hazards,0.6,1.754852795201629,21613.274371826792,1127442.8,0.55216,50.54516103591199
FIN,all_hazards,0.8,2.9164186178710017,30882.425397772917,1127442.8,0.55216,58.78925010148572
FIN,all_hazards,1.0,0.9296890151589715,63178.349386007816,1127442.8,0.55216,9.160704701788228
FRA,Earthquake,0.2,3.356517100722762,5891.025888064381,13703339.8,0.5116700000000001,3994.9772848400717
FRA,Earthquake,0.4,4.3467187743377265,14708.698592336763,13703339.8,0.5116700000000001,2072.0664350335915
FRA,Earthquake,0.6,4.203239339457234,21603.848504577694,13703339.8,0.5116700000000001,1364.1727761595484
FRA,Earthquake,0.8,3.3169271004445244,31179.669354202353,13703339.8,0.5116700000000001,745.9003357951545
FRA,Earthquake,1.0,2.3894070937222693,68929.10695495892,13703339.8,0.5116700000000001,243.05461869458082
FRA,Flood,0.2,0.3229199529946224,5891.025888064381,13703339.8,0.5116700000000001,384.34419915732013
FRA,Flood,0.4,1.126831587078279,14708.698592336763,13703339.8,0.5116700000000001,537.1568833266142
FRA,Flood,0.6,0.42370674525971236,21603.848504577694,13703339.8,0.5116700000000001,137.51517824181457
FRA,Flood,0.8,0.702259988874645,31179.669354202353,13703339.8,0.5116700000000001,157.92206028492427
FRA,Flood,1.0,2.1826106608326588,68929.10695495892,13703339.8,0.5116700000000001,222.0189281772805
FRA,Storm surge,0.2,0.19129167907794004,5891.025888064381,13703339.8,0.5116700000000001,227.67824198802086
FRA,Storm surge,0.4,0.6435190203505272,14708.698592336763,13703339.8,0.5116700000000001,306.76338442833526
FRA,Storm surge,0.6,0.2686442351024412,21603.848504577694,13703339.8,0.5116700000000001,87.18921822003097
FRA,Storm surge,0.8,0.4379952857322655,31179.669354202353,13703339.8,0.5116700000000001,98.49502892620343
FRA,Storm surge,1.0,1.3569307862287496,68929.10695495892,13703339.8,0.5116700000000001,138.02934447975716
FRA,Tsunami,0.2,0.1349246798783625,5891.025888064381,13703339.8,0.5116700000000001,160.5893892697012
FRA,Tsunami,0.4,0.4818429769100034,14708.698592336763,13703339.8,0.5116700000000001,229.6929503022664
FRA,Tsunami,0.6,0.16896107045195405,21603.848504577694,13703339.8,0.5116700000000001,54.83677562151261
FRA,Tsunami,0.8,0.28069433751787953,31179.669354202353,13703339.8,0.5116700000000001,63.12167686239642
FRA,Tsunami,1.0,0.8853990518560879,68929.10695495892,13703339.8,0.5116700000000001,90.06432160799405
FRA,Wind,0.2,0.15499188016129037,5891.025888064381,13703339.8,0.5116700000000001,184.47367375118662
FRA,Wind,0.4,0.26927618847495144,14708.698592336763,13703339.8,0.5116700000000001,128.36306668533842
FRA,Wind,0.6,0.21766850576333724,21603.848504577694,13703339.8,0.5116700000000001,70.64490641829977
FRA,Wind,0.8,0.3548869475313074,31179.669354202353,13703339.8,0.5116700000000001,79.80588216649198
FRA,Wind,1.0,0.7745154507742011,68929.10695495892,13703339.8,0.5116700000000001,78.78505008860824
FRA,all_hazards,0.2,4.160645292834977,29455.129440321907,68516699.0,2.5583500000000003,4952.062789006301
FRA,all_hazards,0.4,6.868188547151488,73543.49296168382,68516699.0,2.5583500000000003,3274.0427197761455
FRA,all_hazards,0.6,5.282219896034679,108019.24252288847,68516699.0,2.5583500000000003,1714.3588546612064
FRA,all_hazards,0.8,5.092763660100622,155898.34677101177,68516699.0,2.5583500000000003,1145.2449840351705
FRA,all_hazards,1.0,7.588863043413967,344645.5347747946,68516699.0,2.5583500000000003,771.9522630482207
GAB,Earthquake,0.2,0.6364748328966264,5263.889765790261,507790.4,0.38286000000000003,23.507093293557777
GAB,Earthquake,0.4,1.3836872518230692,9503.009001759669,507790.4,0.38286000000000003,28.307484628782714
GAB,Earthquake,0.6,0.785405655443571,13724.183651720456,507790.4,0.38286000000000003,11.125818843920015
GAB,Earthquake,0.8,0.6376591725155946,20431.54036844024,507790.4,0.38286000000000003,6.067530698080661
GAB,Earthquake,1.0,0.9192866567528556,39340.31288173051,507790.4,0.38286000000000003,4.54294655813204
GAB,Flood,0.2,5.193069691979443,5263.889765790261,507790.4,0.38286000000000003,191.79701603242316
GAB,Flood,0.4,11.671687488328576,9503.009001759669,507790.4,0.38286000000000003,238.77947399783096
GAB,Flood,0.6,8.74913216045334,13724.183651720456,507790.4,0.38286000000000003,123.93755861580003
GAB,Flood,0.8,13.107362599425382,20431.54036844024,507790.4,0.38286000000000003,124.7207416920563
GAB,Flood,1.0,27.604436916122033,39340.31288173051,507790.4,0.38286000000000003,136.41607952869927
GAB,all_hazards,0.2,5.829544524876069,10527.779531580522,1015580.8,0.7657200000000001,215.30410932598093
GAB,all_hazards,0.4,13.055374740151645,19006.018003519337,1015580.8,0.7657200000000001,267.0869586266137
GAB,all_hazards,0.6,9.534537815896911,27448.36730344091,1015580.8,0.7657200000000001,135.06337745972004
GAB,all_hazards,0.8,13.745021771940976,40863.08073688048,1015580.8,0.7657200000000001,130.78827239013697
GAB,all_hazards,1.0,28.52372357287489,78680.62576346102,1015580.8,0.7657200000000001,140.9590260868313
GBR,Earthquake,0.2,4.937742328138458,7507.2783795838395,13845200.0,0.58958,5368.931697682724
GBR,Earthquake,0.4,20.486981188139136,16537.400164984258,13845200.0,0.58958,10112.364368761466
GBR,Earthquake,0.6,19.2016434047138,24184.78982255023,13845200.0,0.58958,6480.940869379722
GBR,Earthquake,0.8,7.520669522507497,34810.06043895618,13845200.0,0.58958,1763.574067956443
GBR,Earthquake,1.0,9.18017754230426,71425.16484047889,13845200.0,0.58958,1049.160195933422
GBR,Flood,0.2,0.07714089391541983,7507.2783795838395,13845200.0,0.58958,83.87723842329757
GBR,Flood,0.4,0.30641291080421246,16537.400164984258,13845200.0,0.58958,151.24527000292767
GBR,Flood,0.6,0.4253937687392519,24184.78982255023,13845200.0,0.58958,143.57895328505484
GBR,Flood,0.8,0.12782890872875904,34810.06043895618,13845200.0,0.58958,29.97548926921164
GBR,Flood,1.0,0.3461960070746055,71425.16484047889,13845200.0,0.58958,39.565146636869194
GBR,Storm surge,0.2,9.431085947362891e-05,7507.2783795838395,13845200.0,0.58958,0.1025465747732855
GBR,Storm surge,0.4,0.0003544356615751977,16537.400164984258,13845200.0,0.58958,0.1749492774077655
GBR,Storm surge,0.6,0.0005463000594099472,24184.78982255023,13845200.0,0.58958,0.18438725828568056
GBR,Storm surge,0.8,0.00016148365419641018,34810.06043895618,13845200.0,0.58958,0.03786742444769495
GBR,Storm surge,1.0,0.00043594475265542167,71425.16484047889,13845200.0,0.58958,0.04982211727435788
GBR,Tsunami,0.2,0.08145195953503162,7507.2783795838395,13845200.0,0.58958,88.56476873933373
GBR,Tsunami,0.4,0.33794893533060666,16537.400164984258,13845200.0,0.58958,166.8114370152606
GBR,Tsunami,0.6,0.4754836967635406,24184.78982255023,13845200.0,0.58958,160.4853114979778
GBR,Tsunami,0.8,0.12405938360387628,34810.06043895618,13845200.0,0.58958,29.091547122989386
GBR,Tsunami,1.0,0.34043976284237654,71425.16484047889,13845200.0,0.58958,38.9072920040262
GBR,Wind,0.2,0.0001350872804752615,7507.2783795838395,13845200.0,0.58958,0.1468838051682657
GBR,Wind,0.4,0.0005076841087194973,16537.400164984258,13845200.0,0.58958,0.2505926395136103
GBR,Wind,0.6,0.0007003964753058298,24184.78982255023,13845200.0,0.58958,0.23639789813327777
GBR,Wind,0.8,0.00023130714471591922,34810.06043895618,13845200.0,0.58958,0.05424082004045229
GBR,Wind,1.0,0.0005674551675235813,71425.16484047889,13845200.0,0.58958,0.06485183668823008
GBR,all_hazards,0.2,5.096564579728859,37536.391897919195,69226000.0,2.9478999999999997,5541.623135225297
GBR,all_hazards,0.4,21.13220515404425,82687.00082492128,69226000.0,2.9478999999999997,10430.846617696576
GBR,all_hazards,0.6,20.10376756675131,120923.94911275114,69226000.0,2.9478999999999997,6785.425919319174
GBR,all_hazards,0.8,7.7729506056390445,174050.3021947809,69226000.0,2.9478999999999997,1822.7332125931323
GBR,all_hazards,1.0,9.86781671214142,357125.82420239446,69226000.0,2.9478999999999997,1127.74730852828
GEO,Earthquake,0.2,0.1380064525908809,965.4165006224778,734770.0,0.5355,56.24650820825077
GEO,Earthquake,0.4,26.57695572620712,6848.573095583542,734770.0,0.5355,1526.9191041647393
GEO,Earthquake,0.6,78.67494580010633,12409.52244432566,734770.0,0.5355,2494.55035389245
