iso3,income_cat,income_share,transfers,liquidity,axfin,diversified_share,n,c,gamma_SP,k
LAO,0.8,0.21021021021021022,0.1007185175981762,288.6682175587253,0.1886867927847938,0.11958719687665553,0.2,9050.49724317967,1.054800573583016,31575.870355007275
LAO,1.0,0.4644644644644645,0.0968588203428778,323.3646953078354,0.3253630302830719,0.12939512337118497,0.2,19997.289146835083,2.5217513730080836,68990.41574290108
LBN,0.2,0.068,0.2060497701076871,429.9089978388932,0.0074072135542218,0.20679049146310935,0.2,3852.291371172348,0.43055376421131913,20530.9340465113
LBN,0.4,0.111,0.1659102222291966,449.54975155283734,0.0092040756981328,0.16683062979900987,0.2,6288.29915000192,0.5670047282739246,35202.06641059028
LBN,0.6,0.163,0.1705581107843401,433.89133103620486,0.0267387749619631,0.17323198828053643,0.2,9234.169022074891,0.8645768584460822,51295.958938742704
LBN,0.8,0.23800000000000002,0.1450984119767035,474.7446373521401,0.0101578733598369,0.1461141993126872,0.2,13483.019799103216,1.0647736424335625,77355.0430746246
LBN,1.0,0.41999999999999993,0.1536571550224632,495.0361453684999,0.075488311737149,0.1612059861961781,0.2,23793.564351358615,2.073091006635111,134096.2078018295
LBR,0.2,0.07207207207207202,0.0567916702617941,57.669417475010405,0.0850556722333291,0.06529723748512706,0.2,597.5711690991345,0.2630570829834171,2338.6066565535452
LBR,0.4,0.11611611611611612,0.0605129411192286,64.88985560081981,0.1054849119428609,0.0710614323135147,0.2,962.7535502152731,0.4612269137699922,3744.5198948238185
LBR,0.6,0.1601601601601602,0.0650907209462876,64.70558775912124,0.0947486657849482,0.07456558752478237,0.2,1327.9359313314114,0.6675458837045567,5145.372088116571
LBR,0.8,0.22322322322322324,0.0648323944971934,58.98066608022444,0.1880885005836763,0.08364124455556099,0.2,1850.8107042931542,1.0436335807899297,7101.033403659522
LBR,1.0,0.42842842842842854,0.0910414297340519,60.34029902350078,0.1604696948326037,0.10708839921731228,0.2,3552.2286163115255,2.5645365387521037,13280.162622821106
LKA,0.2,0.07400000000000001,0.1205926375569133,454.1028527996745,0.1825145408704772,0.13884409164396105,0.2,5088.549593942819,0.3313401331012288,14931.688970475563
LKA,0.4,0.11100000000000002,0.1162838801665341,482.12831680232347,0.3565874974616195,0.15194262991269603,0.2,7632.824390914228,0.5438980941456556,22056.85768928333
LKA,0.6,0.15,0.1221015849514844,515.8700301031852,0.3060006294919246,0.15270164790067686,0.2,10314.627555289499,0.7386690489142032,29779.887336362382
LKA,0.8,0.208,0.1187044720473349,553.1232588591041,0.3816021341503763,0.15686468546237253,0.2,14302.950210001436,1.0522124521567857,41091.88315794502
LKA,1.0,0.45700000000000013,0.1114749804173579,621.3445774451435,0.4688573452837104,0.1583607149457289,0.2,31425.23195178201,2.3338802716821263,90123.41262693309
LSO,0.2,0.046000000000000006,0.4527751382832163,103.32267793480656,0.1253068562041472,0.46530582390363096,0.2,606.7207973538084,0.4606750418196283,1945.95624407024
LSO,0.4,0.08900000000000001,0.2919031182925226,102.72471924576026,0.130362602492427,0.30493937854176534,0.2,1173.8728470541075,0.5841197376264564,4894.208604178344
LSO,0.6,0.142,0.2473682707341506,125.2656919182182,0.190434009313246,0.2664116716654752,0.2,1872.920722266104,0.8142166066631742,8241.581212796458
LSO,0.8,0.226,0.2046579877554253,126.82758625911364,0.1191326920752129,0.21657125696294655,0.2,2980.845656564363,1.053434700907475,14008.05136655378
LSO,1.0,0.4970000000000001,0.1693078119491459,131.43183448728678,0.2584865522552773,0.1951564671746736,0.2,6555.222527931365,2.0875539129832656,31647.37059069179
LTU,0.2,0.06506506506506501,0.7601398512273985,1642.6514809661685,0.3016400385358569,0.7903038550809841,0.2,15345.273009193506,0.8062912255152135,18179.84568107979
LTU,0.4,0.11911911911911911,0.4526774795124525,1766.5195100083158,0.4389342981997481,0.4965709093324273,0.2,28093.653662985056,0.9274974228931905,79904.57730051766
LTU,0.6,0.16216216216216223,0.3477318787490736,1744.1368417041126,0.4910062837497972,0.39683250712405327,0.2,38245.14196137463,1.0090361644822452,130328.4803989759
LTU,0.8,0.22422422422422428,0.2411616255717419,1982.7865000692004,0.557345050792442,0.2968961306509861,0.2,52882.171600913054,1.0438474448825252,210065.09540331867
LTU,1.0,0.42942942942942947,0.1250207182857178,2029.818265088628,0.551716357493661,0.18019235403508393,0.2,101278.80186067722,1.2133277422268254,469089.42882066127
LVA,0.2,0.07200000000000001,0.5810643813492609,1543.0053512423826,0.2815959021720696,0.6092239715664678,0.2,14016.976339336341,0.6803202639938578,60171.84905999514
LVA,0.4,0.12400000000000004,0.435652377542663,1608.2939976529676,0.3628145965113849,0.47193383719380155,0.2,24140.348139968148,0.9076255840264726,140037.0557603562
LVA,0.6,0.16500000000000004,0.3688969031642053,1817.882259233765,0.4027550948582002,0.40917241265002535,0.2,32122.237444312454,1.047114602837298,208486.36432014094
LVA,0.8,0.22399999999999998,0.2635872014903849,1804.1851012006548,0.5072274098370333,0.3143099424740883,0.2,43608.37083349083,1.0919683846541595,328479.9128902154
LVA,1.0,0.415,0.1389207998300776,1747.238597148211,0.588519910957105,0.19777279092578803,0.2,80792.29417811919,1.2729711644882118,711997.4378233604
MAR,0.2,0.06700000000000002,0.1419663090088826,348.2177190967191,0.0407593551401853,0.14604224452290115,0.2,3037.0812109375,0.2940160341073715,15494.145191727443
MAR,0.4,0.10700000000000001,0.1838583102151702,348.43731873375407,0.0424275882846399,0.18810106904363422,0.2,4850.264023437499,0.6047735028435384,23525.67964329198
MAR,0.6,0.147,0.1680955735954724,373.6385919158592,0.0262963618241949,0.17072520977789185,0.2,6663.446835937499,0.7541065331748081,33012.02987188921
MAR,0.8,0.20900000000000002,0.1574844861099538,340.9784928334345,0.0497213619331853,0.1624566223032724,0.2,9473.880195312498,1.0202378208173353,47403.45831574673
MAR,1.0,0.4700000000000001,0.1439566975757479,397.95089328534846,0.2080483486907411,0.16476153244482195,0.2,21304.898046874998,2.3268661090569465,106307.71351630978
MDA,0.2,0.09900000000000003,0.6283956202349913,635.7271322701547,0.0266885050767195,0.6310644707426633,0.2,8150.634700366802,0.6512081055722918,14179.111020924858
MDA,0.4,0.13900000000000004,0.5847065241327831,715.3331740665333,0.0529196154200528,0.5899984856747884,0.2,11443.820437888742,0.8548237311858109,22123.996889249316
MDA,0.6,0.17300000000000001,0.5106592893597233,735.0336311791091,0.0904177544868274,0.519701064808406,0.2,14243.028314782388,0.9371531793317034,32256.78315231073
MDA,0.8,0.21899999999999992,0.4707546437111717,815.891371102398,0.0532535387472136,0.47607999758589314,0.2,18030.19191293261,1.0867631977522514,44542.27777743848
MDA,1.0,0.37000000000000005,0.3633170527805401,802.7799689324916,0.1785410994340085,0.3811711627239409,0.2,30461.968072077943,1.470051786157942,88886.45692938667
MDG,0.2,0.07192807192807191,0.0676684482378416,48.30413355564139,0.0182262601837022,0.06949107425621182,0.2,595.941952288747,0.25998242271777133,1358.5114569990671
MDG,0.4,0.1148851148851149,0.0950974038253216,61.019085562535935,0.0,0.09509740382532161,0.2,951.8517293500823,0.5682624583464525,2110.1335380904475
MDG,0.6,0.15484515484515482,0.0866818986218053,62.40928515653537,0.0419474109400263,0.09087663971580795,0.2,1282.9305917327192,0.731924732834452,2857.358817359204
MDG,0.8,0.21178821178821183,0.0909297045398673,56.38475267285322,0.0531810723460942,0.09624781177447672,0.2,1754.717970627978,1.0602522189398007,3885.0399439915204
MDG,1.0,0.4465534465534467,0.0961864013333314,66.68983478372354,0.0626313278066664,0.10244953411399804,0.2,3699.8062871259726,2.379578167161523,8135.357932165237
MEX,0.2,0.055999999999999904,0.2091566631664957,937.1993827096968,0.0609429743411054,0.21525096060060622,0.2,6169.31684590532,0.3610391352092267,25172.210586816334
MEX,0.4,0.09800000000000002,0.1566819159630593,923.5192429345138,0.0370839503600293,0.1603903109990622,0.2,10796.304480334331,0.4707879736311633,47130.934823784446
MEX,0.6,0.14100000000000001,0.1407890974748752,1001.6336336841322,0.1188198505171631,0.15267108252659156,0.2,15533.458487011638,0.644758464963167,68434.27606259743
MEX,0.8,0.20700000000000002,0.1338088156875868,1009.6783581602416,0.1463571692403766,0.14844453261162438,0.2,22804.439055400067,0.9203557015608531,100968.48124090278
MEX,1.0,0.4980000000000001,0.1522527150961505,1057.957537019133,0.2226256879873979,0.17451528389489024,0.2,54862.85337965813,2.60305872463559,235472.891087257
MKD,0.2,0.05805805805805801,0.4915223627722255,863.7291905584191,0.0392698946891579,0.4954493522411413,0.2,7102.065725621393,0.5406000175755339,18536.713234976924
MKD,0.4,0.12312312312312314,0.3319840025550328,1080.949652470068,0.0814188591433212,0.340125888469365,0.2,15061.277314679863,0.7870341872025267,51412.19800396822
MKD,0.6,0.18018018018018014,0.282879424408138,983.0043093199864,0.112472775756053,0.29412670198374324,0.2,22040.893631238818,0.9959917826899689,80482.0867788212
MKD,0.8,0.24824824824824826,0.2337259093956364,1076.746855294945,0.1721318540352918,0.25093909479916565,0.2,30367.453447484604,1.1707625040332617,117670.8204827517
MKD,1.0,0.39039039039039053,0.171550810763949,1094.6507569566306,0.3365966238989678,0.20521047315384577,0.2,47755.269534350795,1.5056115084987085,196343.58320250665
MLI,0.2,0.07599999999999998,0.2790787621529141,65.03959477288491,0.0417926978138122,0.28325803193429533,0.2,1106.1098607225122,0.7230627598731237,1370.1782311373393
MLI,0.4,0.11499999999999999,0.1674913190761576,103.9964699746436,0.0969681837350069,0.17718813744965833,0.2,1673.7188681985383,0.6844041782197264,2380.12091613664
MLI,0.6,0.154,0.10311255034671,115.07126306287064,0.0483404125746646,0.10794659160417641,0.2,2241.3278756745644,0.558354246940924,3455.51047603533
MLI,0.8,0.216,0.1357053692581647,108.1364578376756,0.1135340159608998,0.14705877085425467,0.2,3143.680656790298,1.0669027922463197,4634.186364425592
MLI,1.0,0.43900000000000006,0.1075015823977985,119.06883623895077,0.2591831725434714,0.13341989965214562,0.2,6389.239853383986,1.9672760227199058,9569.1611488274
MLT,0.2,0.07300000000000001,0.409556584351873,2486.5196134536977,0.2846142243252278,0.43801800678439573,0.2,22072.73919610166,0.4310764121992226,68520.21288245085
MLT,0.4,0.12300000000000004,0.4232152986146566,2556.1969170560624,0.3253731547250229,0.45575261408715884,0.2,37191.05371397951,0.7557422716360772,111808.52194263268
MLT,0.6,0.16300000000000003,0.4010900956835053,2527.9212656009604,0.5025229891149023,0.4513423945949955,0.2,49285.70532828179,0.9918206998956408,149369.68022743677
MLT,0.8,0.21899999999999994,0.3418758834856866,2529.2851263635944,0.5795068364666293,0.39982656713234954,0.2,66218.21758830495,1.1804706614231706,219530.2263218895
MLT,1.0,0.4220000000000001,0.2296389785260793,2514.384456143362,0.5878248118350755,0.2884214597095869,0.2,127598.57453088905,1.6408899548458882,501543.6501110642
MMR,0.2,0.089,0.0874352299953573,174.69118350233475,0.0367874110582003,0.09111397110117736,0.2,2347.9509812459455,0.37897335889403694,6987.72889023579
MMR,0.4,0.13,0.0981597488444006,199.47624109380493,0.0624405118400535,0.10440380002840599,0.2,3429.591320921045,0.634298022573537,10057.550157654734
MMR,0.6,0.16599999999999998,0.0940538836489591,208.81697589301712,0.1025994938117063,0.10431383303012975,0.2,4379.3243020991795,0.8092518315360804,12844.008007154673
MMR,0.8,0.216,0.0941664194996782,210.22510950374564,0.1058707317437273,0.10475349267405099,0.2,5698.3978870688115,1.0574405544355123,16704.48147068623
MMR,1.0,0.3989999999999999,0.0992816148978878,220.04887168468076,0.1441216060050824,0.11369377549839599,0.2,10526.207208057665,2.1200362325608326,30548.740380915093
MNE,0.2,0.062062062062062016,0.4197299752400216,754.9403197435057,0.0217836755393966,0.4219083427939613,0.2,8643.272587270812,0.39734939293602617,23444.579672957276
MNE,0.4,0.12112112112112117,0.3351218097484634,987.437377447057,0.0567399782621842,0.34079580757468175,0.2,16868.322307415634,0.6263864651243037,52174.631521336676
MNE,0.6,0.17217217217217215,0.2596559664406312,1050.6005381586356,0.0509793416005769,0.26475390060068893,0.2,23978.111048557752,0.6917251486015573,82720.89709297253
MNE,0.8,0.24024024024024032,0.3275977980964714,1169.0132077940343,0.1386678354522576,0.34146458164169713,0.2,33457.829370080595,1.2448575456382012,103381.88321510068
MNE,1.0,0.40440440440440456,0.3087750457460265,1270.1123056139927,0.2359220859367654,0.33236725433970304,0.2,56320.67943963567,2.039681447699911,176430.25190060175
MNG,0.2,0.08199999999999993,0.4026013076387836,702.4797170107425,0.1521650933216991,0.41781781697095344,0.2,6888.535785185425,0.4957172668352025,26743.3583396524
MNG,0.4,0.12600000000000003,0.3164080713423853,733.8138331459378,0.2084738108890473,0.33725545243129007,0.2,10584.823279675176,0.6148409193843007,46779.9646728907
MNG,0.6,0.16800000000000004,0.3060160321023551,777.6737591388229,0.2712566339557321,0.33314169549792827,0.2,14113.09770623357,0.8097883265976114,62760.44677318955
MNG,0.8,0.22600000000000003,0.3243819209655852,782.7719510754614,0.2943351716421047,0.35381543812979566,0.2,18985.476676242775,1.1569602987851637,81810.3400921063
MNG,1.0,0.3980000000000001,0.2864156909134369,824.9431413747907,0.4746682479351016,0.33388251570694705,0.2,33434.600518339044,1.9226931883977219,148517.31399184227
MOZ,0.2,0.04695304695304691,0.1031483367746442,23.304009859688357,0.0519020363503409,0.10833854040967827,0.2,351.0497161967498,0.39244083483493686,1015.865459767824
MOZ,0.4,0.08591408591408584,0.0761881142444049,35.06507672087619,0.0675006116755185,0.0829381754119567,0.2,642.346289211074,0.5497260036905037,1911.768964730393
MOZ,0.6,0.12487512487512485,0.0650749091681103,44.54930689137373,0.0605965767969318,0.0711345668478035,0.2,933.642862225399,0.6853052471479261,2814.499365806254
MOZ,0.8,0.1878121878121878,0.0596598095184891,49.9177684238333,0.1836853282465736,0.07802834234314648,0.2,1404.198864787,1.1305859463912493,4201.590869829938
MOZ,1.0,0.5544455544455548,0.0344136469324771,55.248599213687434,0.179992338951668,0.05241288082764395,0.2,4145.374308280774,2.2419419679353836,12748.247090930163
MRT,0.2,0.078,0.12549657379089,188.48683035240663,0.0853035257930889,0.13402692637019886,0.2,2494.826590726727,0.42566435057753743,11156.118146717426
MRT,0.4,0.12500000000000003,0.1320018377725803,211.3342460856075,0.0707129568498086,0.13907313345756112,0.2,3998.119536421037,0.7078379963529378,17774.21330413237
MRT,0.6,0.168,0.1188328573960028,234.86157112722273,0.0691922259278622,0.125752079988789,0.2,5373.472656949874,0.8602111700369065,24258.16821656669
MRT,0.8,0.2289999999999999,0.1065987554896077,238.39955760022735,0.0906565813331331,0.11566441362292101,0.2,7324.554990723336,1.0784893518037133,33447.73378386962
MRT,1.0,0.40000000000000013,0.102611174452416,220.9880006855276,0.157531216029152,0.11836429605533116,0.2,12793.98251654732,1.9277971312289053,58245.62031433913
MUS,0.2,0.07200000000000001,0.3074703061572755,1075.5022381346505,0.1936051784993949,0.32683082400721497,0.2,9834.186702115798,0.4228266460798224,28526.77752538287
MUS,0.4,0.11599999999999991,0.2769652226706404,1073.7326865496914,0.2705973319606224,0.30402495586670264,0.2,15843.967464519883,0.6336859327283263,47516.85119535361
MUS,0.6,0.15500000000000003,0.2700620343328569,1129.4173887391137,0.2437814602866618,0.2944401803615231,0.2,21170.81859483262,0.8200410937326033,64366.74324595602
MUS,0.8,0.21100000000000005,0.248520629057575,1076.399990421472,0.2357556424412829,0.2720961933017032,0.2,28819.63047425602,1.0316010230718469,90396.67219816994
MUS,1.0,0.4460000000000001,0.2110927366888296,1177.302791888238,0.4993572435166604,0.2610284610404956,0.2,60917.323182550645,2.091845304387401,193980.72040784673
MWI,0.2,0.0699300699300699,0.0836274277860524,57.399299877044406,0.0211723200005421,0.08574465978610657,0.2,571.9779359220836,0.2690111948170481,606.2839195173176
MWI,0.4,0.10989010989010992,0.0653514794173467,55.05209393469993,0.0623567829783786,0.07158715771518454,0.2,898.8224707347034,0.35293362486135704,967.4851955798251
MWI,0.6,0.14885114885114883,0.0635895560614481,60.35630954050502,0.0454670220564074,0.0681362582670888,0.2,1217.495892177007,0.4550192609387123,1315.3737968025596
MWI,0.8,0.2097902097902098,0.0801030371718416,67.42053263397453,0.0712319153779906,0.0872262287096407,0.2,1715.9338077662517,0.8209781949021493,1815.9042731794807
MWI,1.0,0.4615384615384616,0.1362015672322171,68.24349671748544,0.1360907563383477,0.14981064286605184,0.2,3775.0543770857544,3.102057724480733,3721.072600264614
MYS,0.2,0.058941058941058895,0.1973186924239928,1096.1186228543131,0.3174949775681868,0.22906819018081148,0.2,10041.182579284683,0.4383959583846496,36674.76452318016
MYS,0.4,0.1018981018981019,0.1503546585211864,1240.3672275582528,0.3595390907735115,0.18630856759853753,0.2,17359.332594695567,0.6164285487958477,66920.51456700079
MYS,0.6,0.1498501498501498,0.1289794085696317,1284.8626031662984,0.511124079356046,0.1800918165052363,0.2,25528.430286317,0.8762640271306613,99164.41105218607
MYS,0.8,0.22077922077922077,0.1019979547219145,1424.5484244532272,0.4968034964347084,0.15167830436538532,0.2,37611.88728850706,1.0873402989784127,151165.3328040951
MYS,1.0,0.46853146853146854,0.0643001822867526,1529.62361241887,0.6595262316582574,0.13025280545257834,0.2,79818.89202855118,1.981571166710428,328901.0318669197
NAM,0.2,0.027999999999999903,0.2780851530301058,347.80162454021627,0.1517750759438701,0.2932626606244928,0.2,1439.3869891848108,0.3391430013242943,3706.0592925844257
NAM,0.4,0.05799999999999991,0.156658561087618,395.0939936647676,0.2227435838585465,0.17893291947347267,0.2,2981.587334739971,0.4286336860919696,8918.728188221168
NAM,0.6,0.09800000000000002,0.1115227557604303,423.8031958647657,0.3354006045339467,0.145062816213825,0.2,5037.854462146856,0.5871515851452673,15691.215127691692
NAM,0.8,0.17900000000000002,0.0824847632660525,456.8752112998168,0.3692154986969459,0.11940631313574712,0.2,9201.795395145788,0.8827716500745654,29520.58049777015
NAM,1.0,0.6370000000000001,0.0444437451630633,485.66765521657027,0.6054998508619283,0.10499373024925607,0.2,32746.054003954567,2.7623000773639035,106773.08837022974
NER,0.2,0.08700000000000001,0.1130501291319543,57.283845632220235,0.0022084392167175,0.1132709730536261,0.2,771.1351626596567,0.4025746726663118,3347.037373414122
NER,0.4,0.12400000000000003,0.1008206874620457,57.33711283259299,0.0207802964017218,0.10289871710221787,0.2,1099.0891973539935,0.5212429690299015,4826.291475043706
NER,0.6,0.159,0.1736170497327653,72.8575791379972,0.0213553133419506,0.17575258106696034,0.2,1409.3159869297174,1.1415827574725068,5685.977071270973
NER,0.8,0.20800000000000002,0.117121291860189,74.054058287268,0.010966420106905,0.11821793387087953,0.2,1843.6334923357308,1.004512312343306,7957.469462542856
NER,1.0,0.42200000000000004,0.1049637285173943,73.51991811866158,0.0699447856763596,0.11195820708503024,0.2,3740.4487200273006,1.9300872884879734,16259.090178819435
NGA,0.2,0.07492507492507493,0.0263068675643351,162.42221059358138,0.0969443675224913,0.036001304316584215,0.2,2122.421919516222,0.16541323917994769,6707.390429554959
NGA,0.4,0.11988011988011983,0.0379088979151312,175.10081371289007,0.0643620506793268,0.04434510298306393,0.2,3395.8750712259534,0.3260000609619215,10638.936403397458
NGA,0.6,0.16383616383616387,0.0492026775633491,176.34078081678956,0.1814208024484214,0.06734475780819127,0.2,4641.0292640088055,0.6766099979759191,14189.949858706534
NGA,0.8,0.22577422577422585,0.0569685176858345,227.16133720027076,0.226014374790342,0.07956995516486876,0.2,6395.56471747555,1.1016618744487707,19298.124454965913
NGA,1.0,0.4155844155844157,0.075578158072756,226.93713758302695,0.3155616491939218,0.1071343229921482,0.2,11772.366913583313,2.730314827433441,34458.41810148194
NIC,0.2,0.051,0.3598193032080172,223.79951680956492,0.0465417309506273,0.3644734763030799,0.2,1953.7085169431855,0.6105095931575463,5524.662594786455
NIC,0.4,0.09200000000000001,0.2305299513944723,303.9140306382713,0.0161938599921934,0.2321493373936916,0.2,3524.336932524963,0.7014741365968284,12041.10916599272
NIC,0.6,0.13699999999999993,0.1735095784191196,335.6068140456042,0.0630213576703577,0.17981171418615538,0.2,5248.1973886513,0.8090864646676651,19152.965768936487
NIC,0.8,0.1989999999999999,0.1674141926898715,312.05452847129897,0.0616846171460038,0.17358265440447185,0.2,7623.294017092035,1.1345294900857992,28032.020586792773
NIC,1.0,0.5210000000000001,0.0902103262130075,335.97637560316286,0.1173141466278979,0.10194174087579733,0.2,19958.47328092941,1.7444003154921608,79752.4691235721
NLD,0.2,0.09400000000000003,0.6610224734838027,3012.5293820998027,0.4468083212256409,0.7057033056063668,0.2,33323.86405613842,0.6838837620143752,88254.48145014017
NLD,0.4,0.146,0.5116789336521177,3022.629131478611,0.617689079289825,0.5734478415811002,0.2,51758.34204464052,0.8631356705503168,198677.42819726735
NLD,0.6,0.18300000000000002,0.4819231118220778,3097.327493064141,0.6828162766967795,0.5502047394917557,0.2,64875.18215184395,1.0380247377882104,262596.83937478083
NLD,0.8,0.22500000000000006,0.4125947070339097,3349.894908547132,0.7026409155548948,0.4828587985893992,0.2,79764.56821948028,1.1200436657872823,371206.17156300927
NLD,1.0,0.35200000000000004,0.2733015781823886,3431.57012689162,0.8353170860226604,0.35683328678465465,0.2,124787.2356144758,1.2949121638598151,722253.6628392789
NOR,0.2,0.09100000000000004,0.7679866872683445,5272.365837271561,0.7866175370787385,0.8466484409762184,0.2,41454.247821561345,0.6970004699253459,59779.853167484434
NOR,0.4,0.14400000000000002,0.5919304644357518,5310.4661835272655,0.7547753277595618,0.667407997211708,0.2,65597.93061873442,0.8694457000397402,205163.24076636898
NOR,0.6,0.18000000000000005,0.5635996425654568,5404.009923294823,0.7686090260767167,0.6404605451731284,0.2,81997.41327341803,1.0429258964761245,277232.6120188178
NOR,0.8,0.22699999999999992,0.4684505559756635,5452.065889192375,0.8067433618311679,0.5491248921587802,0.2,103407.84896147714,1.1276791579282266,438437.17676718027
NOR,1.0,0.3580000000000001,0.2970646338069357,5514.054441907281,0.9289005260412548,0.38995468641106124,0.2,163083.74417713142,1.2629487756305624,935557.2701051186
NPL,0.2,0.08699999999999998,0.1957688652784019,188.33180399702908,0.0813923661698509,0.203908101895387,0.2,2195.3649294323145,0.2930634373899821,8067.892440070192
NPL,0.4,0.13100000000000003,0.2260199105198861,224.99732360174792,0.1125171755557926,0.23727162807546542,0.2,3305.6644339727964,0.5134817474825802,11639.085007604044
NPL,0.6,0.17,0.268854422302834,229.9873362399242,0.1436086315547349,0.28321528545830743,0.2,4289.7935402700405,0.7953778914201002,14194.343135829278
NPL,0.8,0.22199999999999998,0.2753397921213386,238.53636540040355,0.1759073501252725,0.2929305271338658,0.2,5601.9656819997,1.074299842822152,18284.9048499384
NPL,1.0,0.39,0.3315820915968701,242.42575920740904,0.2909781816882818,0.3606799097656983,0.2,9841.291062972447,2.323777080885185,29044.279139245427
PAK,0.2,0.09609609609609611,0.0905601765310612,177.34194310986027,0.0254369582948276,0.09310387236054396,0.2,2657.5356777221186,0.27391280173587307,4416.459844832146
PAK,0.4,0.13113113113113112,0.1169494377788903,175.69708465040122,0.0,0.11694943777889033,0.2,3626.4288935583068,0.4695077729466611,5868.165754568248
PAK,0.6,0.16416416416416413,0.1345908549255624,181.04856313798317,0.0183619598804472,0.13642705091360707,0.2,4539.956782775284,0.6856740160367525,7184.364917690587
PAK,0.8,0.21221221221221223,0.1636770593425187,205.02520594365745,0.0323645218186577,0.1669135115243845,0.2,5868.724621636345,1.084427962371645,8959.245915317855
PAK,1.0,0.3963963963963964,0.2006424526341541,234.39962082549297,0.0424529388185657,0.2048877465160106,0.2,10962.33467060374,2.486477446909068,15972.361756294371
PAN,0.2,0.036000000000000004,0.3330535361804225,1061.5697950379067,0.0429326115507338,0.3373467973354959,0.2,6556.681429856099,0.33291049464608313,21369.97657167636
PAN,0.4,0.08000000000000002,0.2170946692011871,1376.7017181338272,0.1347697732557831,0.23057164652676543,0.2,14570.403177458,0.5056433287502966,55140.844985619726
PAN,0.6,0.13000000000000006,0.1744465026000483,1347.1878019194576,0.0831347516095732,0.1827599777610056,0.2,23676.905163369254,0.6512876495347889,95171.78684113197
PAN,0.8,0.21100000000000005,0.1437478205419819,1461.6388638201818,0.1612723949872697,0.15987506004070884,0.2,38429.43838054548,0.9247228084276818,158796.7379022026
PAN,1.0,0.543,0.1407749940790874,1464.8665218501742,0.3291928763314285,0.17369428171223023,0.2,98896.61156699616,2.585435718641149,401935.00566393486
PER,0.2,0.056056056056056,0.1725289250944605,623.4230688558329,0.0224761951867241,0.17477654461313286,0.2,4389.679615550313,0.4041006559032927,14859.06445073012
PER,0.4,0.10610610610610612,0.1205101531417146,647.5536573642572,0.0743011854212601,0.1279402716838406,0.2,8309.036415148816,0.5599271332373122,29722.406702499396
PER,0.6,0.1541541541541541,0.0959350942378043,706.3818357574097,0.1069558755832063,0.1066306817961249,0.2,12071.618942763369,0.6779868746614236,44236.79250125146
PER,0.8,0.22122122122122126,0.0931986071961493,706.7107304989264,0.1850373042063327,0.11170233761678261,0.2,17323.557054225363,1.019231681893558,63122.27876989306
PER,1.0,0.46246246246246253,0.0885482495241837,698.2257254314658,0.3406125125521124,0.12260950077939492,0.2,36214.856828290125,2.338753654304413,130336.71741030364
PHL,0.2,0.06900000000000002,0.3289394706382103,572.4205657526645,0.0398110521289581,0.332920575851106,0.2,3579.6994442078612,0.31679458810982003,10829.07948500991
PHL,0.4,0.107,0.3048578641027829,557.4313486826399,0.0904042684634712,0.31389829094913,0.2,5551.128123626681,0.4631916852182008,17271.78345248574
PHL,0.6,0.14600000000000002,0.3078388929151214,560.5215018858252,0.1433655366374655,0.322175446578868,0.2,7574.436505135472,0.6486842013868825,23282.791976188815
PHL,0.8,0.20900000000000005,0.3218246504204893,550.127485235424,0.1245321905071535,0.33427786947120464,0.2,10842.85773680352,0.963478299693744,32734.385001782077
PHL,1.0,0.4690000000000001,0.3473842740294705,562.4501571492896,0.5581704410525042,0.40320131813472093,0.2,24331.580280195456,2.607851225591353,65851.48960954369
POL,0.2,0.086,0.5975219938590771,1838.638732438269,0.2942521511357877,0.6269472089726559,0.2,19398.417741707428,0.6770043873501307,28523.474492402045
POL,0.4,0.139,0.4463630729075395,1984.2911883470613,0.3127080713932358,0.47763388004686314,0.2,31353.256582527127,0.8336274060151724,64554.04837698566
POL,0.6,0.177,0.3904213325353631,2006.224080253416,0.3117511413094756,0.4215964466663107,0.2,39924.65046839784,0.9369841982446729,91020.22409662767
POL,0.8,0.225,0.3459021290903351,2087.3956914509754,0.4083561841436992,0.386737747504705,0.2,50751.674324234555,1.0925998589188035,122676.79850683566
POL,1.0,0.37300000000000005,0.2622706107893955,2083.6171240566,0.4941571778296098,0.31168632857235656,0.2,84134.99787973106,1.4597841494712205,228259.52503388913
PRT,0.2,0.07407407407407411,0.5400346766634764,1751.854806193102,0.2746191976148786,0.5674965964249642,0.2,15512.537563043115,0.5498830519083493,86756.32014673045
PRT,0.4,0.12512512512512514,0.4157256302606885,1685.5627899109363,0.3385875105017002,0.4495843813108584,0.2,26203.610748383628,0.7358623478588825,186500.7727124135
PRT,0.6,0.16516516516516522,0.3798519363237918,1890.66043836488,0.407927678946305,0.42064470421842226,0.2,34588.7661878664,0.9088134030827123,259124.69196681364
PRT,0.8,0.21721721721721723,0.343824683788497,1956.3514580597264,0.5129047691440046,0.39511516070289754,0.2,45489.46825919398,1.1226872262605803,355805.2131342332
PRT,1.0,0.4184184184184185,0.2475127928044378,1998.9444004322193,0.5993330754154201,0.30744610034597986,0.2,87624.87434259486,1.682753970889475,784710.9887545286
PRY,0.2,0.053000000000000005,0.1709983264516362,359.621263329611,0.0068883176467496,0.1716871582163112,0.2,4318.515159015575,0.4618256763221112,12384.867606675494
PRY,0.4,0.09699999999999993,0.1195144457658018,430.13305723196146,0.0520224618364564,0.12471669194944746,0.2,7903.697555179441,0.6139891692343586,23951.983560785375
