iso3,hazard,rp,income_cat,fa,v,v_ew
COM,Tsunami,50.0,0.4,0.0058299969269161,0.6999999999999998,0.6999999999999998
COM,Tsunami,50.0,0.6,0.0058299969269161,0.6141913490095585,0.6141913490095585
COM,Tsunami,50.0,0.8,0.0058299969269161,0.6141913490095585,0.6141913490095585
COM,Tsunami,50.0,1.0,0.0058299969269161,0.6141913490095585,0.6141913490095585
COM,Tsunami,100.0,0.2,0.0105571938331781,0.6999999999999998,0.6999999999999998
COM,Tsunami,100.0,0.4,0.0105571938331781,0.6999999999999998,0.6999999999999998
COM,Tsunami,100.0,0.6,0.0105571938331781,0.6141913490095585,0.6141913490095585
COM,Tsunami,100.0,0.8,0.0105571938331781,0.6141913490095585,0.6141913490095585
COM,Tsunami,100.0,1.0,0.0105571938331781,0.6141913490095585,0.6141913490095585
COM,Tsunami,250.0,0.2,0.0227170393326251,0.6999999999999998,0.6999999999999998
COM,Tsunami,250.0,0.4,0.0227170393326251,0.6999999999999998,0.6999999999999998
COM,Tsunami,250.0,0.6,0.0227170393326251,0.6141913490095585,0.6141913490095585
COM,Tsunami,250.0,0.8,0.0227170393326251,0.6141913490095585,0.6141913490095585
COM,Tsunami,250.0,1.0,0.0227170393326251,0.6141913490095585,0.6141913490095585
COM,Tsunami,500.0,0.2,0.0407945861996613,0.6999999999999998,0.6999999999999998
COM,Tsunami,500.0,0.4,0.0407945861996613,0.6999999999999998,0.6999999999999998
COM,Tsunami,500.0,0.6,0.0407945861996613,0.6141913490095585,0.6141913490095585
COM,Tsunami,500.0,0.8,0.0407945861996613,0.6141913490095585,0.6141913490095585
COM,Tsunami,500.0,1.0,0.0407945861996613,0.6141913490095585,0.6141913490095585
COM,Tsunami,1000.0,0.2,0.0726123952571689,0.6999999999999998,0.6999999999999998
COM,Tsunami,1000.0,0.4,0.0726123952571689,0.6999999999999998,0.6999999999999998
COM,Tsunami,1000.0,0.6,0.0726123952571689,0.6141913490095585,0.6141913490095585
COM,Tsunami,1000.0,0.8,0.0726123952571689,0.6141913490095585,0.6141913490095585
COM,Tsunami,1000.0,1.0,0.0726123952571689,0.6141913490095585,0.6141913490095585
COM,Tsunami,2500.0,0.2,0.1521543179316493,0.6999999999999998,0.6999999999999998
COM,Tsunami,2500.0,0.4,0.1521543179316493,0.6999999999999998,0.6999999999999998
COM,Tsunami,2500.0,0.6,0.1521543179316493,0.6141913490095585,0.6141913490095585
COM,Tsunami,2500.0,0.8,0.1521543179316493,0.6141913490095585,0.6141913490095585
COM,Tsunami,2500.0,1.0,0.1521543179316493,0.6141913490095585,0.6141913490095585
COM,Tsunami,5000.0,0.2,0.2594549420940946,0.6999999999999998,0.6999999999999998
COM,Tsunami,5000.0,0.4,0.2594549420940946,0.6999999999999998,0.6999999999999998
COM,Tsunami,5000.0,0.6,0.2594549420940946,0.6141913490095585,0.6141913490095585
COM,Tsunami,5000.0,0.8,0.2594549420940946,0.6141913490095585,0.6141913490095585
COM,Tsunami,5000.0,1.0,0.2594549420940946,0.6141913490095585,0.6141913490095585
COM,Wind,10.0,0.2,0.0023133133225776833,0.7000000000000001,0.6160000000000001
COM,Wind,10.0,0.4,0.00222350570379489,0.7000000000000001,0.6160000000000001
COM,Wind,10.0,0.6,0.002468594868053021,0.5909328319365728,0.520020892104184
COM,Wind,10.0,0.8,0.002428352364882662,0.5236466435501694,0.4608090463241491
COM,Wind,10.0,1.0,0.002420594093652033,0.4887278752902467,0.4300805302554171
COM,Wind,25.0,0.2,0.0035302001767825338,0.7000000000000001,0.6160000000000001
COM,Wind,25.0,0.4,0.0033931504876595036,0.7000000000000001,0.6160000000000001
COM,Wind,25.0,0.6,0.00376716545681528,0.5909328319365728,0.520020892104184
COM,Wind,25.0,0.8,0.0037057539349000922,0.5236466435501694,0.4608090463241491
COM,Wind,25.0,1.0,0.003693914531131227,0.4887278752902467,0.4300805302554171
COM,Wind,50.0,0.2,0.004766396867295604,0.7000000000000001,0.6160000000000001
COM,Wind,50.0,0.4,0.004581355459956712,0.7000000000000001,0.6160000000000001
COM,Wind,50.0,0.6,0.005086342057892507,0.5909328319365728,0.520020892104184
COM,Wind,50.0,0.8,0.0050034256024468595,0.5236466435501694,0.4608090463241491
COM,Wind,50.0,1.0,0.004987440305803993,0.4887278752902467,0.4300805302554171
COM,Wind,100.0,0.2,0.00583886714372685,0.7000000000000001,0.6160000000000001
COM,Wind,100.0,0.4,0.005612190216978814,0.7000000000000001,0.6160000000000001
COM,Wind,100.0,0.6,0.006230802081832335,0.5909328319365728,0.520020892104184
COM,Wind,100.0,0.8,0.006129228884959499,0.5236466435501694,0.4608090463241491
COM,Wind,100.0,1.0,0.006109646792668532,0.4887278752902467,0.4300805302554171
COM,Wind,250.0,0.2,0.00764498406551978,0.7000000000000001,0.6160000000000001
COM,Wind,250.0,0.4,0.0073481899357078755,0.7000000000000001,0.6160000000000001
COM,Wind,250.0,0.6,0.00815815490547563,0.5909328319365728,0.520020892104184
COM,Wind,250.0,0.8,0.008025162416956513,0.5236466435501694,0.4608090463241491
COM,Wind,250.0,1.0,0.007999523062635048,0.4887278752902467,0.4300805302554171
COM,Wind,500.0,0.2,0.009296803668393716,0.7000000000000001,0.6160000000000001
COM,Wind,500.0,0.4,0.008935882477303512,0.7000000000000001,0.6160000000000001
COM,Wind,500.0,0.6,0.009920853176741493,0.5909328319365728,0.520020892104184
COM,Wind,500.0,0.8,0.009759125559713524,0.5236466435501694,0.4608090463241491
COM,Wind,500.0,1.0,0.009727946417773109,0.4887278752902467,0.4300805302554171
COM,Wind,1000.0,0.2,0.011233666927741142,0.7000000000000001,0.6160000000000001
COM,Wind,1000.0,0.4,0.010797552689720291,0.7000000000000001,0.6160000000000001
COM,Wind,1000.0,0.6,0.011987728707816444,0.5909328319365728,0.520020892104184
COM,Wind,1000.0,0.8,0.01179230732994159,0.5236466435501694,0.4608090463241491
COM,Wind,1000.0,1.0,0.011754632435629027,0.4887278752902467,0.4300805302554171
COM,Wind,2500.0,0.2,0.01420627579513795,0.7000000000000001,0.6160000000000001
COM,Wind,2500.0,0.4,0.013654758718535746,0.7000000000000001,0.6160000000000001
COM,Wind,2500.0,0.6,0.015159874444913516,0.5909328319365728,0.520020892104184
COM,Wind,2500.0,0.8,0.014912741428756494,0.5236466435501694,0.4608090463241491
COM,Wind,2500.0,1.0,0.014865097151727482,0.4887278752902467,0.4300805302554171
COM,Wind,5000.0,0.2,0.016749495984925936,0.7000000000000001,0.6160000000000001
COM,Wind,5000.0,0.4,0.01609924582834878,0.7000000000000001,0.6160000000000001
COM,Wind,5000.0,0.6,0.017873808717268715,0.5909328319365728,0.520020892104184
COM,Wind,5000.0,0.8,0.01758243372768268,0.5236466435501694,0.4608090463241491
COM,Wind,5000.0,1.0,0.01752626012959758,0.4887278752902467,0.4300805302554171
CRI,Earthquake,10.0,0.2,0.0061740197724174,0.2999999999999999,0.2999999999999999
CRI,Earthquake,10.0,0.4,0.0061740197724174,0.2999999999999999,0.2999999999999999
CRI,Earthquake,10.0,0.6,0.0061740197724174,0.2362450632769482,0.2362450632769482
CRI,Earthquake,10.0,0.8,0.0061740197724174,0.1996588625485212,0.1996588625485212
CRI,Earthquake,10.0,1.0,0.0061740197724174,0.1661640346922605,0.1661640346922605
CRI,Earthquake,25.0,0.2,0.0154215673922425,0.2999999999999999,0.2999999999999999
CRI,Earthquake,25.0,0.4,0.0154215673922425,0.2999999999999999,0.2999999999999999
CRI,Earthquake,25.0,0.6,0.0154215673922425,0.2362450632769482,0.2362450632769482
CRI,Earthquake,25.0,0.8,0.0154215673922425,0.1996588625485212,0.1996588625485212
CRI,Earthquake,25.0,1.0,0.0154215673922425,0.1661640346922605,0.1661640346922605
CRI,Earthquake,50.0,0.2,0.0307866681266635,0.2999999999999999,0.2999999999999999
CRI,Earthquake,50.0,0.4,0.0307866681266635,0.2999999999999999,0.2999999999999999
CRI,Earthquake,50.0,0.6,0.0307866681266635,0.2362450632769482,0.2362450632769482
CRI,Earthquake,50.0,0.8,0.0307866681266635,0.1996588625485212,0.1996588625485212
CRI,Earthquake,50.0,1.0,0.0307866681266635,0.1661640346922605,0.1661640346922605
CRI,Earthquake,100.0,0.2,0.0612795743978992,0.2999999999999999,0.2999999999999999
CRI,Earthquake,100.0,0.4,0.0612795743978992,0.2999999999999999,0.2999999999999999
CRI,Earthquake,100.0,0.6,0.0612795743978992,0.2362450632769482,0.2362450632769482
CRI,Earthquake,100.0,0.8,0.0612795743978992,0.1996588625485212,0.1996588625485212
CRI,Earthquake,100.0,1.0,0.0612795743978992,0.1661640346922605,0.1661640346922605
CRI,Earthquake,250.0,0.2,0.1510217325104775,0.2999999999999999,0.2999999999999999
CRI,Earthquake,250.0,0.4,0.1510217325104775,0.2999999999999999,0.2999999999999999
CRI,Earthquake,250.0,0.6,0.1510217325104775,0.2362450632769482,0.2362450632769482
CRI,Earthquake,250.0,0.8,0.1510217325104775,0.1996588625485212,0.1996588625485212
CRI,Earthquake,250.0,1.0,0.1510217325104775,0.1661640346922605,0.1661640346922605
CRI,Earthquake,500.0,0.2,0.2638383763428578,0.2999999999999999,0.2999999999999999
CRI,Earthquake,500.0,0.4,0.2638383763428578,0.2999999999999999,0.2999999999999999
CRI,Earthquake,500.0,0.6,0.2638383763428578,0.2362450632769482,0.2362450632769482
CRI,Earthquake,500.0,0.8,0.2638383763428578,0.1996588625485212,0.1996588625485212
CRI,Earthquake,500.0,1.0,0.2638383763428578,0.1661640346922605,0.1661640346922605
CRI,Earthquake,1000.0,0.2,0.3503569511757218,0.2999999999999999,0.2999999999999999
CRI,Earthquake,1000.0,0.4,0.3503569511757218,0.2999999999999999,0.2999999999999999
CRI,Earthquake,1000.0,0.6,0.3503569511757218,0.2362450632769482,0.2362450632769482
CRI,Earthquake,1000.0,0.8,0.3503569511757218,0.1996588625485212,0.1996588625485212
CRI,Earthquake,1000.0,1.0,0.3503569511757218,0.1661640346922605,0.1661640346922605
CRI,Earthquake,2500.0,0.2,0.5024089784305001,0.2999999999999999,0.2999999999999999
CRI,Earthquake,2500.0,0.4,0.5024089784305001,0.2999999999999999,0.2999999999999999
CRI,Earthquake,2500.0,0.6,0.5024089784305001,0.2362450632769482,0.2362450632769482
CRI,Earthquake,2500.0,0.8,0.5024089784305001,0.1996588625485212,0.1996588625485212
CRI,Earthquake,2500.0,1.0,0.5024089784305001,0.1661640346922605,0.1661640346922605
CRI,Earthquake,5000.0,0.2,0.6527779978835453,0.2999999999999999,0.2999999999999999
CRI,Earthquake,5000.0,0.4,0.6527779978835453,0.2999999999999999,0.2999999999999999
CRI,Earthquake,5000.0,0.6,0.6527779978835453,0.2362450632769482,0.2362450632769482
CRI,Earthquake,5000.0,0.8,0.6527779978835453,0.1996588625485212,0.1996588625485212
CRI,Earthquake,5000.0,1.0,0.6527779978835453,0.1661640346922605,0.1661640346922605
CRI,Flood,10.0,0.2,0.004538784582705101,0.7000000000000001,0.5843052686748018
CRI,Flood,10.0,0.4,0.004299185671642362,0.7000000000000001,0.5843052686748018
CRI,Flood,10.0,0.6,0.004205410484489012,0.5528570500063692,0.4614818387753284
CRI,Flood,10.0,0.8,0.004205410484489012,0.4672385878675554,0.3900142408845527
CRI,Flood,10.0,1.0,0.004205410484489012,0.397075983591401,0.3314479846809782
CRI,Flood,25.0,0.2,0.009261623182737754,0.7000000000000001,0.5843052686748018
CRI,Flood,25.0,0.4,0.008772709292064664,0.7000000000000001,0.5843052686748018
CRI,Flood,25.0,0.6,0.008581356203703858,0.5528570500063692,0.4614818387753284
CRI,Flood,25.0,0.8,0.008581356203703858,0.4672385878675554,0.3900142408845527
CRI,Flood,25.0,1.0,0.008581356203703858,0.397075983591401,0.3314479846809782
CRI,Flood,50.0,0.2,0.012866147361573592,0.7000000000000001,0.5843052686748018
CRI,Flood,50.0,0.4,0.012186953440550692,0.7000000000000001,0.5843052686748018
CRI,Flood,50.0,0.6,0.011921127787275238,0.5528570500063692,0.4614818387753284
CRI,Flood,50.0,0.8,0.011921127787275238,0.4672385878675554,0.3900142408845527
CRI,Flood,50.0,1.0,0.011921127787275238,0.397075983591401,0.3314479846809782
CRI,Flood,100.0,0.2,0.014351296004967103,0.7000000000000001,0.5843052686748018
CRI,Flood,100.0,0.4,0.01359370224115825,0.7000000000000001,0.5843052686748018
CRI,Flood,100.0,0.6,0.013297192141541049,0.5528570500063692,0.4614818387753284
CRI,Flood,100.0,0.8,0.013297192141541049,0.4672385878675554,0.3900142408845527
CRI,Flood,100.0,1.0,0.013297192141541049,0.397075983591401,0.3314479846809782
CRI,Flood,250.0,0.2,0.015273953132442081,0.7000000000000001,0.5843052686748018
CRI,Flood,250.0,0.4,0.014467653015864328,0.7000000000000001,0.5843052686748018
CRI,Flood,250.0,0.6,0.014152080027663027,0.5528570500063692,0.4614818387753284
CRI,Flood,250.0,0.8,0.014152080027663027,0.4672385878675554,0.3900142408845527
CRI,Flood,250.0,1.0,0.014152080027663027,0.397075983591401,0.3314479846809782
CRI,Flood,500.0,0.2,0.016097795073850247,0.7000000000000001,0.5843052686748018
CRI,Flood,500.0,0.4,0.015248004981387458,0.7000000000000001,0.5843052686748018
CRI,Flood,500.0,0.6,0.014915410711203595,0.5528570500063692,0.4614818387753284
CRI,Flood,500.0,0.8,0.014915410711203595,0.4672385878675554,0.3900142408845527
CRI,Flood,500.0,1.0,0.014915410711203595,0.397075983591401,0.3314479846809782
CRI,Flood,1000.0,0.2,0.01710405916338143,0.7000000000000001,0.5843052686748018
CRI,Flood,1000.0,0.4,0.016201149171593193,0.7000000000000001,0.5843052686748018
CRI,Flood,1000.0,0.6,0.01584776462119179,0.5528570500063692,0.4614818387753284
CRI,Flood,1000.0,0.8,0.01584776462119179,0.4672385878675554,0.3900142408845527
CRI,Flood,1000.0,1.0,0.01584776462119179,0.397075983591401,0.3314479846809782
CRI,Flood,2500.0,0.2,0.018755768539365725,0.7000000000000001,0.5843052686748018
CRI,Flood,2500.0,0.4,0.017765666093151264,0.7000000000000001,0.5843052686748018
CRI,Flood,2500.0,0.6,0.017378155808639,0.5528570500063692,0.4614818387753284
CRI,Flood,2500.0,0.8,0.017378155808639,0.4672385878675554,0.3900142408845527
CRI,Flood,2500.0,1.0,0.017378155808639,0.397075983591401,0.3314479846809782
CRI,Flood,5000.0,0.2,0.02032362392101011,0.7000000000000001,0.5843052686748018
CRI,Flood,5000.0,0.4,0.019250755607568268,0.7000000000000001,0.5843052686748018
CRI,Flood,5000.0,0.6,0.0188308520844777,0.5528570500063692,0.4614818387753284
CRI,Flood,5000.0,0.8,0.0188308520844777,0.4672385878675554,0.3900142408845527
CRI,Flood,5000.0,1.0,0.0188308520844777,0.397075983591401,0.3314479846809782
CRI,Tsunami,10.0,0.2,7.239975742902095e-05,0.7000000000000001,0.7000000000000001
CRI,Tsunami,10.0,0.4,7.239975742902095e-05,0.7000000000000001,0.7000000000000001
CRI,Tsunami,10.0,0.6,7.239975742902095e-05,0.5528570500063692,0.5528570500063692
CRI,Tsunami,10.0,0.8,7.239975742902095e-05,0.4672385878675554,0.4672385878675554
CRI,Tsunami,10.0,1.0,7.239975742902095e-05,0.397075983591401,0.397075983591401
CRI,Tsunami,25.0,0.2,0.0001513073972861,0.7000000000000001,0.7000000000000001
CRI,Tsunami,25.0,0.4,0.0001513073972861,0.7000000000000001,0.7000000000000001
CRI,Tsunami,25.0,0.6,0.0001513073972861,0.5528570500063692,0.5528570500063692
CRI,Tsunami,25.0,0.8,0.0001513073972861,0.4672385878675554,0.4672385878675554
CRI,Tsunami,25.0,1.0,0.0001513073972861,0.397075983591401,0.397075983591401
CRI,Tsunami,50.0,0.2,0.0002843210905936,0.7000000000000001,0.7000000000000001
CRI,Tsunami,50.0,0.4,0.0002843210905936,0.7000000000000001,0.7000000000000001
CRI,Tsunami,50.0,0.6,0.0002843210905936,0.5528570500063692,0.5528570500063692
CRI,Tsunami,50.0,0.8,0.0002843210905936,0.4672385878675554,0.4672385878675554
CRI,Tsunami,50.0,1.0,0.0002843210905936,0.397075983591401,0.397075983591401
CRI,Tsunami,100.0,0.2,0.0005104702792422,0.7000000000000001,0.7000000000000001
CRI,Tsunami,100.0,0.4,0.0005104702792422,0.7000000000000001,0.7000000000000001
CRI,Tsunami,100.0,0.6,0.0005104702792422,0.5528570500063692,0.5528570500063692
CRI,Tsunami,100.0,0.8,0.0005104702792422,0.4672385878675554,0.4672385878675554
CRI,Tsunami,100.0,1.0,0.0005104702792422,0.397075983591401,0.397075983591401
CRI,Tsunami,250.0,0.2,0.0011192272219226,0.7000000000000001,0.7000000000000001
CRI,Tsunami,250.0,0.4,0.0011192272219226,0.7000000000000001,0.7000000000000001
CRI,Tsunami,250.0,0.6,0.0011192272219226,0.5528570500063692,0.5528570500063692
CRI,Tsunami,250.0,0.8,0.0011192272219226,0.4672385878675554,0.4672385878675554
CRI,Tsunami,250.0,1.0,0.0011192272219226,0.397075983591401,0.397075983591401
CRI,Tsunami,500.0,0.2,0.0020162978566714,0.7000000000000001,0.7000000000000001
CRI,Tsunami,500.0,0.4,0.0020162978566714,0.7000000000000001,0.7000000000000001
CRI,Tsunami,500.0,0.6,0.0020162978566714,0.5528570500063692,0.5528570500063692
CRI,Tsunami,500.0,0.8,0.0020162978566714,0.4672385878675554,0.4672385878675554
CRI,Tsunami,500.0,1.0,0.0020162978566714,0.397075983591401,0.397075983591401
CRI,Tsunami,1000.0,0.2,0.0036324200010025,0.7000000000000001,0.7000000000000001
CRI,Tsunami,1000.0,0.4,0.0036324200010025,0.7000000000000001,0.7000000000000001
CRI,Tsunami,1000.0,0.6,0.0036324200010025,0.5528570500063692,0.5528570500063692
CRI,Tsunami,1000.0,0.8,0.0036324200010025,0.4672385878675554,0.4672385878675554
CRI,Tsunami,1000.0,1.0,0.0036324200010025,0.397075983591401,0.397075983591401
CRI,Tsunami,2500.0,0.2,0.0079022398019359,0.7000000000000001,0.7000000000000001
CRI,Tsunami,2500.0,0.4,0.0079022398019359,0.7000000000000001,0.7000000000000001
CRI,Tsunami,2500.0,0.6,0.0079022398019359,0.5528570500063692,0.5528570500063692
CRI,Tsunami,2500.0,0.8,0.0079022398019359,0.4672385878675554,0.4672385878675554
CRI,Tsunami,2500.0,1.0,0.0079022398019359,0.397075983591401,0.397075983591401
CRI,Tsunami,5000.0,0.2,0.0141972644672877,0.7000000000000001,0.7000000000000001
CRI,Tsunami,5000.0,0.4,0.0141972644672877,0.7000000000000001,0.7000000000000001
CRI,Tsunami,5000.0,0.6,0.0141972644672877,0.5528570500063692,0.5528570500063692
CRI,Tsunami,5000.0,0.8,0.0141972644672877,0.4672385878675554,0.4672385878675554
CRI,Tsunami,5000.0,1.0,0.0141972644672877,0.397075983591401,0.397075983591401
CRI,Wind,10.0,0.2,0.003951709448270723,0.4465617731235424,0.3727548526069247
CRI,Wind,10.0,0.4,0.0037982958954212507,0.3612691961554301,0.3015592781764689
CRI,Wind,10.0,0.6,0.0042169686089767264,0.2789359347054738,0.23283390895876974
CRI,Wind,10.0,0.8,0.004148224492713576,0.2664761320586666,0.22243343991137307
CRI,Wind,10.0,1.0,0.0041349714528313005,0.2664761320586666,0.22243343991137307
CRI,Wind,25.0,0.2,0.0065648672733426595,0.4465617731235424,0.3727548526069247
CRI,Wind,25.0,0.4,0.006310005516532717,0.3612691961554301,0.3015592781764689
CRI,Wind,25.0,0.6,0.007005535092135669,0.2789359347054738,0.23283390895876974
CRI,Wind,25.0,0.8,0.006891332364177442,0.2664761320586666,0.22243343991137307
CRI,Wind,25.0,1.0,0.0068693154499952684,0.2664761320586666,0.22243343991137307
CRI,Wind,50.0,0.2,0.008305051327455026,0.4465617731235424,0.3727548526069247
CRI,Wind,50.0,0.4,0.007982632018186312,0.3612691961554301,0.3015592781764689
CRI,Wind,50.0,0.6,0.00886252929327689,0.2789359347054738,0.23283390895876974
CRI,Wind,50.0,0.8,0.008718054244820117,0.2664761320586666,0.22243343991137307
CRI,Wind,50.0,1.0,0.008690201190867662,0.2664761320586666,0.22243343991137307
CRI,Wind,100.0,0.2,0.010231214709339508,0.4465617731235424,0.3727548526069247
CRI,Wind,100.0,0.4,0.009834017744564575,0.3612691961554301,0.3015592781764689
CRI,Wind,100.0,0.6,0.010917986715816334,0.2789359347054738,0.23283390895876974
CRI,Wind,100.0,0.8,0.010740004042064885,0.2664761320586666,0.22243343991137307
CRI,Wind,100.0,1.0,0.010705691120438943,0.2664761320586666,0.22243343991137307
CRI,Wind,250.0,0.2,0.013086820370731025,0.4465617731235424,0.3727548526069247
CRI,Wind,250.0,0.4,0.01257876287438466,0.3612691961554301,0.3015592781764689
CRI,Wind,250.0,0.6,0.013965275387045404,0.2789359347054738,0.23283390895876974
CRI,Wind,250.0,0.8,0.013737616468074481,0.2664761320586666,0.22243343991137307
CRI,Wind,250.0,1.0,0.013693726563066059,0.2664761320586666,0.22243343991137307
CRI,Wind,500.0,0.2,0.015476616320223801,0.4465617731235424,0.3727548526069247
CRI,Wind,500.0,0.4,0.014875781990965948,0.3612691961554301,0.3015592781764689
CRI,Wind,500.0,0.6,0.01651548679119628,0.2789359347054738,0.23283390895876974
CRI,Wind,500.0,0.8,0.016246254873818547,0.2664761320586666,0.22243343991137307
CRI,Wind,500.0,1.0,0.01619435019407941,0.2664761320586666,0.22243343991137307
CRI,Wind,1000.0,0.2,0.01808901967396377,0.4465617731235424,0.3727548526069247
CRI,Wind,1000.0,0.4,0.01738676643088661,0.3612691961554301,0.3015592781764689
CRI,Wind,1000.0,0.6,0.01930324815900833,0.2789359347054738,0.23283390895876974
CRI,Wind,1000.0,0.8,0.018988570754752927,0.2664761320586666,0.22243343991137307
CRI,Wind,1000.0,1.0,0.018927904731021038,0.2664761320586666,0.22243343991137307
CRI,Wind,2500.0,0.2,0.021926609869652544,0.4465617731235424,0.3727548526069247
CRI,Wind,2500.0,0.4,0.021075373419685375,0.3612691961554301,0.3015592781764689
CRI,Wind,2500.0,0.6,0.023398437241398513,0.2789359347054738,0.23283390895876974
CRI,Wind,2500.0,0.8,0.023017000944558486,0.2664761320586666,0.22243343991137307
CRI,Wind,2500.0,1.0,0.022943464608223642,0.2664761320586666,0.22243343991137307
CRI,Wind,5000.0,0.2,0.02512603707355107,0.4465617731235424,0.3727548526069247
CRI,Wind,5000.0,0.4,0.024150592226975156,0.3612691961554301,0.3015592781764689
CRI,Wind,5000.0,0.6,0.02681262653394641,0.2789359347054738,0.23283390895876974
CRI,Wind,5000.0,0.8,0.026375532856785434,0.2664761320586666,0.22243343991137307
CRI,Wind,5000.0,1.0,0.02629126644606411,0.2664761320586666,0.22243343991137307
CYP,Earthquake,10.0,0.2,0.0042738045422512,0.6225093902648313,0.6225093902648313
CYP,Earthquake,10.0,0.4,0.0042738045422512,0.2999999999999999,0.2999999999999999
CYP,Earthquake,10.0,0.6,0.0042738045422512,0.3,0.3
CYP,Earthquake,10.0,0.8,0.0042738045422512,0.2999999999999999,0.2999999999999999
CYP,Earthquake,10.0,1.0,0.0042738045422512,0.136409794204336,0.136409794204336
CYP,Earthquake,25.0,0.2,0.0106687315279157,0.6225093902648313,0.6225093902648313
CYP,Earthquake,25.0,0.4,0.0106687315279157,0.2999999999999999,0.2999999999999999
CYP,Earthquake,25.0,0.6,0.0106687315279157,0.3,0.3
CYP,Earthquake,25.0,0.8,0.0106687315279157,0.2999999999999999,0.2999999999999999
CYP,Earthquake,25.0,1.0,0.0106687315279157,0.136409794204336,0.136409794204336
CYP,Earthquake,50.0,0.2,0.0212850862993121,0.6225093902648313,0.6225093902648313
CYP,Earthquake,50.0,0.4,0.0212850862993121,0.2999999999999999,0.2999999999999999
CYP,Earthquake,50.0,0.6,0.0212850862993121,0.3,0.3
CYP,Earthquake,50.0,0.8,0.0212850862993121,0.2999999999999999,0.2999999999999999
CYP,Earthquake,50.0,1.0,0.0212850862993121,0.136409794204336,0.136409794204336
CYP,Earthquake,100.0,0.2,0.0423623180172003,0.6225093902648313,0.6225093902648313
CYP,Earthquake,100.0,0.4,0.0423623180172003,0.2999999999999999,0.2999999999999999
CYP,Earthquake,100.0,0.6,0.0423623180172003,0.3,0.3
CYP,Earthquake,100.0,0.8,0.0423623180172003,0.2999999999999999,0.2999999999999999
CYP,Earthquake,100.0,1.0,0.0423623180172003,0.136409794204336,0.136409794204336
CYP,Earthquake,250.0,0.2,0.1044046476493245,0.6225093902648313,0.6225093902648313
CYP,Earthquake,250.0,0.4,0.1044046476493245,0.2999999999999999,0.2999999999999999
CYP,Earthquake,250.0,0.6,0.1044046476493245,0.3,0.3
CYP,Earthquake,250.0,0.8,0.1044046476493245,0.2999999999999999,0.2999999999999999
CYP,Earthquake,250.0,1.0,0.1044046476493245,0.136409794204336,0.136409794204336
CYP,Earthquake,500.0,0.2,0.1797888475142252,0.6225093902648313,0.6225093902648313
CYP,Earthquake,500.0,0.4,0.1797888475142252,0.2999999999999999,0.2999999999999999
CYP,Earthquake,500.0,0.6,0.1797888475142252,0.3,0.3
CYP,Earthquake,500.0,0.8,0.1797888475142252,0.2999999999999999,0.2999999999999999
CYP,Earthquake,500.0,1.0,0.1797888475142252,0.136409794204336,0.136409794204336
CYP,Earthquake,1000.0,0.2,0.2363867219337495,0.6225093902648313,0.6225093902648313
CYP,Earthquake,1000.0,0.4,0.2363867219337495,0.2999999999999999,0.2999999999999999
CYP,Earthquake,1000.0,0.6,0.2363867219337495,0.3,0.3
CYP,Earthquake,1000.0,0.8,0.2363867219337495,0.2999999999999999,0.2999999999999999
CYP,Earthquake,1000.0,1.0,0.2363867219337495,0.136409794204336,0.136409794204336
CYP,Earthquake,2500.0,0.2,0.3345771730152513,0.6225093902648313,0.6225093902648313
CYP,Earthquake,2500.0,0.4,0.3345771730152513,0.2999999999999999,0.2999999999999999
CYP,Earthquake,2500.0,0.6,0.3345771730152513,0.3,0.3
CYP,Earthquake,2500.0,0.8,0.3345771730152513,0.2999999999999999,0.2999999999999999
CYP,Earthquake,2500.0,1.0,0.3345771730152513,0.136409794204336,0.136409794204336
CYP,Earthquake,5000.0,0.2,0.4305871200003764,0.6225093902648313,0.6225093902648313
CYP,Earthquake,5000.0,0.4,0.4305871200003764,0.2999999999999999,0.2999999999999999
CYP,Earthquake,5000.0,0.6,0.4305871200003764,0.3,0.3
CYP,Earthquake,5000.0,0.8,0.4305871200003764,0.2999999999999999,0.2999999999999999
CYP,Earthquake,5000.0,1.0,0.4305871200003764,0.136409794204336,0.136409794204336
CYP,Flood,10.0,0.2,4.0590809148765415e-05,0.6536292819634062,0.5965589445480721
CYP,Flood,10.0,0.4,4.085277936283656e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,10.0,0.6,4.085277936283654e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,10.0,0.8,4.085277936283654e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,10.0,1.0,4.085277936283654e-05,0.2999999999999997,0.2738060982011529
CYP,Flood,25.0,0.2,8.385768723883861e-05,0.6536292819634062,0.5965589445480721
CYP,Flood,25.0,0.4,8.439889882683519e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,25.0,0.6,8.439889882683517e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,25.0,0.8,8.439889882683517e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,25.0,1.0,8.439889882683517e-05,0.2999999999999997,0.2738060982011529
CYP,Flood,50.0,0.2,9.863292234955046e-05,0.6536292819634062,0.5965589445480721
CYP,Flood,50.0,0.4,9.926949226092312e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,50.0,0.6,9.926949226092309e-05,0.2999999999999999,0.27380609820115304
CYP,Flood,50.0,0.8,9.926949226092309e-05,0.2999999999999999,0.27380609820115304
