iso3,hazard,rp,gdp_pc_pp,gni_pc_pp,pop,gini_index,name,region,income_group,prepare_scaleup,finance_pre,borrowing_ability,avg_prod_k,tau_tax,k_priv_share,k_household_share,owner_occupied_share_of_value_added,self_employment,real_est_k_to_va_shares_ratio,rho,income_elasticity_eta,dk_ctry,fa,error_incl,error_excl,need,aid
GBR,Earthquake,25.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,193.47289998673045,0.0021761938152914,0,0,0.0,0.0
GBR,Earthquake,50.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,386.6767984422869,0.0043493618865717,0,0,0.0,0.0
GBR,Earthquake,100.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,772.2735018346098,0.0086865748046428,0,0,0.0,0.0
GBR,Earthquake,250.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,1922.5830343809712,0.021625319665394997,0,0,0.0,0.0
GBR,Earthquake,500.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,3544.112447556795,0.03986437164894591,0,0,0.0,0.0
GBR,Earthquake,1000.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,5257.917822600327,0.0591413487244882,0,0,0.0,0.0
GBR,Earthquake,2500.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,8776.847768525826,0.09872246621066841,0,0,0.0,0.0
GBR,Earthquake,5000.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,12835.739925371856,0.144377108329895,0,0,0.0,0.0
GBR,Flood,10.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,102.03846835223871,0.001202271864361026,0,0,0.0,0.0
GBR,Flood,25.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,209.89293532548635,0.002473070938294266,0,0,0.0,0.0
GBR,Flood,50.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,290.7639045122072,0.003425935994648954,0,0,0.0,0.0
GBR,Flood,100.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,319.56791931720306,0.0037653203184232057,0,0,0.0,0.0
GBR,Flood,250.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,329.497301398088,0.0038823136141783805,0,0,0.0,0.0
GBR,Flood,500.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,336.9905353116444,0.003970602907940081,0,0,0.0,0.0
GBR,Flood,1000.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,345.2382866372989,0.004067782329811158,0,0,0.0,0.0
GBR,Flood,2500.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,357.4153795936563,0.004211259358499977,0,0,0.0,0.0
GBR,Flood,5000.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,367.7109380842669,0.004332567140761223,0,0,0.0,0.0
GBR,Storm surge,10.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,0.09537895912570192,1.1172877399438172e-06,0,0,0.0,0.0
GBR,Storm surge,25.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,0.18040398622881682,2.1132874996549913e-06,0,0,0.0,0.0
