iso3,gdp_pc_pp,gni_pc_pp,pop,gini_index,name,region,income_group,prepare_scaleup,finance_pre,borrowing_ability,avg_prod_k,tau_tax,k_priv_share,k_household_share,owner_occupied_share_of_value_added,self_employment,real_est_k_to_va_shares_ratio,rho,income_elasticity_eta,average_aid_cost_pc,dk,dw,dc,dk_tot,dc_tot,dw_tot,dWpc_currency,dWtot_currency,risk_to_wellbeing,risk_to_consumption,resilience,risk_to_assets
SLE,3092.8305770948,2887.17023686082,8642022.0,35.7,Sierra Leone,SSA,LICs,0.5491767239521866,0.6666666666666666,0.6666666666666666,0.944750855404646,0.039823842753371905,0.04031409359620812,0.5028954791376767,0.04333341935873191,0.894643625081441,3.705328168012808,0.06,1.5,0.0,3.074773537479572,5.186086501209464e-05,4.644268146772671,26572260.555916287,40135867.49830866,448.1827363735522,8.920186854459024,77088451.04034568,0.002884149853057278,0.0015016238461840314,0.34469833285415474,0.000994161646050399
SLV,11669.081713564397,10825.6115016267,6338193.0,39.8,El Salvador,LAC,UMICs,0.6260676719994388,0.6666666666666666,1.0,0.30212378059748374,0.12333806877081535,0.3555615694785341,0.3909922132727772,0.050735042286242996,0.363436068453801,3.705328168012808,0.06,1.5,0.0,87.54104811784045,0.00013549637171008722,112.29998316351733,554852058.3931595,711778967.1871233,858.8021546982728,170.79796325570265,1082550455.1215518,0.014636795546402194,0.009623720693718115,0.5125415224465072,0.0075019654730912365
SRB,26886.0087460398,25764.6747156874,6587202.0,32.8,Serbia,ECA,UMICs,0.5111993892256985,0.6666666666666666,1.0,0.2280092387089795,0.3689239528431307,0.3930208643168202,0.43964182569600785,0.0793107982213091,0.270549284494911,3.705328168012808,0.06,1.5,0.0,249.9511446335978,0.00011455420776793171,332.29333855893907,1646478679.832724,2188883344.34212,754.5917065173353,505.0106646935534,3326607260.4907045,0.018783400298043103,0.012359340566229808,0.49494230935750877,0.009296699521099972
SVK,40346.5748138478,38089.3809910381,5422069.0,23.8,Slovak Republic,ECA,HICs,0.5623022545867079,0.5,0.6333333333333333,0.21839330687198988,0.3454500100187465,0.3358324260743949,0.45185630834046553,0.1057950492728843,0.151259665024365,3.705328168012808,0.06,1.5,0.0,59.90785130286497,1.71850980815463e-05,84.0130835041544,324824503.40587384,455524735.6622869,93.17878756991168,139.27142605569233,755139281.8023616,0.0034518773080061166,0.002082285395768449,0.4301517762797145,0.0014848311555384702
SVN,48495.88968708099,47427.8732753114,2126324.0,24.7,Slovenia,ECA,HICs,0.6681934502451844,0.8333333333333334,0.8,0.15744270973287583,0.4318080174614565,0.47439023520562273,0.29285071235785887,0.0577374741824145,0.142623818109898,3.705328168012808,0.06,1.5,0.0,383.4223818022266,5.0345826416625725e-05,441.6201004369,815280212.5632373,939027418.4413908,107.05153900950528,537.6762715229817,1143273960.3698325,0.011087048304347643,0.009106340831902397,0.7131101038105567,0.007906286167266005
SWE,63258.90799240021,65070.6176453437,10569709.0,29.3,Sweden,ECA,HICs,0.5999160592339046,0.8333333333333334,0.9166666666666667,0.22170190067143244,0.49379056559921203,0.5105751139047239,0.24165467498860688,0.04878694761237784,0.106539779128754,3.705328168012808,0.06,1.5,0.0,26.104704630510287,2.2056449324085613e-06,28.659005110194677,275919131.4754462,302917344.2442706,23.313025092883162,35.09280930110736,370920782.30519813,0.0005547488948959305,0.00045304299457141607,0.7438761715120525,0.0004126644840857268
SWZ,10367.2682554184,9756.06698089589,1242822.0,54.6,Eswatini,SSA,LMICs,0.6,0.8333333333333334,0.5416666666666667,0.31404057961183984,0.20829059007857822,0.2554475478992411,0.2795008683033733,0.0385385778508665,0.34859791499088094,3.705328168012808,0.06,1.5,0.0,29.746863067957616,5.905519842074446e-05,39.113823758898434,36970055.85184522,48611520.67168167,73.39509981166647,62.338254442921226,77475354.06326024,0.006012987501344962,0.0037728187209254277,0.4771847292451016,0.0028693058127834755
TCD,2605.77164183974,2451.40860241569,20299123.0,37.4,Chad,SSA,LICs,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.5538995526753602,0.06372755162815906,0.045404987642817314,0.6384298699828655,0.04581768666036926,0.911674668000304,3.705328168012808,0.06,1.5,0.0,5.451598165045045,0.0001068420012283789,10.113207469775384,110662661.69882365,205289242.35348934,2168.798924501014,14.21171678642553,288485387.0888166,0.005453937926959595,0.003881079718342167,0.3835988464287577,0.002092124297275751
TGO,2849.60384966171,2776.57404669686,9515236.0,37.9,Togo,SSA,LICs,0.23100590589337763,0.5,0.3875,0.3975163837569679,0.09148530241816007,0.0453894187911673,0.4211545819342449,0.05734456171286325,0.82134622118878,3.705328168012808,0.06,1.5,0.0,3.1007183445463493,5.481296457687125e-05,4.982854449181318,29504066.817887824,47413036.03761024,521.55829380857,8.337964177062949,79337696.90429975,0.00292600818112061,0.0017486130395889437,0.3718795474171225,0.0010881225981339301
TJK,4755.93296704719,7500.20928238403,10590927.0,36.1,Tajikistan,ECA,LMICs,0.5838001143080322,0.6666666666666666,1.0,0.10886153287159044,0.20566812990314676,0.295474303379935,0.11260758135576128,0.0009007085242650437,0.269973206281708,3.705328168012808,0.06,1.5,0.0,241.83337424740824,0.0009470975372364642,263.06795313127793,2561239612.817981,2786133487.652786,10030.640878751175,310.63350318511294,3289896755.9877987,0.06531494563473118,0.05531363771399171,0.7785167142878813,0.050848776869442516
TUN,12713.5498473821,12626.0328745436,12277109.0,33.7,Tunisia,MNA,LMICs,0.394376725177459,0.6666666666666666,0.4458333333333333,0.4027351818419936,0.19334405731125892,0.37983965452842217,0.29716728256547564,0.04511878484642958,0.25496368342833997,3.705328168012808,0.06,1.5,0.0,28.730757601826475,4.273215496317781e-05,35.52852522982912,352730642.7302022,436187576.85586214,524.6273242878251,61.25690352753395,752057681.6100188,0.004818237570378316,0.0027945401289432114,0.46902072986618537,0.0022598533019275134
TUR,35294.3936777926,30929.7318407593,85518661.0,44.5,Turkiye,ECA,UMICs,0.5962344510255896,0.8333333333333334,0.5916666666666667,0.23191721266739587,0.24793292753332113,0.5215057173273397,0.29916697714991153,0.024367017845210618,0.285985075058983,3.705328168012808,0.06,1.5,0.0,387.68217866637923,0.00010547949553083139,457.4987423020825,33154060813.11152,39124679850.85816,9020.465220752185,699.4016175382247,59811889833.103096,0.019816224183454145,0.012962362988259602,0.5543055219559756,0.010984242489206176
TZA,3713.26293945313,3646.03955078125,68560157.0,40.5,Tanzania,SSA,LMICs,0.6578896413368731,0.6666666666666666,1.0,0.33928612187221824,0.059817940503309054,0.08265366850689854,0.5792825412435583,0.024608428971162277,0.855185101977619,3.705328168012808,0.06,1.5,0.0,15.514802643004478,0.00027720988875117074,27.415244846653092,1063697305.0284019,1879593490.8799767,19005.553494732798,62.725231551614314,4300451723.040031,0.01689221382228649,0.007383060476371939,0.2473454821802915,0.004178212772966036
UGA,2881.8659466842996,2733.47717362525,50015092.0,42.7,Uganda,SSA,LICs,0.5970655828189557,0.8333333333333334,0.5666666666666667,0.5221099997715624,0.07606333698284565,0.10105460070017162,0.6332490126829591,0.05123503554496229,0.814395150430606,3.705328168012808,0.06,1.5,0.0,6.914747302378249,0.00018592188134435497,12.357570537673155,345841722.4852,618065027.3382124,9298.900000250997,28.763462743777737,1438607235.3686159,0.009980846880428714,0.004288044886991023,0.24040037751970883,0.002399399358021471
UKR,16319.8447265625,16973.224609375,37860221.0,25.6,Ukraine,ECA,UMICs,0.22504385779462738,0.6666666666666666,0.375,0.08886634939539849,0.42046671837648064,0.4975462829263147,0.2857491333689617,0.04506238860392384,0.192720230501339,3.705328168012808,0.06,1.5,0.0,353.90773354841855,0.00026981448388523207,469.45242687831023,13399025005.752241,17773572630.599167,10215.235988895822,562.5217159165271,21297196481.898933,0.03446857034129471,0.028765741019227974,0.6291450152671707,0.021685729213611407
URY,32038.772728822696,28850.6485889482,3386588.0,40.0,Uruguay,LAC,HICs,0.5714973299953743,0.6666666666666666,0.6333333333333333,0.22444330821553823,0.2798199586523297,0.3020776440140309,0.37254253852148334,0.06667021763374294,0.293526339692597,3.705328168012808,0.06,1.5,0.0,25.095468456229753,1.0066876464415772e-05,32.06452163118783,84988012.3282462,108589324.18192112,34.09236303187288,57.73092908243931,195510871.65943998,0.001801908255696182,0.0010008036794225258,0.4346971173873475,0.0007832843245475939
USA,75491.6084348903,75643.6242951476,340110988.0,41.8,United States,NMA,HICs,0.6345556717069485,0.8333333333333334,0.9083333333333333,0.29780171552966045,0.47531733969252654,0.4217324974642472,0.3210284803929437,0.07926872145347895,0.0608221746093672,3.705328168012808,0.06,1.5,0.0,141.16566694458987,1.1392891183077402e-05,164.13068316105472,48011994456.203415,55822648811.02128,3874.8474764529437,236.30992765774238,80371602969.88329,0.003130280736587485,0.0021741579834348543,0.5973751011808783,0.0018699517717435032
UZB,10450.205140285198,9290.37392662001,36361859.0,34.6,Uzbekistan,ECA,LMICs,0.7341401375655401,0.6666666666666666,0.5333333333333333,0.34639468776606985,0.15768086426553132,0.24550838166798825,0.3702630432229944,0.0437567024926934,0.458801686625166,3.705328168012808,0.06,1.5,0.0,92.54549383912413,0.00016424432295089315,125.8788539832755,3365126198.0636005,4577189139.621452,5972.228912690841,175.45978425668625,6380043935.312045,0.016790080376536776,0.0120455868849901,0.5274456151372904,0.008855854272406987
VNM,14415.2159532813,13215.9287816632,100987686.0,36.1,Viet Nam,EAP,LMICs,0.6457157604166694,0.8333333333333334,0.65,0.3685205824381082,0.15673933683127567,0.2694436543138182,0.43038919368236084,0.034240304674291004,0.529734970766804,3.705328168012808,0.06,1.5,0.0,107.43526218648978,0.00014501753298083936,137.9935915294693,10849638523.016903,13935653491.390305,14644.98508516365,250.987586296202,25346655554.77875,0.017411295613581863,0.00957277310147117,0.42805010308239094,0.007452906882191698
ZAF,13598.7888656984,12983.6059307303,64007187.0,63.0,South Africa,SSA,UMICs,0.554874979276625,0.8333333333333334,0.625,0.2609504893395919,0.3718727819922551,0.5237760642620006,0.24019220587416462,0.037268022590415756,0.163133948389721,3.705328168012808,0.06,1.5,0.0,43.05573594071777,5.510673429570456e-05,54.55510345943108,2755876541.7801437,3491918708.9321523,3527.2270470244744,87.38864819713288,5593501546.831098,0.006426208176344447,0.004011761929552486,0.4926925502222196,0.0031661448946620247
ZMB,3716.0373533310003,3198.35696552235,21314956.0,51.5,Zambia,SSA,LMICs,0.6828507294943291,0.8333333333333334,0.42500000000000004,0.1999607740585774,0.0199154890468503,0.1878918539259605,0.606934545862226,0.020941869223771777,0.7380312038886799,3.705328168012808,0.06,1.5,0.0,14.865414185612767,0.00037360215132396687,28.56684872802859,316855649.288112,608901123.6965854,7963.313416975696,84.63100041023617,1803906049.980166,0.022774528984315565,0.007687449293915653,0.1756497514333387,0.004000340355106396
ZWE,3450.12970768715,3402.55168834731,16634373.0,50.3,Zimbabwe,SSA,LMICs,0.6335344881121437,0.8333333333333334,0.8333333333333334,0.6916635274013144,0.17664907989505974,0.19380859801006098,0.5742510207479403,0.023803493722790482,0.714928607252313,3.705328168012808,0.06,1.5,0.0,5.0030369602613085,7.185304064777897e-05,7.854932853133326,83222382.9297728,130661882.96897395,1195.230279319317,14.561237491055953,242217055.76780888,0.004220489872775628,0.002276706535302699,0.3435859736052212,0.0014501011220285902
