iso3,hazard,rp,income_cat,di
GMB,Tsunami,50.0,tot,0.039631650293130496
GMB,Tsunami,100.0,0.2,0.033674139221670944
GMB,Tsunami,100.0,0.4,0.07258246799656182
GMB,Tsunami,100.0,0.6,0.06464425572466008
GMB,Tsunami,100.0,0.8,0.05754876864745657
GMB,Tsunami,100.0,1.0,0.13128031722793404
GMB,Tsunami,100.0,tot,0.0719459897636567
GMB,Tsunami,250.0,0.2,0.07371869258092754
GMB,Tsunami,250.0,0.4,0.15889595899633654
GMB,Tsunami,250.0,0.6,0.1415177974860382
GMB,Tsunami,250.0,0.8,0.12598451162791924
GMB,Tsunami,250.0,1.0,0.28739601282590654
GMB,Tsunami,250.0,tot,0.15750259470342562
GMB,Tsunami,500.0,0.2,0.13302292482738184
GMB,Tsunami,500.0,0.4,0.28672246439721777
GMB,Tsunami,500.0,0.6,0.25536415090454734
GMB,Tsunami,500.0,0.8,0.22733485406428602
GMB,Tsunami,500.0,1.0,0.5185965305592083
GMB,Tsunami,500.0,tot,0.28420818495052824
GMB,Tsunami,1000.0,0.2,0.4892788334988616
GMB,Tsunami,1000.0,0.4,1.0546094449526915
GMB,Tsunami,1000.0,0.6,0.9392687315674281
GMB,Tsunami,1000.0,0.8,0.8361726548604231
GMB,Tsunami,1000.0,1.0,1.9074780219863754
GMB,Tsunami,1000.0,tot,1.045361537373156
GMB,Tsunami,2500.0,0.2,1.0192714508042402
GMB,Tsunami,2500.0,0.4,2.1969748646224447
GMB,Tsunami,2500.0,0.6,1.9566957267977094
GMB,Tsunami,2500.0,0.8,1.7419247608723376
GMB,Tsunami,2500.0,1.0,3.9736807679658477
GMB,Tsunami,2500.0,tot,2.177709514212516
GMB,Tsunami,5000.0,0.2,1.6799392813820455
GMB,Tsunami,5000.0,0.4,3.6210024055673147
GMB,Tsunami,5000.0,0.6,3.224979970317234
GMB,Tsunami,5000.0,0.8,2.870999505276547
GMB,Tsunami,5000.0,1.0,6.5493273734990165
GMB,Tsunami,5000.0,tot,3.589249707208432
GMB,Tsunami,AAL,0.2,0.003797113610173675
GMB,Tsunami,AAL,0.4,0.008184437181170052
GMB,Tsunami,AAL,0.6,0.007289320199569902
GMB,Tsunami,AAL,0.8,0.006489229353169851
GMB,Tsunami,AAL,1.0,0.014803237463997634
GMB,Tsunami,AAL,tot,0.008112667561616223
GMB,all_hazards,10.0,0.2,0.687108542729444
GMB,all_hazards,10.0,0.4,1.4529553421783683
GMB,all_hazards,10.0,0.6,1.3033298160260924
GMB,all_hazards,10.0,0.8,1.1952437551159087
GMB,all_hazards,10.0,1.0,2.5639349660358888
GMB,all_hazards,10.0,tot,1.4405144844171405
GMB,all_hazards,25.0,0.2,1.403089515953769
GMB,all_hazards,25.0,0.4,2.968289050588989
GMB,all_hazards,25.0,0.6,2.6542549055338664
GMB,all_hazards,25.0,0.8,2.419794718437028
GMB,all_hazards,25.0,1.0,5.1797469808513
GMB,all_hazards,25.0,tot,2.9250350342729905
GMB,all_hazards,50.0,0.2,2.4407793273339675
GMB,all_hazards,50.0,0.4,5.180758664917149
GMB,all_hazards,50.0,0.6,4.521493728694413
GMB,all_hazards,50.0,0.8,3.9311012178173765
GMB,all_hazards,50.0,1.0,8.264559308692279
GMB,all_hazards,50.0,tot,4.867738449491037
GMB,all_hazards,100.0,0.2,3.143021276999349
GMB,all_hazards,100.0,0.4,6.692663902365766
GMB,all_hazards,100.0,0.6,5.705744024424029
GMB,all_hazards,100.0,0.8,4.722356247405639
GMB,all_hazards,100.0,1.0,9.733832202890936
GMB,all_hazards,100.0,tot,5.999523530817144
GMB,all_hazards,250.0,0.2,4.769164707599148
GMB,all_hazards,250.0,0.4,10.213867306953846
GMB,all_hazards,250.0,0.6,8.336742635905681
GMB,all_hazards,250.0,0.8,6.23080917326896
GMB,all_hazards,250.0,1.0,12.269196567640286
GMB,all_hazards,250.0,tot,8.363956078273585
GMB,all_hazards,500.0,0.2,7.1548298158025405
GMB,all_hazards,500.0,0.4,15.371384966657983
GMB,all_hazards,500.0,0.6,12.24324916932062
GMB,all_hazards,500.0,0.8,8.579268049575159
GMB,all_hazards,500.0,1.0,16.35207058958487
GMB,all_hazards,500.0,tot,11.940160518188234
GMB,all_hazards,1000.0,0.2,10.105106016835045
GMB,all_hazards,1000.0,0.4,21.756989734710995
GMB,all_hazards,1000.0,0.6,17.10406610225806
GMB,all_hazards,1000.0,0.8,11.542377999594914
GMB,all_hazards,1000.0,1.0,21.629906168622114
GMB,all_hazards,1000.0,tot,16.427689204404224
GMB,all_hazards,2500.0,0.2,16.126097130586604
GMB,all_hazards,2500.0,0.4,34.782540650474715
GMB,all_hazards,2500.0,0.6,27.00974408383848
GMB,all_hazards,2500.0,0.8,17.567000017544547
GMB,all_hazards,2500.0,1.0,32.29116085602743
GMB,all_hazards,2500.0,tot,25.555308547694356
GMB,all_hazards,5000.0,0.2,23.333932964956126
GMB,all_hazards,5000.0,0.4,50.37706231822362
GMB,all_hazards,5000.0,0.6,38.86679686857349
GMB,all_hazards,5000.0,0.8,24.773107014568616
GMB,all_hazards,5000.0,1.0,45.04421615462797
GMB,all_hazards,5000.0,tot,36.47902306418997
GMB,all_hazards,AAL,0.2,0.3272580127012171
GMB,all_hazards,AAL,0.4,0.6945082553384958
GMB,all_hazards,AAL,0.6,0.6072634459066818
GMB,all_hazards,AAL,0.8,0.5299279939391489
GMB,all_hazards,AAL,1.0,1.1160725149544537
GMB,all_hazards,AAL,tot,0.6550060445679995
GRC,Earthquake,10.0,0.2,192.00774746807784
GRC,Earthquake,10.0,0.4,246.0128842607252
GRC,Earthquake,10.0,0.6,350.3468422262188
GRC,Earthquake,10.0,0.8,490.71094264020144
GRC,Earthquake,10.0,1.0,903.2362408854646
GRC,Earthquake,10.0,tot,436.46293149613757
GRC,Earthquake,25.0,0.2,477.7065215361267
GRC,Earthquake,25.0,0.4,612.0688396326259
GRC,Earthquake,25.0,0.6,871.6469701769613
GRC,Earthquake,25.0,0.8,1220.8664524192545
GRC,Earthquake,25.0,1.0,2247.210586283755
GRC,Earthquake,25.0,tot,1085.8998740097447
GRC,Earthquake,50.0,0.2,947.8197582352069
GRC,Earthquake,50.0,0.4,1214.4086660956887
GRC,Earthquake,50.0,0.6,1729.4388569009718
GRC,Earthquake,50.0,0.8,2422.326875606582
GRC,Earthquake,50.0,1.0,4458.701103233717
GRC,Earthquake,50.0,tot,2154.5390520144333
GRC,Earthquake,100.0,0.2,1866.088866218921
GRC,Earthquake,100.0,0.4,2390.955106338444
GRC,Earthquake,100.0,0.6,3404.958134316938
GRC,Earthquake,100.0,0.8,4769.1316557156815
GRC,Earthquake,100.0,1.0,8778.391054048618
GRC,Earthquake,100.0,tot,4241.90496332772
GRC,Earthquake,250.0,0.2,4457.35179414015
GRC,Earthquake,250.0,0.4,5711.050650304852
GRC,Earthquake,250.0,0.6,8133.104764577271
GRC,Earthquake,250.0,0.8,11391.578357769924
GRC,Earthquake,250.0,1.0,20968.120984350313
GRC,Earthquake,250.0,tot,10132.241310228503
GRC,Earthquake,500.0,0.2,7030.294226409115
GRC,Earthquake,500.0,0.4,9007.672776995489
GRC,Earthquake,500.0,0.6,12827.822911433013
GRC,Earthquake,500.0,0.8,17967.20367990745
GRC,Earthquake,500.0,1.0,33071.66826919989
GRC,Earthquake,500.0,tot,15980.932372788991
GRC,Earthquake,1000.0,0.2,8791.619995602245
GRC,Earthquake,1000.0,0.4,11264.398551428005
GRC,Earthquake,1000.0,0.6,16041.625112154476
GRC,Earthquake,1000.0,0.8,22468.594065943464
GRC,Earthquake,1000.0,1.0,41357.236365899684
GRC,Earthquake,1000.0,tot,19984.69481820557
GRC,Earthquake,2500.0,0.2,11573.644507776677
GRC,Earthquake,2500.0,0.4,14828.91031383934
GRC,Earthquake,2500.0,0.6,21117.844773542318
GRC,Earthquake,2500.0,0.8,29578.5669124518
GRC,Earthquake,2500.0,1.0,54444.34037895746
GRC,Earthquake,2500.0,tot,26308.661377313518
GRC,Earthquake,5000.0,0.2,13228.328705491962
GRC,Earthquake,5000.0,0.4,16948.99993203696
GRC,Earthquake,5000.0,0.6,24137.063483180882
GRC,Earthquake,5000.0,0.8,33807.41524352088
GRC,Earthquake,5000.0,1.0,62228.24886340763
GRC,Earthquake,5000.0,tot,30070.011245527665
GRC,Earthquake,AAL,0.2,136.42215100979678
GRC,Earthquake,AAL,0.4,174.7929825204166
GRC,Earthquake,AAL,0.6,248.92261091671224
GRC,Earthquake,AAL,0.8,348.65177682557334
GRC,Earthquake,AAL,1.0,641.752390080428
GRC,Earthquake,AAL,tot,310.10838227058537
GRC,Flood,10.0,0.2,28.2692935610129
GRC,Flood,10.0,0.4,24.0353922711292
GRC,Flood,10.0,0.6,33.91014882384906
GRC,Flood,10.0,0.8,46.99868123650712
GRC,Flood,10.0,1.0,96.70751390752056
GRC,Flood,10.0,tot,45.98420596000377
GRC,Flood,25.0,0.2,57.423767322662215
GRC,Flood,25.0,0.4,48.82339101638254
GRC,Flood,25.0,0.6,68.88210671889885
GRC,Flood,25.0,0.8,95.4690052643991
GRC,Flood,25.0,1.0,196.44317481769193
GRC,Flood,25.0,tot,93.40828902800692
GRC,Flood,50.0,0.2,79.51574864128811
GRC,Flood,50.0,0.4,67.60664910855063
GRC,Flood,50.0,0.6,95.38232232250614
GRC,Flood,50.0,0.8,132.1976906005343
GRC,Flood,50.0,1.0,272.0184836242362
GRC,Flood,50.0,tot,129.34417885942307
GRC,Flood,100.0,0.2,88.20270402422278
GRC,Flood,100.0,0.4,74.99255635875997
GRC,Flood,100.0,0.6,105.80267291335501
GRC,Flood,100.0,0.8,146.6400552842161
GRC,Flood,100.0,1.0,301.7360234946902
GRC,Flood,100.0,tot,143.47480241504883
GRC,Flood,250.0,0.2,92.69822390440561
GRC,Flood,250.0,0.4,78.81478076453568
GRC,Flood,250.0,0.6,111.19522889812643
GRC,Flood,250.0,0.8,154.1140130393073
GRC,Flood,250.0,1.0,317.1149204026167
GRC,Flood,250.0,tot,150.78743340179835
GRC,Flood,500.0,0.2,96.43747433314364
GRC,Flood,500.0,0.4,81.99400244054647
GRC,Flood,500.0,0.6,115.68060941371878
GRC,Flood,500.0,0.8,160.33064659558684
GRC,Flood,500.0,1.0,329.9066660491938
GRC,Flood,500.0,tot,156.86987976643792
GRC,Flood,1000.0,0.2,100.77509298032665
GRC,Flood,1000.0,0.4,85.68197453233263
GRC,Flood,1000.0,0.6,120.88375655107082
GRC,Flood,1000.0,0.8,167.54208807304366
GRC,Flood,1000.0,1.0,344.7453925544091
GRC,Flood,1000.0,tot,163.92566093823658
GRC,Flood,2500.0,0.2,107.48817293312365
GRC,Flood,2500.0,0.4,91.38963431749227
GRC,Flood,2500.0,0.6,128.9363645787399
GRC,Flood,2500.0,0.8,178.7028163783348
GRC,Flood,2500.0,1.0,367.71042602781034
GRC,Flood,2500.0,tot,174.8454828471002
GRC,Flood,5000.0,0.2,113.45658947224399
GRC,Flood,5000.0,0.4,96.46415917060321
GRC,Flood,5000.0,0.6,136.09571904394713
GRC,Flood,5000.0,0.8,188.62551592522667
GRC,Flood,5000.0,1.0,388.128011780957
GRC,Flood,5000.0,tot,184.5539990785956
GRC,Flood,AAL,0.2,3.2597418806327334
GRC,Flood,AAL,0.4,2.7715292790936252
GRC,Flood,AAL,0.6,3.9101908245787684
GRC,Flood,AAL,0.8,5.419433960403175
GRC,Flood,AAL,1.0,11.151376406908286
GRC,Flood,AAL,tot,5.302454470323317
GRC,Tsunami,10.0,0.2,5.9166939305320625
GRC,Tsunami,10.0,0.4,4.872936973299668
GRC,Tsunami,10.0,0.6,6.863361260185827
GRC,Tsunami,10.0,0.8,9.544927522986455
GRC,Tsunami,10.0,1.0,19.452920165935573
GRC,Tsunami,10.0,tot,9.330167970587917
GRC,Tsunami,25.0,0.2,13.263603687457392
GRC,Tsunami,25.0,0.4,10.923787095743432
GRC,Tsunami,25.0,0.6,15.385771984790034
GRC,Tsunami,25.0,0.8,21.397107468598826
GRC,Tsunami,25.0,1.0,43.60810727647571
GRC,Tsunami,25.0,tot,20.915675502613077
GRC,Tsunami,50.0,0.2,24.18561007719726
GRC,Tsunami,50.0,0.4,19.919055295191132
GRC,Tsunami,50.0,0.6,28.05529256823911
GRC,Tsunami,50.0,0.8,39.01670392223671
GRC,Tsunami,50.0,1.0,79.51750547181908
GRC,Tsunami,50.0,tot,38.13883346693666
GRC,Tsunami,100.0,0.2,43.89048226147091
GRC,Tsunami,100.0,0.4,36.147814353589915
GRC,Tsunami,100.0,0.6,50.91293198213038
GRC,Tsunami,100.0,0.8,70.80499296623225
GRC,Tsunami,100.0,1.0,144.30323040218863
GRC,Tsunami,100.0,tot,69.21189039312242
GRC,Tsunami,250.0,0.2,96.09796948270493
GRC,Tsunami,250.0,0.4,79.14544068856284
GRC,Tsunami,250.0,0.6,111.47358451763195
GRC,Tsunami,250.0,0.8,155.02714262187746
GRC,Tsunami,250.0,1.0,315.95112919546654
GRC,Tsunami,250.0,tot,151.53905330124874
GRC,Tsunami,500.0,0.2,173.4177759088616
GRC,Tsunami,500.0,0.4,142.82535178859598
GRC,Tsunami,500.0,0.6,201.1645116301359
GRC,Tsunami,500.0,0.8,279.76098167017136
GRC,Tsunami,500.0,1.0,570.1633699017161
GRC,Tsunami,500.0,tot,273.46639817989615
GRC,Tsunami,1000.0,0.2,312.4390898192485
GRC,Tsunami,1000.0,0.4,257.322080634888
GRC,Tsunami,1000.0,0.6,362.42914884737456
GRC,Tsunami,1000.0,0.8,504.0329114006438
GRC,Tsunami,1000.0,1.0,1027.2379714637125
GRC,Tsunami,1000.0,tot,492.6922404331734
GRC,Tsunami,2500.0,0.2,678.381768791582
GRC,Tsunami,2500.0,0.4,558.7092457323824
GRC,Tsunami,2500.0,0.6,786.9224276608471
GRC,Tsunami,2500.0,0.8,1094.3788696956874
GRC,Tsunami,2500.0,1.0,2230.385168688642
GRC,Tsunami,2500.0,tot,1069.755496113828
GRC,Tsunami,5000.0,0.2,1215.4440912361215
GRC,Tsunami,5000.0,0.4,1001.0290409986638
GRC,Tsunami,5000.0,0.6,1409.9143859147734
GRC,Tsunami,5000.0,0.8,1960.7784170183832
GRC,Tsunami,5000.0,1.0,3996.139930606181
GRC,Tsunami,5000.0,tot,1916.6611731548248
GRC,Tsunami,AAL,0.2,4.135747509307376
GRC,Tsunami,AAL,0.4,3.4061651974828555
GRC,Tsunami,AAL,0.6,4.797464525047374
GRC,Tsunami,AAL,0.8,6.671869576691318
GRC,Tsunami,AAL,1.0,13.597520349981727
GRC,Tsunami,AAL,tot,6.52175343170213
GRC,all_hazards,10.0,0.2,226.19373495962282
GRC,all_hazards,10.0,0.4,274.92121350515407
GRC,all_hazards,10.0,0.6,391.12035231025374
GRC,all_hazards,10.0,0.8,547.2545513996951
GRC,all_hazards,10.0,1.0,1019.3966749589207
GRC,all_hazards,10.0,tot,491.77730542672924
GRC,all_hazards,25.0,0.2,548.3938925462463
GRC,all_hazards,25.0,0.4,671.8160177447519
GRC,all_hazards,25.0,0.6,955.9148488806502
GRC,all_hazards,25.0,0.8,1337.7325651522524
GRC,all_hazards,25.0,1.0,2487.261868377923
GRC,all_hazards,25.0,tot,1200.2238385403648
GRC,all_hazards,50.0,0.2,1051.5211169536922
GRC,all_hazards,50.0,0.4,1301.9343704994303
GRC,all_hazards,50.0,0.6,1852.876471791717
GRC,all_hazards,50.0,0.8,2593.5412701293526
GRC,all_hazards,50.0,1.0,4810.237092329772
GRC,all_hazards,50.0,tot,2322.022064340793
GRC,all_hazards,100.0,0.2,1998.1820525046148
GRC,all_hazards,100.0,0.4,2502.0954770507938
GRC,all_hazards,100.0,0.6,3561.6737392124232
GRC,all_hazards,100.0,0.8,4986.57670396613
GRC,all_hazards,100.0,1.0,9224.430307945497
GRC,all_hazards,100.0,tot,4454.591656135892
GRC,all_hazards,250.0,0.2,4646.14798752726
GRC,all_hazards,250.0,0.4,5869.010871757951
GRC,all_hazards,250.0,0.6,8355.77357799303
GRC,all_hazards,250.0,0.8,11700.71951343111
GRC,all_hazards,250.0,1.0,21601.187033948398
GRC,all_hazards,250.0,tot,10434.56779693155
GRC,all_hazards,500.0,0.2,7300.1494766511205
GRC,all_hazards,500.0,0.4,9232.492131224632
GRC,all_hazards,500.0,0.6,13144.668032476868
GRC,all_hazards,500.0,0.8,18407.29530817321
GRC,all_hazards,500.0,1.0,33971.73830515079
GRC,all_hazards,500.0,tot,16411.268650735325
GRC,all_hazards,1000.0,0.2,9204.83417840182
GRC,all_hazards,1000.0,0.4,11607.402606595226
GRC,all_hazards,1000.0,0.6,16524.938017552922
GRC,all_hazards,1000.0,0.8,23140.16906541715
GRC,all_hazards,1000.0,1.0,42729.21972991781
GRC,all_hazards,1000.0,tot,20641.312719576985
GRC,all_hazards,2500.0,0.2,12359.514449501383
GRC,all_hazards,2500.0,0.4,15479.009193889215
GRC,all_hazards,2500.0,0.6,22033.703565781903
GRC,all_hazards,2500.0,0.8,30851.648598525822
GRC,all_hazards,2500.0,1.0,57042.43597367391
GRC,all_hazards,2500.0,tot,27553.26235627445
GRC,all_hazards,5000.0,0.2,14557.229386200328
GRC,all_hazards,5000.0,0.4,18046.49313220623
GRC,all_hazards,5000.0,0.6,25683.073588139603
GRC,all_hazards,5000.0,0.8,35956.819176464494
GRC,all_hazards,5000.0,1.0,66612.51680579477
GRC,all_hazards,5000.0,tot,32171.226417761085
GRC,all_hazards,AAL,0.2,143.8176403997369
GRC,all_hazards,AAL,0.4,180.97067699699306
GRC,all_hazards,AAL,0.6,257.63026626633837
GRC,all_hazards,AAL,0.8,360.74308036266785
GRC,all_hazards,AAL,1.0,666.5012868373179
GRC,all_hazards,AAL,tot,321.9325901726108
GTM,Earthquake,10.0,0.2,8.142858400273273
GTM,Earthquake,10.0,0.4,12.33350544250655
GTM,Earthquake,10.0,0.6,12.355423270174942
GTM,Earthquake,10.0,0.8,14.636268442320196
GTM,Earthquake,10.0,1.0,39.659589339404775
GTM,Earthquake,10.0,tot,17.425528978935947
GTM,Earthquake,25.0,0.2,20.32483800866168
GTM,Earthquake,25.0,0.4,30.784828603857314
GTM,Earthquake,25.0,0.6,30.8395362108134
GTM,Earthquake,25.0,0.8,36.53259955146232
GTM,Earthquake,25.0,1.0,98.99161807681627
GTM,Earthquake,25.0,tot,43.494684090322195
GTM,Earthquake,50.0,0.2,40.53164896983659
GTM,Earthquake,50.0,0.4,61.39088862781485
GTM,Earthquake,50.0,0.6,61.49998615273363
GTM,Earthquake,50.0,0.8,72.85305301545066
GTM,Earthquake,50.0,1.0,197.40838835398125
GTM,Earthquake,50.0,tot,86.7367930239634
GTM,Earthquake,100.0,0.2,80.5152627854018
GTM,Earthquake,100.0,0.4,121.95170085915642
GTM,Earthquake,100.0,0.6,122.16842078324848
GTM,Earthquake,100.0,0.8,144.72104780693974
GTM,Earthquake,100.0,1.0,392.14758511779166
GTM,Earthquake,100.0,tot,172.30080347050762
GTM,Earthquake,250.0,0.2,197.4141370174963
GTM,Earthquake,250.0,0.4,299.01150353434934
GTM,Earthquake,250.0,0.6,299.5428757898578
GTM,Earthquake,250.0,0.8,354.8393158353429
GTM,Earthquake,250.0,1.0,961.500644987775
GTM,Earthquake,250.0,tot,422.4616954329643
GTM,Earthquake,500.0,0.2,339.67847052289926
GTM,Earthquake,500.0,0.4,514.4908653644118
GTM,Earthquake,500.0,0.6,515.4051652101891
GTM,Earthquake,500.0,0.8,610.5503785357524
GTM,Earthquake,500.0,1.0,1654.3955434523036
GTM,Earthquake,500.0,tot,726.9040846171113
GTM,Earthquake,1000.0,0.2,449.6666169384415
GTM,Earthquake,1000.0,0.4,681.0833978320977
GTM,Earthquake,1000.0,0.6,682.2937486614723
GTM,Earthquake,1000.0,0.8,808.2470542334488
GTM,Earthquake,1000.0,1.0,2190.0900753498904
GTM,Earthquake,1000.0,tot,962.2761786030702
GTM,Earthquake,2500.0,0.2,640.8126722724141
GTM,Earthquake,2500.0,0.4,970.6010092025823
GTM,Earthquake,2500.0,0.6,972.3258607262271
GTM,Earthquake,2500.0,0.8,1151.8198931599745
GTM,Earthquake,2500.0,1.0,3121.062184374661
GTM,Earthquake,2500.0,tot,1371.3243239471717
GTM,Earthquake,5000.0,0.2,827.1026163944562
GTM,Earthquake,5000.0,0.4,1252.7633564732075
GTM,Earthquake,5000.0,0.6,1254.9896376780407
GTM,Earthquake,5000.0,0.8,1486.6641820135694
GTM,Earthquake,5000.0,1.0,4028.3827245050006
GTM,Earthquake,5000.0,tot,1769.980503412855
GTM,Earthquake,AAL,0.2,6.101311190472473
GTM,Earthquake,AAL,0.4,9.241294773293962
GTM,Earthquake,AAL,0.6,9.257717444627561
GTM,Earthquake,AAL,0.8,10.966717587879236
GTM,Earthquake,AAL,1.0,29.716284423898635
GTM,Earthquake,AAL,tot,13.056665084034373
GTM,Flood,10.0,0.2,13.211568266726628
GTM,Flood,10.0,0.4,34.71708113915885
GTM,Flood,10.0,0.6,54.195540655184104
GTM,Flood,10.0,0.8,94.48610678534914
GTM,Flood,10.0,1.0,261.3924532958122
GTM,Flood,10.0,tot,91.60055002844618
GTM,Flood,25.0,0.2,26.91945879310994
GTM,Flood,25.0,0.4,70.73838747034205
GTM,Flood,25.0,0.6,110.42705861890369
GTM,Flood,25.0,0.8,192.52179656334042
GTM,Flood,25.0,1.0,532.604701672525
GTM,Flood,25.0,tot,186.64228062364424
GTM,Flood,50.0,0.2,37.369832769496206
GTM,Flood,50.0,0.4,98.1996603448492
GTM,Flood,50.0,0.6,153.29582758447137
GTM,Flood,50.0,0.8,267.2604749355706
GTM,Flood,50.0,1.0,739.3665967327901
GTM,Flood,50.0,tot,259.0984784734355
GTM,Flood,100.0,0.2,41.70920104962206
GTM,Flood,100.0,0.4,109.6025610173747
GTM,Flood,100.0,0.6,171.09647057366357
GTM,Flood,100.0,0.8,298.2946418428765
GTM,Flood,100.0,1.0,825.2215155127674
GTM,Flood,100.0,tot,289.18487799926083
GTM,Flood,250.0,0.2,44.447229871746345
GTM,Flood,250.0,0.4,116.79749555201712
GTM,Flood,250.0,0.6,182.32821455353522
GTM,Flood,250.0,0.8,317.8763961392376
GTM,Flood,250.0,1.0,879.3937421977802
GTM,Flood,250.0,tot,308.1686156628633
GTM,Flood,500.0,0.2,46.91971182920931
GTM,Flood,500.0,0.4,123.29463162242075
GTM,Flood,500.0,0.6,192.47065137403015
GTM,Flood,500.0,0.8,335.5590201503527
GTM,Flood,500.0,1.0,928.3120925058862
GTM,Flood,500.0,tot,325.3112214963798
GTM,Flood,1000.0,0.2,49.91932841229191
GTM,Flood,1000.0,0.4,131.17696097188127
GTM,Flood,1000.0,0.6,204.77546176416587
GTM,Flood,1000.0,0.8,357.0115901301029
GTM,Flood,1000.0,1.0,987.6598642290463
GTM,Flood,1000.0,tot,346.10864110149765
GTM,Flood,2500.0,0.2,54.9010955195556
GTM,Flood,2500.0,0.4,144.26794376722768
GTM,Flood,2500.0,0.6,225.21130680129886
GTM,Flood,2500.0,0.8,392.6400461448294
GTM,Flood,2500.0,1.0,1086.2247203934267
GTM,Flood,2500.0,tot,380.64902252526764
GTM,Flood,5000.0,0.2,59.61521423309395
GTM,Flood,5000.0,0.4,156.65560574447488
GTM,Flood,5000.0,0.6,244.54922393838834
GTM,Flood,5000.0,0.8,426.3543422203314
GTM,Flood,5000.0,1.0,1179.4941211778
GTM,Flood,5000.0,tot,413.33370146281777
GTM,Flood,AAL,0.2,2.9990998749361015
GTM,Flood,AAL,0.4,7.880971554665446
GTM,Flood,AAL,0.6,12.302690787315806
GTM,Flood,AAL,0.8,21.44887460157196
GTM,Flood,AAL,1.0,59.33754859088495
GTM,Flood,AAL,tot,20.79383708187485
GTM,Storm surge,10.0,0.2,0.24223953662703282
GTM,Storm surge,10.0,0.4,0.6365519579815998
GTM,Storm surge,10.0,0.6,0.9936975225436636
GTM,Storm surge,10.0,0.8,1.7324416195932002
GTM,Storm surge,10.0,1.0,4.792738112980071
GTM,Storm surge,10.0,tot,1.6795337499451133
GTM,Storm surge,25.0,0.2,0.45011267589690357
GTM,Storm surge,25.0,0.4,1.1827966200069793
GTM,Storm surge,25.0,0.6,1.846419693218394
GTM,Storm surge,25.0,0.8,3.219102645621719
GTM,Storm surge,25.0,1.0,8.905532956942565
GTM,Storm surge,25.0,tot,3.1207929183373126
GTM,Storm surge,50.0,0.2,0.5938738360141623
GTM,Storm surge,50.0,0.4,1.5605691720377568
GTM,Storm surge,50.0,0.6,2.436146335845156
GTM,Storm surge,50.0,0.8,4.247249497849255
GTM,Storm surge,50.0,1.0,11.749864649671387
GTM,Storm surge,50.0,tot,4.117540698283544
GTM,Storm surge,100.0,0.2,0.766077897192042
GTM,Storm surge,100.0,0.4,2.013083381078436
GTM,Storm surge,100.0,0.6,3.1425493918742875
GTM,Storm surge,100.0,0.8,5.478813456406793
GTM,Storm surge,100.0,1.0,15.156942530966646
GTM,Storm surge,100.0,tot,5.311493331503641
GTM,Storm surge,250.0,0.2,1.0464397108582675
GTM,Storm surge,250.0,0.4,2.749812256626461
GTM,Storm surge,250.0,0.6,4.292629364512772
GTM,Storm surge,250.0,0.8,7.483896859814362
GTM,Storm surge,250.0,1.0,20.70393444026502
GTM,Storm surge,250.0,tot,7.255342526415376
GTM,Storm surge,500.0,0.2,1.3072734112098183
GTM,Storm surge,500.0,0.4,3.435225566848779
GTM,Storm surge,500.0,0.6,5.3626025218419135
GTM,Storm surge,500.0,0.8,9.349319674658913
GTM,Storm surge,500.0,1.0,25.864560299405593
GTM,Storm surge,500.0,tot,9.063796294793004
GTM,Storm surge,1000.0,0.2,1.6197055755660665
GTM,Storm surge,1000.0,0.4,4.256228235227852
GTM,Storm surge,1000.0,0.6,6.644239169630137
GTM,Storm surge,1000.0,0.8,11.583762872362364
GTM,Storm surge,1000.0,1.0,32.04606792067903
GTM,Storm surge,1000.0,tot,11.23000075469309
GTM,Storm surge,2500.0,0.2,2.1305200265554647
GTM,Storm surge,2500.0,0.4,5.5985357027461555
GTM,Storm surge,2500.0,0.6,8.73966529822614
GTM,Storm surge,2500.0,0.8,15.236990694316896
GTM,Storm surge,2500.0,1.0,42.1525927349378
GTM,Storm surge,2500.0,tot,14.771660891356493
GTM,Storm surge,5000.0,0.2,2.608287815632556
GTM,Storm surge,5000.0,0.4,6.854003847345072
GTM,Storm surge,5000.0,0.6,10.699529798333884
GTM,Storm surge,5000.0,0.8,18.65387636799048
GTM,Storm surge,5000.0,1.0,51.605285403313204
GTM,Storm surge,5000.0,tot,18.08419664652304
GTM,Storm surge,AAL,0.2,0.09783345895385506
GTM,Storm surge,AAL,0.4,0.25708470516550425
GTM,Storm surge,AAL,0.6,0.4013253457217587
GTM,Storm surge,AAL,0.8,0.6996824648875576
GTM,Storm surge,AAL,1.0,1.935646649517604
GTM,Storm surge,AAL,tot,0.6783145248492559
GTM,Tsunami,10.0,0.2,0.09954773929488907
GTM,Tsunami,10.0,0.4,0.23735658696840234
GTM,Tsunami,10.0,0.6,0.36437125187303454
GTM,Tsunami,10.0,0.8,0.5636572396890939
GTM,Tsunami,10.0,1.0,1.5626270487544889
GTM,Tsunami,10.0,tot,0.5655119733159817
GTM,Tsunami,25.0,0.2,0.20226034623604122
GTM,Tsunami,25.0,0.4,0.48225932403568766
GTM,Tsunami,25.0,0.6,0.7403267626599278
GTM,Tsunami,25.0,0.8,1.1452345303417715
GTM,Tsunami,25.0,1.0,3.1749338574393207
GTM,Tsunami,25.0,tot,1.1490029641425497
GTM,Tsunami,50.0,0.2,0.3561564754307472
GTM,Tsunami,50.0,0.4,0.8492014588550076
GTM,Tsunami,50.0,0.6,1.3036276035457057
GTM,Tsunami,50.0,0.8,2.0166221479325777
